        s / mm                Z/real
               534.97959                      0.19133231
               535.53175                      0.16591048
                536.0839                      0.14014667
               536.63605                      0.11411241
               537.18821                      0.08787927
               537.74036                     0.061518817
               538.29251                     0.035102674
               538.84467                    0.0087020419
               539.39682                    -0.017612753
               539.94897                    -0.043772186
               540.50113                    -0.069707584
               541.05328                    -0.095351593
               541.60543                     -0.12063842
               542.15758                     -0.14550377
               542.70974                       -0.169885
               543.26189                     -0.19372137
               543.81404                     -0.21695443
                544.3662                     -0.23952801
               544.91835                     -0.26138803
                545.4705                     -0.28248284
               546.02266                     -0.30276364
               546.57481                     -0.32218435
               547.12696                     -0.34070151
               547.67912                     -0.35827447
               548.23127                     -0.37486563
               548.78342                      -0.3904404
               549.33557                     -0.40496722
               549.88773                     -0.41841762
               550.43988                     -0.43076614
               550.99203                     -0.44199044
               551.54419                     -0.45207144
               552.09634                     -0.46099321
               552.64849                     -0.46874285
               553.20065                     -0.47531042
                553.7528                     -0.48068905
               554.30495                     -0.48487511
               554.85711                     -0.48786794
               555.40926                     -0.48966954
               555.96141                     -0.49028476
               556.51356                     -0.48972151
               557.06572                      -0.4879903
               557.61787                     -0.48510406
               558.17002                      -0.4810784
               558.72218                     -0.47593151
               559.27433                     -0.46968378
               559.82648                     -0.46235783
               560.37864                     -0.45397857
               560.93079                      -0.4445729
               561.48294                     -0.43416956
                562.0351                     -0.42279932
               562.58725                     -0.41049475
                563.1394                     -0.39728989
               563.69155                     -0.38322021
               564.24371                     -0.36832281
               564.79586                     -0.35263621
               565.34801                     -0.33619997
               565.90017                     -0.31905467
               566.45232                     -0.30124203
               567.00447                     -0.28280489
               567.55663                     -0.26378672
               568.10878                     -0.24423156
               568.66093                     -0.22418422
               569.21309                     -0.20369026
               569.76524                     -0.18279561
               570.31739                     -0.16154638
               570.86955                     -0.13998906
                571.4217                     -0.11817053
               571.97385                    -0.096137692
                 572.526                    -0.073937438
               573.07816                    -0.051616856
               573.63031                    -0.029222928
               574.18246                   -0.0068023394
               574.73462                     0.015598332
               575.28677                     0.037932653
               575.83892                     0.060154572
               576.39108                     0.082218476
               576.94323                      0.10407921
               577.49538                      0.12569209
               578.04754                      0.14701292
               578.59969                      0.16799797
               579.15184                      0.18860429
               579.70399                      0.20878979
               580.25615                      0.22851313
                580.8083                      0.24773358
               581.36045                      0.26641126
               581.91261                      0.28450735
               582.46476                      0.30198407
               583.01691                      0.31880454
               583.56907                      0.33493295
               584.12122                      0.35033469
               584.67337                      0.36497632
               585.22553                      0.37882567
               585.77768                      0.39185187
               586.32983                      0.40402543
               586.88198                      0.41531824
               587.43414                      0.42570366
               587.98629                      0.43515662
               588.53844                      0.44365369
                589.0906                      0.45117306
               589.64275                       0.4576946
                590.1949                      0.46319997
               590.74706                      0.46767277
               591.29921                       0.4710983
               591.85136                      0.47346388
               592.40352                      0.47475895
               592.95567                      0.47497497
               593.50782                      0.47410532
               594.05997                      0.47214567
               594.61213                        0.469094
               595.16428                      0.46495047
               595.71643                      0.45971742
               596.26859                      0.45339962
               596.82074                      0.44600427
               597.37289                      0.43754088
               597.92505                      0.42802135
                598.4772                      0.41746014
               599.02935                      0.40587418
               599.58151                      0.39328281
               600.13366                      0.37970778
               600.68581                      0.36517344
               601.23796                      0.34970669
               601.79012                      0.33333678
               602.34227                      0.31609532
               602.89442                      0.29801649
               603.44658                      0.27913685
               603.99873                      0.25949524
               604.55088                      0.23913275
               605.10304                      0.21809278
               605.65519                       0.1964209
               606.20734                      0.17416472
                606.7595                      0.15137392
               607.31165                      0.12810011
                607.8638                      0.10439665
               608.41595                      0.08031859
               608.96811                     0.055922733
               609.52026                     0.031267323
               610.07241                    0.0064118574
               610.62457                    -0.018582959
               611.17672                    -0.043655252
               611.72887                    -0.068742149
               612.28103                    -0.093780139
               612.83318                     -0.11870523
               613.38533                     -0.14345289
               613.93749                     -0.16795825
               614.48964                     -0.19215649
               615.04179                     -0.21598282
               615.59394                     -0.23937273
                616.1461                     -0.26226235
               616.69825                     -0.28458845
                617.2504                     -0.30628853
               617.80256                     -0.32730121
               618.35471                     -0.34756657
               618.90686                     -0.36702611
               619.45902                     -0.38562277
               620.01117                     -0.40330134
               620.56332                     -0.42000895
               621.11548                     -0.43569494
               621.66763                     -0.45031079
               622.21978                     -0.46381063
               622.77193                     -0.47615154
               623.32409                     -0.48729343
               623.87624                     -0.49719917
               624.42839                     -0.50583502
               624.98055                     -0.51317057
                625.5327                     -0.51917881
               626.08485                     -0.52383648
               626.63701                     -0.52712403
               627.18916                     -0.52902561
               627.74131                      -0.5295293
               628.29347                     -0.52862732
               628.84562                      -0.5263159
               629.39777                     -0.52259522
               629.94993                     -0.51746956
               630.50208                     -0.51094743
               631.05423                     -0.50304151
               631.60638                     -0.49376858
               632.15854                     -0.48314954
               632.71069                     -0.47120936
               633.26284                     -0.45797694
                 633.815                     -0.44348505
               634.36715                     -0.42777052
                634.9193                     -0.41087396
               635.47146                     -0.39283953
               636.02361                     -0.37371487
               636.57576                     -0.35355106
               637.12792                     -0.33240248
               637.68007                     -0.31032658
               638.23222                     -0.28738365
               638.78437                      -0.2636367
               639.33653                     -0.23915134
               639.88868                     -0.21399553
               640.44083                     -0.18823925
               640.99299                     -0.16195443
               641.54514                     -0.13521472
               642.09729                     -0.10809511
               642.64945                     -0.08067176
                643.2016                    -0.053021905
               643.75375                    -0.025223493
               644.30591                    0.0026451816
               644.85806                       0.0305056
               645.41021                     0.058279191
               645.96236                     0.085887692
               646.51452                      0.11325347
               647.06667                      0.14029961
               647.61882                      0.16695017
               648.17098                      0.19313063
               648.72313                      0.21876794
               649.27528                      0.24379064
               649.82744                       0.2681293
               650.37959                      0.29171678
               650.93174                      0.31448812
                651.4839                      0.33638097
               652.03605                      0.35733592
                652.5882                       0.3772964
               653.14035                      0.39620886
               653.69251                       0.4140231
               654.24466                      0.43069225
               654.79681                      0.44617289
               655.34897                      0.46042547
               655.90112                      0.47341425
               656.45327                      0.48510716
               657.00543                      0.49547591
               657.55758                      0.50449639
               658.10973                      0.51214861
               658.66189                      0.51841657
               659.21404                      0.52328827
               659.76619                      0.52675592
               660.31834                      0.52881584
                660.8705                      0.52946838
               661.42265                      0.52871799
                661.9748                      0.52657308
               662.52696                      0.52304594
               663.07911                      0.51815283
               663.63126                      0.51191389
               664.18342                      0.50435279
               664.73557                      0.49549673
               665.28772                      0.48537655
               665.83988                      0.47402645
               666.39203                      0.46148373
               666.94418                      0.44778867
               667.49633                      0.43298457
               668.04849                      0.41711759
               668.60064                      0.40023641
               669.15279                        0.382392
               669.70495                       0.3636375
                670.2571                      0.34402817
               670.80925                      0.32362129
               671.36141                      0.30247576
               671.91356                      0.28065174
               672.46571                      0.25821073
               673.01787                      0.23521541
               673.57002                      0.21172926
               674.12217                      0.18781649
               674.67432                      0.16354184
               675.22648                       0.1389702
               675.77863                      0.11416661
               676.33078                     0.089196183
               676.88294                     0.064123677
               677.43509                     0.039013274
               677.98724                       0.0139287
                678.5394                     -0.01106709
               679.09155                    -0.035912205
                679.6437                    -0.060545759
               680.19586                     -0.08490806
               680.74801                      -0.1089409
               681.30016                      -0.1325876
               681.85232                     -0.15579312
               682.40447                     -0.17850413
               682.95662                     -0.20066912
               683.50877                     -0.22223864
               684.06093                     -0.24316538
               684.61308                     -0.26340397
               685.16523                     -0.28291125
               685.71739                     -0.30164655
               686.26954                     -0.31957155
               686.82169                     -0.33665014
               687.37385                     -0.35284862
                 687.926                     -0.36813582
               688.47815                      -0.3824831
               689.03031                     -0.39586432
               689.58246                     -0.40825584
               690.13461                     -0.41963645
               690.68676                     -0.42998748
               691.23892                     -0.43929278
               691.79107                     -0.44753872
               692.34322                     -0.45471406
               692.89538                     -0.46081002
               693.44753                     -0.46582016
               693.99968                     -0.46974044
               694.55184                     -0.47256919
               695.10399                     -0.47430705
               695.65614                     -0.47495671
                696.2083                     -0.47452308
               696.76045                     -0.47301332
                697.3126                     -0.47043664
               697.86475                     -0.46680417
               698.41691                     -0.46212903
               698.96906                     -0.45642632
               699.52121                       -0.449713
               700.07337                     -0.44200769
               700.62552                      -0.4333307
               701.17767                     -0.42370416
               701.72983                     -0.41315182
               702.28198                     -0.40169894
               702.83413                      -0.3893722
               703.38629                     -0.37619977
               703.93844                     -0.36221125
               704.49059                     -0.34743758
               705.04274                     -0.33191092
                705.5949                     -0.31566462
               706.14705                     -0.29873332
                706.6992                     -0.28115276
               707.25136                     -0.26295969
               707.80351                     -0.24419188
               708.35566                      -0.2248881
               708.90782                     -0.20508804
               709.45997                     -0.18483234
               710.01212                     -0.16416239
               710.56428                     -0.14312029
               711.11643                     -0.12174899
               711.66858                     -0.10009212
               712.22073                    -0.078193791
               712.77289                    -0.056098677
               713.32504                    -0.033852119
               713.87719                    -0.011499951
               714.42935                     0.010911702
                714.9815                     0.033336455
               715.53365                       0.0557276
               716.08581                     0.078038112
               716.63796                      0.10022087
               717.19011                      0.12222872
               717.74227                      0.14401445
               718.29442                      0.16553095
               718.84657                      0.18673124
               719.39872                       0.2075685
               719.95088                      0.22799637
               720.50303                       0.2479689
               721.05518                      0.26744042
               721.60734                      0.28636585
               722.15949                      0.30470099
               722.71164                      0.32240233
                723.2638                      0.33942704
               723.81595                      0.35573341
                724.3681                      0.37128087
               724.92026                      0.38602988
               725.47241                      0.39994217
               726.02456                      0.41298091
               726.57671                      0.42511074
               727.12887                      0.43629781
               727.68102                      0.44651006
               728.23317                      0.45571723
               728.78533                      0.46389089
               729.33748                      0.47100464
               729.88963                       0.4770343
               730.44179                      0.48195779
               730.99394                      0.48575521
               731.54609                      0.48840919
               732.09825                      0.48990494
                732.6504                       0.4902302
               733.20255                      0.48937522
                733.7547                      0.48733296
               734.30686                      0.48409925
               734.85901                      0.47967294
               735.41116                      0.47405575
               735.96332                      0.46725206
               736.51547                      0.45926932
               737.06762                       0.4501183
               737.61978                      0.43981286
               738.17193                      0.42836961
               738.72408                      0.41580835
               739.27624                      0.40215212
               739.82839                      0.38742698
               740.38054                      0.37166202
                740.9327                      0.35488943
               741.48485                      0.33714434
                 742.037                      0.31846474
               742.58915                      0.29889167
               743.14131                      0.27846898
               743.69346                      0.25724319
               744.24561                      0.23526346
               744.79777                      0.21258153
               745.34992                      0.18925156
               745.90207                      0.16532998
               746.45423                      0.14087543
               747.00638                      0.11594869
               747.55853                     0.090612361
               748.11069                     0.064930715
               748.66284                     0.038969631
               749.21499                     0.012796435
               749.76714                    -0.013520425
                750.3193                    -0.039911507
               750.87145                    -0.066306437
                751.4236                    -0.092634221
               751.97576                     -0.11882355
               752.52791                     -0.14480286
               753.08006                     -0.17050058
               753.63222                     -0.19584545
               754.18437                     -0.22076669
               754.73652                     -0.24519404
               755.28868                     -0.26905823
               755.84083                     -0.29229118
               756.39298                     -0.31482605
               756.94513                     -0.33659758
               757.49729                     -0.35754239
               758.04944                     -0.37759902
               758.60159                      -0.3967082
               759.15375                     -0.41481313
                759.7059                     -0.43185953
               760.25805                     -0.44779597
               760.81021                     -0.46257409
               761.36236                     -0.47614858
               761.91451                     -0.48847736
               762.46667                       -0.499522
               763.01882                     -0.50924769
               763.57097                     -0.51762316
               764.12312                     -0.52462107
               764.67528                     -0.53021831
               765.22743                     -0.53439567
               765.77958                     -0.53713792
               766.33174                      -0.5384342
               766.88389                     -0.53827799
               767.43604                     -0.53666693
                767.9882                     -0.53360301
               768.54035                      -0.5290927
                769.0925                     -0.52314666
               769.64466                     -0.51577975
               770.19681                     -0.50701128
               770.74896                     -0.49686474
               771.30111                     -0.48536765
               771.85327                     -0.47255161
               772.40542                     -0.45845227
               772.95757                     -0.44310912
               773.50973                     -0.42656531
               774.06188                     -0.40886752
               774.61403                     -0.39006593
               775.16619                       -0.370214
               775.71834                     -0.34936832
               776.27049                     -0.32758835
               776.82265                     -0.30493625
                777.3748                     -0.28147667
               777.92695                     -0.25727654
                778.4791                     -0.23240498
               779.03126                     -0.20693302
               779.58341                     -0.18093318
               780.13556                     -0.15447932
               780.68772                     -0.12764653
               781.23987                     -0.10051087
               781.79202                    -0.073149028
               782.34418                    -0.045638044
               782.89633                    -0.018055154
               783.44848                    0.0095224336
               784.00064                     0.037017836
               784.55279                     0.064354796
               785.10494                     0.091457832
               785.65709                      0.11825235
               786.20925                      0.14466505
                786.7614                      0.17062432
               787.31355                      0.19606018
               787.86571                       0.2209043
               788.41786                       0.2450905
               788.97001                      0.26855512
               789.52217                      0.29123685
               790.07432                      0.31307684
               790.62647                      0.33401914
               791.17863                      0.35401086
               791.73078                      0.37300217
               792.28293                      0.39094627
               792.83509                      0.40779964
               793.38724                      0.42352233
               793.93939                        0.438078
               794.49154                      0.45143368
                795.0437                         0.46356
               795.59585                      0.47443139
                 796.148                      0.48402606
               796.70016                      0.49232593
               797.25231                      0.49931656
               797.80446                      0.50498725
               798.35662                      0.50933127
               798.90877                       0.5123456
               799.46092                      0.51403067
               800.01308                      0.51439064
               800.56523                      0.51343336
               801.11738                      0.51117009
               801.66953                      0.50761552
               802.22169                      0.50278774
               802.77384                      0.49670799
               803.32599                      0.48940067
               803.87815                      0.48089337
                804.4303                      0.47121646
               804.98245                      0.46040291
               805.53461                      0.44848843
               806.08676                      0.43551143
               806.63891                      0.42151258
               807.19107                      0.40653451
               807.74322                      0.39062207
               808.29537                      0.37382215
               808.84752                      0.35618325
               809.39968                      0.33775526
               809.95183                      0.31858966
               810.50398                      0.29873928
               811.05614                      0.27825801
               811.60829                       0.2572005
               812.16044                      0.23562217
                812.7126                      0.21357918
               813.26475                      0.19112815
                813.8169                      0.16832599
               814.36906                      0.14522971
               814.92121                      0.12189639
               815.47336                     0.098382953
               816.02551                     0.074746005
               816.57767                     0.051041775
               817.12982                     0.027326004
               817.68197                    0.0036537995
               818.23413                    -0.019920495
               818.78628                    -0.043343437
               819.33843                    -0.066562615
               819.89059                    -0.089526671
               820.44274                     -0.11218535
               820.99489                     -0.13448966
               821.54705                       -0.156392
                822.0992                     -0.17784618
               822.65135                      -0.1988074
                823.2035                     -0.21923244
               823.75566                     -0.23907978
               824.30781                     -0.25830946
               824.85996                     -0.27688309
               825.41212                     -0.29476407
               825.96427                      -0.3119177
               826.51642                     -0.32831103
               827.06858                     -0.34391283
               827.62073                     -0.35869373
               828.17288                      -0.3726262
               828.72504                     -0.38568463
               829.27719                     -0.39784536
               829.82934                     -0.40908657
               830.38149                     -0.41938811
               830.93365                     -0.42873189
                831.4858                     -0.43710191
               832.03795                     -0.44448387
               832.59011                     -0.45086523
               833.14226                     -0.45623545
               833.69441                       -0.460586
               834.24657                     -0.46391009
               834.79872                     -0.46620272
               835.35087                     -0.46746079
               835.90303                     -0.46768314
               836.45518                     -0.46687043
               837.00733                     -0.46502505
               837.55948                     -0.46215124
               838.11164                     -0.45825507
               838.66379                     -0.45334447
               839.21594                     -0.44742909
                839.7681                      -0.4405203
               840.32025                     -0.43263132
                840.8724                      -0.4237772
               841.42456                     -0.41397467
               841.97671                      -0.4032422
               842.52886                      -0.3916001
               843.08102                     -0.37907028
               843.63317                     -0.36567626
               844.18532                     -0.35144346
               844.73747                     -0.33639904
               845.28963                     -0.32057161
               845.84178                     -0.30399147
               846.39393                      -0.2866907
               846.94609                     -0.26870283
               847.49824                     -0.25006293
               848.05039                     -0.23080767
               848.60255                     -0.21097529
                849.1547                     -0.19060548
               849.70685                     -0.16973927
               850.25901                     -0.14841902
               850.81116                     -0.12668854
               851.36331                     -0.10459306
               851.91547                    -0.082178819
               852.46762                    -0.059493062
               853.01977                    -0.036584251
               853.57192                    -0.013502057
               854.12408                    0.0097029971
               854.67623                     0.032979737
               855.22838                     0.056276246
               855.78054                     0.079539854
               856.33269                      0.10271733
               856.88484                      0.12575496
                 857.437                      0.14859867
               857.98915                       0.1711943
                858.5413                      0.19348777
               859.09346                      0.21542477
               859.64561                      0.23695102
               860.19776                      0.25801268
               860.74991                      0.27855656
               861.30207                      0.29852988
               861.85422                      0.31788048
               862.40637                      0.33655713
               862.95853                      0.35450962
               863.51068                      0.37168892
               864.06283                      0.38804735
               864.61499                       0.4035386
               865.16714                      0.41811784
               865.71929                      0.43174212
               866.27145                      0.44437048
                866.8236                      0.45596399
               867.37575                      0.46648582
                867.9279                      0.47590139
               868.48006                      0.48417857
               869.03221                      0.49128793
               869.58436                      0.49720284
               870.13652                      0.50189939
               870.68867                      0.50535644
               871.24082                      0.50755607
               871.79298                      0.50848361
               872.34513                      0.50812747
               872.89728                      0.50647934
               873.44944                      0.50353441
               874.00159                      0.49929131
               874.55374                      0.49375213
               875.10589                      0.48692261
               875.65805                      0.47881198
                876.2102                      0.46943305
               876.76235                      0.45880235
               877.31451                      0.44693994
               877.86666                      0.43386947
               878.41881                      0.41961822
               878.97097                       0.4042171
               879.52312                       0.3877004
               880.07527                      0.37010576
               880.62743                      0.35147421
               881.17958                      0.33185005
               881.73173                      0.31128085
               882.28388                      0.28981729
               882.83604                      0.26751282
               883.38819                      0.24442362
               883.94034                       0.2206086
                884.4925                      0.19612928
               885.04465                      0.17104955
                885.5968                      0.14543532
               886.14896                      0.11935439
               886.70111                     0.092876443
               887.25326                     0.066072885
               887.80542                     0.039016407
               888.35757                     0.011780721
               888.90972                    -0.015559422
               889.46187                    -0.042928492
               890.01403                    -0.070250617
               890.56618                     -0.09744969
               891.11833                     -0.12444947
               891.67049                     -0.15117397
               892.22264                     -0.17754783
               892.77479                     -0.20349631
               893.32695                     -0.22894553
                893.8791                     -0.25382295
               894.43125                     -0.27805752
               894.98341                     -0.30157972
               895.53556                     -0.32432188
               896.08771                     -0.34621862
               896.63986                     -0.36720683
               897.19202                     -0.38722582
               897.74417                     -0.40621776
               898.29632                     -0.42412783
               898.84848                      -0.4409043
               899.40063                     -0.45649861
               899.95278                     -0.47086567
               900.50494                     -0.48396406
               901.05709                     -0.49575612
               901.60924                     -0.50620811
                902.1614                     -0.51529025
               902.71355                     -0.52297665
                903.2657                     -0.52924561
               903.81785                      -0.5340799
               904.37001                     -0.53746662
               904.92216                     -0.53939693
               905.47431                      -0.5398663
               906.02647                     -0.53887474
               906.57862                     -0.53642657
               907.13077                     -0.53253042
               907.68293                     -0.52719931
               908.23508                     -0.52045052
               908.78723                     -0.51230522
               909.33939                     -0.50278875
               909.89154                     -0.49193072
               910.44369                     -0.47976458
               910.99585                     -0.46632734
                 911.548                      -0.4516597
               912.10015                     -0.43580593
                912.6523                     -0.41881357
               913.20446                      -0.4007334
               913.75661                     -0.38161924
               914.30876                     -0.36152756
               914.86092                     -0.34051736
               915.41307                     -0.31865025
               915.96522                      -0.2959901
               916.51738                     -0.27260258
               917.06953                     -0.24855507
               917.62168                     -0.22391658
               918.17384                     -0.19875753
               918.72599                     -0.17314933
               919.27814                     -0.14716417
               919.83029                     -0.12087488
               920.38245                    -0.094354801
                920.9346                     -0.06767733
               921.48675                    -0.040915772
               922.03891                    -0.014143257
               922.59106                     0.012567611
               923.14321                     0.039145125
               923.69537                     0.065518478
               924.24752                     0.091617815
               924.79967                      0.11737468
               925.35183                      0.14272228
               925.90398                      0.16759549
               926.45613                      0.19193099
               927.00828                      0.21566758
               927.56044                      0.23874627
               928.11259                      0.26111038
               928.66474                      0.28270572
                929.2169                       0.3034808
               929.76905                       0.3233868
                930.3212                      0.34237774
               930.87336                      0.36041058
               931.42551                      0.37744525
               931.97766                      0.39344473
               932.52982                       0.4083753
               933.08197                      0.42220644
               933.63412                      0.43491066
               934.18627                      0.44646367
               934.73843                      0.45684478
               935.29058                      0.46603658
               935.84273                      0.47402461
               936.39489                      0.48079766
               936.94704                      0.48634807
               937.49919                      0.49067138
               938.05135                      0.49376615
                938.6035                       0.4956339
               939.15565                      0.49627938
               939.70781                      0.49571046
               940.25996                      0.49393783
               940.81211                      0.49097484
               941.36426                      0.48683772
               941.91642                       0.4815455
               942.46857                      0.47511958
               943.02072                      0.46758385
               943.57288                      0.45896465
               944.12503                      0.44929052
               944.67718                      0.43859211
               945.22934                      0.42690211
               945.78149                      0.41425511
               946.33364                      0.40068744
                946.8858                      0.38623718
               947.43795                      0.37094396
                947.9901                      0.35484877
               948.54225                      0.33799391
               949.09441                       0.3204229
               949.64656                      0.30218035
               950.19871                      0.28331181
               950.75087                      0.26386356
               951.30302                      0.24388261
               951.85517                      0.22341676
               952.40733                      0.20251432
               952.95948                      0.18122379
               953.51163                      0.15959399
               954.06379                      0.13767402
               954.61594                      0.11551311
               955.16809                     0.093160542
               955.72024                     0.070665382
                956.2724                     0.048076382
               956.82455                     0.025442307
                957.3767                     0.002811731
               957.92886                    -0.019767464
               958.48101                    -0.042247978
               959.03316                    -0.064582826
               959.58532                    -0.086725562
               960.13747                     -0.10863054
               960.68962                     -0.13025292
               961.24178                     -0.15154855
               961.79393                     -0.17247408
               962.34608                     -0.19298715
               962.89824                     -0.21304636
               963.45039                     -0.23261115
               964.00254                     -0.25164202
               964.55469                     -0.27010074
               965.10685                     -0.28795011
                 965.659                     -0.30515394
               966.21115                     -0.32167737
               966.76331                     -0.33748687
               967.31546                     -0.35255004
               967.86761                     -0.36683576
               968.41977                      -0.3803144
               968.97192                     -0.39295779
               969.52407                     -0.40473913
               970.07623                     -0.41563296
               970.62838                     -0.42561544
