        s / mm                Y (7)/real
               940.25996                   -0.0011533385
               940.81211                   -0.0012064106
               941.36426                   -0.0012518599
               941.91642                   -0.0012895191
               942.46857                   -0.0013192019
               943.02072                   -0.0013409086
               943.57288                   -0.0013546456
               944.12503                   -0.0013603934
               944.67718                   -0.0013582418
               945.22934                   -0.0013483012
               945.78149                   -0.0013307619
               946.33364                   -0.0013059024
                946.8858                   -0.0012739282
               947.43795                   -0.0012351066
                947.9901                   -0.0011898307
               948.54225                   -0.0011384526
               949.09441                   -0.0010813491
               949.64656                   -0.0010189724
               950.19871                   -0.0009517517
               950.75087                  -0.00088014825
               951.30302                  -0.00080468121
               951.85517                  -0.00072584667
               952.40733                  -0.00064412757
               952.95948                  -0.00056003481
               953.51163                  -0.00047411564
               954.06379                  -0.00038688267
               954.61594                  -0.00029878333
               955.16809                  -0.00021036436
               955.72024                  -0.00012221765
                956.2724                  -3.4723966e-05
               956.82455                   5.1733712e-05
                957.3767                   0.00013654441
               957.92886                   0.00021925735
               958.48101                   0.00029966983
               959.03316                   0.00037734079
               959.58532                   0.00045170996
               960.13747                   0.00052259363
               960.68962                   0.00058985323
               961.24178                   0.00065301643
               961.79393                   0.00071177542
               962.34608                   0.00076611793
               962.89824                   0.00081582485
               963.45039                   0.00086063452
               964.00254                   0.00090051706
               964.55469                    0.0009353786
               965.10685                   0.00096511862
                 965.659                   0.00098976888
               966.21115                    0.0010092881
               966.76331                    0.0010236931
               967.31546                     0.001033082
               967.86761                    0.0010374276
               968.41977                    0.0010368489
               968.97192                     0.001031599
               969.52407                    0.0010217017
               970.07623                    0.0010072238
               970.62838                   0.00098845705
               971.18053                   0.00096559015
               971.73268                   0.00093873374
               972.28484                   0.00090810891
               972.83699                   0.00087398028
               973.38914                   0.00083655521
                973.9413                   0.00079597764
               974.49345                   0.00075251838
                975.0456                   0.00070653826
               975.59776                   0.00065814576
               976.14991                    0.0006074649
               976.70206                   0.00055492985
               977.25422                   0.00050076946
               977.80637                   0.00044503345
               978.35852                   0.00038809083
               978.91067                   0.00033022485
               979.46283                   0.00027146798
               980.01498                     0.000212113
               980.56713                     0.000152474
               981.11929                   9.2618087e-05
               981.67144                   3.2771065e-05
               982.22359                  -2.6766636e-05
               982.77575                  -8.5907742e-05
                983.3279                  -0.00014451213
               983.88005                  -0.00020230148
               984.43221                  -0.00025909734
               984.98436                  -0.00031479321
               985.53651                  -0.00036921059
               986.08866                  -0.00042215799
               986.64082                  -0.00047349944
               987.19297                  -0.00052307171
               987.74512                  -0.00057069898
               988.29728                  -0.00061629048
               988.84943                  -0.00065971227
               989.40158                  -0.00070072933
               989.95374                  -0.00073922115
               990.50589                  -0.00077513251
               991.05804                  -0.00080826529
                991.6102                  -0.00083845279
               992.16235                  -0.00086565163
                992.7145                  -0.00088971589
               993.26665                  -0.00091046888
               993.81881                  -0.00092783963
               994.37096                  -0.00094170883
               994.92311                  -0.00095195838
               995.47527                  -0.00095854553
               996.02742                  -0.00096133727
               996.57957                  -0.00096021508
               997.13173                  -0.00095517579
               997.68388                  -0.00094613575
               998.23603                  -0.00093301183
               998.78819                   -0.0009158354
               999.34034                  -0.00089455375
               999.89249                   -0.0008690884
               1000.4446                   -0.0008395173
               1000.9968                  -0.00080591547
                1001.549                    -0.000768263
               1002.1011                  -0.00072659462
               1002.6533                  -0.00068103485
               1003.2054                  -0.00063170215
               1003.7576                  -0.00057869489
               1004.3097                    -0.000522159
               1004.8619                   -0.0004622662
                1005.414                  -0.00039919256
               1005.9662                  -0.00033320361
               1006.5183                  -0.00026454816
               1007.0705                  -0.00019337421
               1007.6226                  -0.00011999388
               1008.1748                  -4.4839361e-05
               1008.7269                   3.1853195e-05
               1009.2791                   0.00010983561
               1009.8312                   0.00018863012
               1010.3834                   0.00026782104
               1010.9356                   0.00034713475
               1011.4877                   0.00042616115
               1012.0399                   0.00050436557
                1012.592                   0.00058135738
               1013.1442                   0.00065681936
               1013.6963                   0.00073022686
               1014.2485                   0.00080104505
               1014.8006                   0.00086898211
               1015.3528                   0.00093362938
               1015.9049                    0.0009943847
               1016.4571                    0.0010508983
               1017.0092                    0.0011028975
               1017.5614                    0.0011498708
               1018.1135                    0.0011913949
               1018.6657                    0.0012271944
               1019.2178                    0.0012569418
                 1019.77                    0.0012803735
               1020.3222                    0.0012972048
               1020.8743                    0.0013071013
               1021.4265                    0.0013099368
               1021.9786                    0.0013056201
               1022.5308                    0.0012939573
               1023.0829                    0.0012748803
               1023.6351                    0.0012483587
               1024.1872                    0.0012143753
               1024.7394                    0.0011730687
               1025.2915                    0.0011245127
               1025.8437                      0.00106876
               1026.3958                    0.0010061019
                1026.948                   0.00093682348
               1027.5001                   0.00086113764
               1028.0523                   0.00077941924
               1028.6045                   0.00069206267
               1029.1566                   0.00059944286
               1029.7088                    0.0005020918
               1030.2609                   0.00040053516
               1030.8131                   0.00029522113
               1031.3652                   0.00018675261
               1031.9174                   7.5844171e-05
               1032.4695                  -3.6906384e-05
               1033.0217                  -0.00015094395
               1033.5738                  -0.00026554798
                1034.126                  -0.00037992645
               1034.6781                  -0.00049341921
               1035.2303                  -0.00060539345
               1035.7824                  -0.00071509545
               1036.3346                  -0.00082176587
               1036.8867                  -0.00092474366
               1037.4389                   -0.0010233791
               1037.9911                   -0.0011169464
               1038.5432                   -0.0012047685
               1039.0954                   -0.0012863191
               1039.6475                   -0.0013610011
               1040.1997                   -0.0014281528
               1040.7518                   -0.0014873413
                1041.304                   -0.0015381694
               1041.8561                   -0.0015801102
               1042.4083                   -0.0016128201
               1042.9604                   -0.0016360606
               1043.5126                   -0.0016495191
               1044.0647                   -0.0016530083
               1044.6169                   -0.0016464086
                1045.169                   -0.0016296367
               1045.7212                   -0.0016027675
               1046.2734                   -0.0015658245
               1046.8255                   -0.0015188714
               1047.3777                   -0.0014622357
               1047.9298                   -0.0013961765
                1048.482                   -0.0013208983
               1049.0341                   -0.0012368918
               1049.5863                   -0.0011446902
               1050.1384                   -0.0010446977
               1050.6906                  -0.00093745372
               1051.2427                  -0.00082367985
               1051.7949                  -0.00070409205
                1052.347                  -0.00057931164
               1052.8992                  -0.00045004093
               1053.4513                  -0.00031720255
               1054.0035                  -0.00018165233
               1054.5556                  -4.4091691e-05
               1055.1078                   9.4573575e-05
                 1055.66                    0.0002333353
               1056.2121                   0.00037139236
               1056.7643                   0.00050790318
               1057.3164                   0.00064188757
               1057.8686                   0.00077248768
               1058.4207                   0.00089888637
               1058.9729                    0.0010202082
                1059.525                    0.0011356438
               1060.0772                    0.0012444137
               1060.6293                    0.0013457825
               1061.1815                    0.0014390955
               1061.7336                    0.0015236716
               1062.2858                    0.0015989247
               1062.8379                    0.0016643745
               1063.3901                    0.0017194472
               1063.9422                    0.0017637506
               1064.4944                    0.0017971376
               1065.0466                    0.0018192608
               1065.5987                    0.0018297808
               1066.1509                    0.0018286968
                1066.703                    0.0018160359
               1067.2552                    0.0017917944
               1067.8073                    0.0017560906
               1068.3595                    0.0017090997
               1068.9116                    0.0016511176
               1069.4638                    0.0015825273
               1070.0159                    0.0015036966
               1070.5681                     0.001415132
               1071.1202                    0.0013174392
               1071.6724                    0.0012111641
               1072.2245                    0.0010969421
               1072.7767                   0.00097559666
               1073.3289                    0.0008479682
                1073.881                   0.00071478915
               1074.4332                   0.00057683889
               1074.9853                   0.00043511744
               1075.5375                   0.00029062899
               1076.0896                   0.00014420328
               1076.6418                  -3.2525762e-06
               1077.1939                  -0.00015068386
               1077.7461                  -0.00029711414
               1078.2982                  -0.00044162279
               1078.8504                  -0.00058323503
               1079.4025                  -0.00072103441
               1079.9547                  -0.00085417604
               1080.5068                  -0.00098171019
                1081.059                   -0.0011027223
               1081.6111                   -0.0012165669
               1082.1633                   -0.0013225394
               1082.7155                   -0.0014197521
               1083.2676                   -0.0015076251
               1083.8198                   -0.0015857508
               1084.3719                   -0.0016534661
               1084.9241                   -0.0017102675
               1085.4762                   -0.0017559794
               1086.0284                   -0.0017902763
               1086.5805                   -0.0018128185
               1087.1327                    -0.001823568
               1087.6848                   -0.0018225049
                1088.237                   -0.0018095673
               1088.7891                   -0.0017848996
               1089.3413                   -0.0017487179
               1089.8934                   -0.0017012063
               1090.4456                    -0.001642736
               1090.9978                   -0.0015737963
               1091.5499                   -0.0014947858
               1092.1021                   -0.0014062089
               1092.6542                   -0.0013087714
               1093.2064                   -0.0012031208
               1093.7585                   -0.0010899061
               1094.3107                  -0.00096998062
               1094.8628                  -0.00084418332
                1095.415                  -0.00071324827
               1095.9671                  -0.00057808196
               1096.5193                  -0.00043972479
               1097.0714                  -0.00029905388
               1097.6236                  -0.00015688829
               1098.1757                  -1.4263383e-05
               1098.7279                   0.00012777837
                 1099.28                   0.00026841548
               1099.8322                   0.00040673735
               1100.3844                    0.0005416987
               1100.9365                    0.0006724731
               1101.4887                   0.00079828771
               1102.0408                   0.00091823034
                1102.593                    0.0010315293
               1103.1451                    0.0011375086
               1103.6973                    0.0012354398
               1104.2494                    0.0013247373
               1104.8016                    0.0014048646
               1105.3537                    0.0014752399
               1105.9059                    0.0015355068
                1106.458                    0.0015853917
               1107.0102                    0.0016244741
               1107.5623                    0.0016525157
               1108.1145                    0.0016695219
               1108.6666                    0.0016754341
               1109.2188                    0.0016701954
                1109.771                     0.001653889
               1110.3231                    0.0016267053
               1110.8753                    0.0015889444
               1111.4274                     0.001540921
               1111.9796                    0.0014829537
               1112.5317                    0.0014155002
               1113.0839                    0.0013390905
                1113.636                     0.001254289
               1114.1882                    0.0011617538
               1114.7403                    0.0010621257
               1115.2925                   0.00095608365
               1115.8446                   0.00084445886
               1116.3968                   0.00072802824
               1116.9489                   0.00060752668
               1117.5011                     0.000483855
               1118.0533                   0.00035791784
               1118.6054                   0.00023053564
               1119.1576                   0.00010258155
               1119.7097                  -2.5083304e-05
               1120.2619                  -0.00015161551
                1120.814                  -0.00027612485
               1121.3662                  -0.00039778917
               1121.9183                   -0.0005158238
               1122.4705                  -0.00062942896
               1123.0226                  -0.00073791897
               1123.5748                  -0.00084061856
               1124.1269                    -0.000936769
               1124.6791                   -0.0010257767
               1125.2312                   -0.0011072161
               1125.7834                   -0.0011805687
               1126.3355                   -0.0012453134
               1126.8877                    -0.001301119
               1127.4399                   -0.0013477319
                1127.992                   -0.0013848856
               1128.5442                   -0.0014123917
               1129.0963                   -0.0014301561
               1129.6485                   -0.0014381472
               1130.2006                   -0.0014364166
               1130.7528                   -0.0014250826
               1131.3049                   -0.0014042812
               1131.8571                    -0.001374197
               1132.4092                   -0.0013351629
               1132.9614                      -0.0012876
               1133.5135                   -0.0012318476
               1134.0657                   -0.0011683067
               1134.6178                    -0.001097584
                 1135.17                   -0.0010202357
               1135.7222                  -0.00093677415
               1136.2743                  -0.00084789367
               1136.8265                  -0.00075427021
               1137.3786                  -0.00065651017
               1137.9308                   -0.0005553753
               1138.4829                  -0.00045163545
               1139.0351                  -0.00034596561
               1139.5872                  -0.00023910861
               1140.1394                  -0.00013184194
               1140.6915                  -2.4899626e-05
               1141.2437                   8.1015096e-05
               1141.7958                   0.00018521165
                1142.348                   0.00028696565
               1142.9001                   0.00038559352
               1143.4523                   0.00048049257
               1144.0044                   0.00057105817
               1144.5566                   0.00065672596
               1145.1088                   0.00073694697
               1145.6609                   0.00081118865
               1146.2131                   0.00087912102
               1146.7652                   0.00094041534
               1147.3174                   0.00099455998
               1147.8695                    0.0010412882
               1148.4217                    0.0010805679
               1148.9738                     0.001112136
                1149.526                    0.0011357366
               1150.0781                    0.0011514394
               1150.6303                    0.0011593193
               1151.1824                    0.0011593133
               1151.7346                    0.0011514959
               1152.2867                    0.0011361381
               1152.8389                    0.0011134562
                1153.391                    0.0010835869
               1153.9432                     0.001046866
               1154.4954                    0.0010037615
               1155.0475                   0.00095459142
               1155.5997                   0.00089969342
               1156.1518                   0.00083960411
                1156.704                    0.0007748494
               1157.2561                   0.00070587551
               1157.8083                   0.00063320868
               1158.3604                   0.00055744664
               1158.9126                   0.00047912246
               1159.4647                   0.00039876811
               1160.0169                   0.00031702254
                1160.569                   0.00023446116
               1161.1212                   0.00015158344
               1161.6733                   6.9021833e-05
               1162.2255                  -1.2646632e-05
               1162.7777                  -9.3012943e-05
               1163.3298                  -0.00017152883
                1163.882                  -0.00024758059
               1164.4341                  -0.00032076108
               1164.9863                  -0.00039071911
               1165.5384                  -0.00045699866
               1166.0906                  -0.00051914514
               1166.6427                  -0.00057685366
               1167.1949                  -0.00062992131
                1167.747                  -0.00067804657
               1168.2992                    -0.000720919
               1168.8513                    -0.000758408
               1169.4035                  -0.00079040957
               1169.9556                  -0.00081679046
               1170.5078                   -0.0008374998
               1171.0599                  -0.00085250093
               1171.6121                  -0.00086180633
               1172.1643                  -0.00086552606
               1172.7164                  -0.00086374131
               1173.2686                  -0.00085656438
               1173.8207                  -0.00084417606
               1174.3729                  -0.00082673108
                1174.925                  -0.00080448206
               1175.4772                  -0.00077775002
               1176.0293                  -0.00074673898
               1176.5815                  -0.00071171937
               1177.1336                  -0.00067310134
               1177.6858                  -0.00063120888
               1178.2379                  -0.00058633967
               1178.7901                  -0.00053886166
               1179.3422                   -0.0004891283
               1179.8944                  -0.00043753671
               1180.4466                  -0.00038449704
               1180.9987                  -0.00033032625
               1181.5509                  -0.00027537677
                1182.103                  -0.00022004946
               1182.6552                  -0.00016469448
               1183.2073                  -0.00010964806
               1183.7595                   -5.520209e-05
               1184.3116                  -1.6558779e-06
               1184.8638                   5.0622083e-05
               1185.4159                   0.00010137271
               1185.9681                   0.00015040382
               1186.5202                   0.00019745367
               1187.0724                   0.00024230906
               1187.6245                   0.00028475703
               1188.1767                   0.00032459713
               1188.7288                   0.00036179683
                1189.281                   0.00039624156
               1189.8332                   0.00042769609
               1190.3853                   0.00045614459
               1190.9375                   0.00048161913
               1191.4896                   0.00050402341
               1192.0418                   0.00052335655
               1192.5939                   0.00053964293
               1193.1461                   0.00055286777
               1193.6982                   0.00056311925
               1194.2504                   0.00057048727
               1194.8025                   0.00057502959
               1195.3547                   0.00057681925
               1195.9068                   0.00057589998
                1196.459                   0.00057243094
               1197.0111                   0.00056662759
               1197.5633                   0.00055852287
               1198.1154                   0.00054816875
               1198.6676                   0.00053577667
               1199.2198                   0.00052151143
               1199.7719                   0.00050547161
               1200.3241                   0.00048777028
               1200.8762                   0.00046853941
               1201.4284                   0.00044792971
               1201.9805                    0.0004260561
               1202.5327                   0.00040300801
               1203.0848                     0.000378904
                1203.637                   0.00035386657
               1204.1891                   0.00032799723
               1204.7413                   0.00030135279
               1205.2934                   0.00027399876
               1205.8456                   0.00024608532
               1206.3977                   0.00021769132
               1206.9499                    0.0001887687
               1207.5021                   0.00015938799
               1208.0542                   0.00012971997
               1208.6064                   9.9783025e-05
               1209.1585                   6.9532873e-05
               1209.7107                   3.9063775e-05
               1210.2628                   8.4596301e-06
                1210.815                  -2.2324488e-05
               1211.3671                  -5.3242036e-05
               1211.9193                  -8.4151652e-05
               1212.4714                  -0.00011507207
               1213.0236                  -0.00014603789
               1213.5757                  -0.00017689383
               1214.1279                  -0.00020753789
                 1214.68                  -0.00023802739
               1215.2322                  -0.00026832328
               1215.7843                  -0.00029824129
               1216.3365                  -0.00032767042
               1216.8887                  -0.00035661552
               1217.4408                  -0.00038500703
                1217.993                  -0.00041264872
               1218.5451                  -0.00043940424
               1219.0973                  -0.00046524351
               1219.6494                  -0.00049002706
               1220.2016                  -0.00051350983
               1220.7537                  -0.00053559582
               1221.3059                  -0.00055622469
                1221.858                  -0.00057515155
               1222.4102                  -0.00059217324
               1222.9623                  -0.00060721723
               1223.5145                  -0.00062010693
               1224.0666                  -0.00063060982
               1224.6188                  -0.00063859985
                1225.171                  -0.00064397903
               1225.7231                  -0.00064655706
               1226.2753                  -0.00064610814
               1226.8274                  -0.00064255641
               1227.3796                  -0.00063587053
               1227.9317                  -0.00062582415
               1228.4839                  -0.00061227918
                1229.036                  -0.00059531685
               1229.5882                  -0.00057481154
               1230.1403                  -0.00055059084
               1230.6925                  -0.00052279604
               1231.2446                  -0.00049147225
               1231.7968                  -0.00045648052
               1232.3489                  -0.00041791692
               1232.9011                  -0.00037596801
               1233.4532                  -0.00033069513
               1234.0054                  -0.00028220673
               1234.5576                   -0.0002306817
               1235.1097                   -0.0001763055
               1235.6619                  -0.00011931791
                1236.214                  -5.9987467e-05
               1236.7662                   1.4434863e-06
               1237.3183                   6.4694191e-05
               1237.8705                   0.00012938593
               1238.4226                   0.00019514969
               1238.9748                   0.00026168795
               1239.5269                    0.0003286225
               1240.0791                   0.00039545948
               1240.6312                   0.00046177465
               1241.1834                   0.00052722189
               1241.7355                   0.00059135235
               1242.2877                    0.0006536437
               1242.8398                   0.00071367373
                1243.392                   0.00077104521
               1243.9442                   0.00082524451
               1244.4963                   0.00087580908
               1245.0485                   0.00092241271
               1245.6006                   0.00096463522
               1246.1528                    0.0010019926
               1246.7049                    0.0010341412
               1247.2571                    0.0010607743
               1247.8092                     0.001081552
               1248.3614                    0.0010961862
               1248.9135                    0.0011044237
               1249.4657                    0.0011060385
               1250.0178                     0.001100847
                 1250.57                    0.0010887223
               1251.1221                    0.0010696009
               1251.6743                    0.0010434227
               1252.2265                    0.0010101782
               1252.7786                   0.00096994112
               1253.3308                   0.00092278544
               1253.8829                   0.00086886715
               1254.4351                   0.00080844162
               1254.9872                   0.00074171025
               1255.5394                   0.00066893024
               1256.0915                   0.00059052621
               1256.6437                   0.00050690262
               1257.1958                   0.00041843572
                1257.748                    0.0003256285
               1258.3001                   0.00022901851
               1258.8523                   0.00012913482
               1259.4044                   2.6610384e-05
               1259.9566                  -7.7931953e-05
               1260.5087                   -0.0001839157
               1261.0609                  -0.00029061643
               1261.6131                  -0.00039729841
               1262.1652                  -0.00050335169
               1262.7174                  -0.00060804302
               1263.2695                  -0.00071059557
               1263.8217                   -0.0008103894
               1264.3738                  -0.00090669816
                1264.926                  -0.00099873804
               1265.4781                   -0.0010859322
               1266.0303                   -0.0011676437
               1266.5824                   -0.0012431412
               1267.1346                   -0.0013118831
               1267.6867                   -0.0013733622
               1268.2389                   -0.0014270101
                1268.791                   -0.0014723344
               1269.3432                   -0.0015089111
               1269.8953                   -0.0015364077
               1270.4475                   -0.0015545182
               1270.9997                   -0.0015629248
               1271.5518                   -0.0015614863
                1272.104                   -0.0015501092
               1272.6561                   -0.0015286259
               1273.2083                    -0.001497082
               1273.7604                    -0.001455632
               1274.3126                   -0.0014043146
               1274.8647                   -0.0013433336
               1275.4169                   -0.0012730495
                1275.969                   -0.0011937608
               1276.5212                   -0.0011058783
               1277.0733                   -0.0010098918
               1277.6255                  -0.00090627092
               1278.1776                  -0.00079567736
               1278.7298                  -0.00067880867
                1279.282                   -0.0005562272
               1279.8341                  -0.00042869182
               1280.3863                  -0.00029710962
               1280.9384                  -0.00016221242
               1281.4906                  -2.4775254e-05
               1282.0427                   0.00011420611
               1282.5949                   0.00025378522
                1283.147                   0.00039316912
               1283.6992                   0.00053150194
               1284.2513                   0.00066774655
               1284.8035                   0.00080092144
               1285.3556                   0.00093026568
               1285.9078                    0.0010549076
               1286.4599                    0.0011738317
               1287.0121                    0.0012863021
               1287.5642                    0.0013916306
               1288.1164                    0.0014888941
               1288.6686                    0.0015773806
               1289.2207                    0.0016565824
               1289.7729                    0.0017258412
                1290.325                    0.0017845669
               1290.8772                    0.0018323397
               1291.4293                     0.001868756
               1291.9815                    0.0018935079
               1292.5336                    0.0019063677
               1293.0858                     0.001907108
               1293.6379                    0.0018956218
               1294.1901                    0.0018719718
               1294.7422                    0.0018362492
               1295.2944                     0.001788522
               1295.8465                    0.0017290343
               1296.3987                     0.001658205
               1296.9509                    0.0015763479
                1297.503                     0.001483858
               1298.0552                    0.0013814353
               1298.6073                    0.0012696818
               1299.1595                    0.0011491128
               1299.7116                     0.001020583
               1300.2638                   0.00088497701
               1300.8159                   0.00074297737
               1301.3681                   0.00059549843
               1301.9202                   0.00044362792
               1302.4724                   0.00028825231
               1303.0245                   0.00013027837
               1303.5767                  -2.9171791e-05
               1304.1288                  -0.00018903112
                1304.681                  -0.00034834284
               1305.2331                  -0.00050605972
               1305.7853                  -0.00066110845
               1306.3375                  -0.00081249635
               1306.8896                  -0.00095921634
               1307.4418                   -0.0011002636
               1307.9939                   -0.0012347344
               1308.5461                   -0.0013617848
               1309.0982                   -0.0014805474
               1309.6504                   -0.0015901406
               1310.2025                    -0.001689835
               1310.7547                   -0.0017790905
               1311.3068                   -0.0018572869
                1311.859                   -0.0019237481
               1312.4111                    -0.001978075
               1312.9633                   -0.0020199996
               1313.5154                   -0.0020491442
               1314.0676                    -0.002065276
               1314.6197                    -0.002068365
               1315.1719                   -0.0020583448
               1315.7241                   -0.0020351992
               1316.2762                   -0.0019990868
               1316.8284                   -0.0019502916
               1317.3805                   -0.0018891628
               1317.9327                   -0.0018160069
               1318.4848                   -0.0017312318
                1319.037                   -0.0016355071
               1319.5891                   -0.0015294767
               1320.1413                   -0.0014137119
               1320.6934                   -0.0012890053
               1321.2456                   -0.0011562454
               1321.7977                    -0.001016224
               1322.3499                  -0.00086981872
                1322.902                  -0.00071806222
               1323.4542                  -0.00056195761
               1324.0064                  -0.00040243042
               1324.5585                   -0.0002405079
               1325.1107                  -7.7345421e-05
               1325.6628                   8.6013591e-05
                1326.215                   0.00024861669
               1326.7671                   0.00040936072
               1327.3193                   0.00056714303
               1327.8714                   0.00072103481
               1328.4236                    0.0008700683
               1328.9757                    0.0010132288
               1329.5279                    0.0011496345
                 1330.08                    0.0012784399
               1330.6322                    0.0013987959
               1331.1843                    0.0015099791
               1331.7365                    0.0016113372
               1332.2886                    0.0017022116
               1332.8408                    0.0017820428
                1333.393                     0.001850391
               1333.9451                     0.001906846
               1334.4973                    0.0019510859
               1335.0494                    0.0019829042
               1335.6016                    0.0020021068
               1336.1537                    0.0020086124
               1336.7059                    0.0020025186
                1337.258                    0.0019839033
               1337.8102                    0.0019528811
               1338.3623                    0.0019097681
               1338.9145                    0.0018549127
               1339.4666                    0.0017886797
               1340.0188                    0.0017115992
               1340.5709                    0.0016242367
               1341.1231                    0.0015271696
               1341.6753                    0.0014211113
               1342.2274                    0.0013068085
               1342.7796                    0.0011850119
               1343.3317                    0.0010565567
               1343.8839                   0.00092232028
                1344.436                   0.00078321797
               1344.9882                   0.00064017931
               1345.5403                   0.00049410627
               1346.0925                   0.00034595755
               1346.6446                   0.00019672702
               1347.1968                   4.7378312e-05
               1347.7489                  -0.00010111255
               1348.3011                  -0.00024783763
               1348.8532                  -0.00039193541
               1349.4054                  -0.00053240298
               1349.9575                  -0.00066831738
               1350.5097                  -0.00079901583
               1351.0619                  -0.00092369967
                1351.614                   -0.0010414641
               1352.1662                   -0.0011517185
               1352.7183                   -0.0012539098
               1353.2705                   -0.0013473191
               1353.8226                   -0.0014314462
               1354.3748                   -0.0015059561
               1354.9269                   -0.0015704332
               1355.4791                   -0.0016245423
               1356.0312                   -0.0016680615
               1356.5834                   -0.0017007991
               1357.1355                   -0.0017226693
               1357.6877                   -0.0017336959
               1358.2398                   -0.0017339356
                1358.792                   -0.0017234556
               1359.3441                   -0.0017024394
               1359.8963                   -0.0016712307
               1360.4485                   -0.0016301197
               1361.0006                   -0.0015794083
               1361.5528                   -0.0015196401
               1362.1049                   -0.0014513115
               1362.6571                   -0.0013748446
               1363.2092                   -0.0012909438
               1363.7614                    -0.001200294
               1364.3135                   -0.0011034045
               1364.8657                   -0.0010010286
               1365.4178                  -0.00089398816
                 1365.97                    -0.000782916
               1366.5221                  -0.00066856388
               1367.0743                  -0.00055179631
               1367.6264                  -0.00043336042
               1368.1786                  -0.00031397062
               1368.7308                   -0.0001944031
               1369.2829                  -7.5455338e-05
               1369.8351                   4.2126995e-05
               1370.3872                   0.00015765534
               1370.9394                   0.00027044601
               1371.4915                   0.00037985084
               1372.0437                   0.00048523358
               1372.5958                   0.00058595388
                1373.148                   0.00068150034
               1373.7001                   0.00077141671
               1374.2523                   0.00085518847
               1374.8044                   0.00093241752
               1375.3566                    0.0010027869
               1375.9087                     0.001065918
