        s / mm                Z (4)/real
               331.78726                    -0.029202554
               332.33941                    -0.051857248
               332.89157                    -0.074457304
               333.44372                    -0.096954122
               333.99587                     -0.11929891
               334.54802                     -0.14144268
               335.10018                      -0.1633364
               335.65233                     -0.18493119
               336.20448                      -0.2061782
               336.75664                     -0.22702878
               337.30879                     -0.24743463
               337.86094                      -0.2673479
                338.4131                     -0.28672116
               338.96525                     -0.30550764
                339.5174                     -0.32366136
               340.06956                     -0.34113715
               340.62171                     -0.35789073
               341.17386                     -0.37387888
               341.72602                     -0.38905958
               342.27817                     -0.40339223
               342.83032                     -0.41683756
               343.38247                     -0.42935777
               343.93463                     -0.44091672
               344.48678                     -0.45148013
               345.03893                     -0.46101563
               345.59109                      -0.4694928
               346.14324                      -0.4768833
               346.69539                     -0.48316104
               347.24755                     -0.48830238
                347.7997                     -0.49228611
               348.35185                     -0.49509346
               348.90401                     -0.49670839
               349.45616                     -0.49711772
               350.00831                     -0.49631097
               350.56046                     -0.49428055
               351.11262                     -0.49102201
               351.66477                     -0.48653395
               352.21692                      -0.4808179
               352.76908                      -0.4738787
               353.32123                     -0.46572456
               353.87338                     -0.45636676
               354.42554                     -0.44581978
               354.97769                     -0.43410158
               355.52984                     -0.42123342
                 356.082                      -0.4072397
               356.63415                     -0.39214812
                357.1863                     -0.37598971
               357.73845                     -0.35879876
               358.29061                     -0.34061261
               358.84276                     -0.32147161
               359.39491                     -0.30141931
               359.94707                     -0.28050218
               360.49922                     -0.25876933
               361.05137                     -0.23627265
               361.60353                     -0.21306689
               362.15568                     -0.18920919
               362.70783                     -0.16475884
               363.25999                     -0.13977735
               363.81214                     -0.11432843
               364.36429                    -0.088477619
               364.91644                    -0.062292018
                365.4686                    -0.035840245
               366.02075                   -0.0091924197
                366.5729                     0.017580275
               367.12506                     0.044406006
               367.67721                     0.071212193
               368.22936                     0.097925553
               368.78152                      0.12447261
               369.33367                      0.15078005
               369.88582                      0.17677466
               370.43798                      0.20238357
               370.99013                      0.22753465
               371.54228                      0.25215664
               372.09443                      0.27617944
               372.64659                      0.29953433
               373.19874                      0.32215398
               373.75089                      0.34397282
               374.30305                      0.36492756
                374.8552                      0.38495712
               375.40735                      0.40400253
               375.95951                      0.42200744
               376.51166                      0.43891859
               377.06381                      0.45468566
               377.61597                      0.46926136
               378.16812                      0.48260173
               378.72027                      0.49466641
               379.27242                      0.50541861
               379.82458                      0.51482512
               380.37673                      0.52285668
               380.92888                      0.52948827
               381.48104                      0.53469879
               382.03319                      0.53847108
               382.58534                      0.54079233
                383.1375                      0.54165412
               383.68965                      0.54105214
                384.2418                      0.53898648
               384.79396                      0.53546162
               385.34611                      0.53048631
               385.89826                       0.5240736
               386.45041                      0.51624084
               387.00257                      0.50700954
               387.55472                      0.49640541
               388.10687                      0.48445827
               388.65903                      0.47120186
               389.21118                       0.4566738
               389.76333                      0.44091547
               390.31549                      0.42397196
               390.86764                      0.40589177
               391.41979                      0.38672668
               391.97195                       0.3665316
                392.5241                      0.34536459
               393.07625                       0.3232864
                393.6284                      0.30036025
               394.18056                      0.27665196
               394.73271                      0.25222948
               395.28486                      0.22716251
               395.83702                      0.20152261
               396.38917                        0.175383
               396.94132                      0.14881797
               397.49348                      0.12190278
               398.04563                     0.094713576
               398.59778                     0.067327038
               399.14994                     0.039820036
               399.70209                     0.012269569
               400.25424                    -0.015247528
                400.8064                    -0.042654956
               401.35855                    -0.069877058
                401.9107                    -0.096839055
               402.46285                     -0.12346741
               403.01501                     -0.14968988
               403.56716                     -0.17543571
               404.11931                     -0.20063611
               404.67147                     -0.22522427
               405.22362                     -0.24913536
               405.77577                     -0.27230709
               406.32793                     -0.29467992
               406.88008                     -0.31619669
               407.43223                     -0.33680308
               407.98439                       -0.356448
               408.53654                     -0.37508344
               409.08869                     -0.39266466
               409.64084                     -0.40915024
                 410.193                     -0.42450206
               410.74515                     -0.43868561
                411.2973                     -0.45167021
               411.84946                     -0.46342864
               412.40161                     -0.47393722
               412.95376                     -0.48317619
               413.50592                      -0.4911295
               414.05807                     -0.49778467
               414.61022                     -0.50313302
               415.16238                     -0.50716968
               415.71453                     -0.50989327
               416.26668                     -0.51130592
               416.81883                     -0.51141352
               417.37099                     -0.51022544
               417.92314                     -0.50775414
               418.47529                     -0.50401553
               419.02745                     -0.49902899
                419.5796                     -0.49281682
               420.13175                     -0.48540403
               420.68391                     -0.47681863
               421.23606                      -0.4670916
               421.78821                     -0.45625648
               422.34037                     -0.44434895
               422.89252                     -0.43140703
               423.44467                     -0.41747129
               423.99682                     -0.40258422
               424.54898                     -0.38678975
               425.10113                     -0.37013371
               425.65328                     -0.35266383
               426.20544                     -0.33442906
               426.75759                     -0.31547929
               427.30974                     -0.29586563
                427.8619                     -0.27564043
               428.41405                     -0.25485674
                428.9662                     -0.23356795
               429.51836                     -0.21182799
               430.07051                     -0.18969142
               430.62266                     -0.16721299
               431.17481                     -0.14444733
               431.72697                     -0.12144907
               432.27912                     -0.09827278
               432.83127                    -0.074972633
               433.38343                    -0.051602387
               433.93558                    -0.028215363
               434.48773                   -0.0048643364
               435.03989                     0.018398731
               435.59204                     0.041522835
               436.14419                     0.064457719
               436.69635                     0.087153941
                437.2485                       0.1095633
               437.80065                      0.13163882
                438.3528                      0.15333452
               438.90496                      0.17460567
               439.45711                      0.19540903
               440.00926                       0.2157027
               440.56142                        0.235446
               441.11357                      0.25459969
               441.66572                      0.27312617
               442.21788                      0.29098951
               442.77003                       0.3081551
               443.32218                      0.32458984
               443.87434                      0.34026237
               444.42649                      0.35514311
               444.97864                        0.369204
               445.53079                      0.38241857
               446.08295                      0.39476213
                446.6351                      0.40621167
               447.18725                       0.4167459
               447.73941                      0.42634529
               448.29156                      0.43499206
               448.84371                      0.44267012
               449.39587                      0.44936509
               449.94802                      0.45506445
               450.50017                      0.45975746
               451.05233                      0.46343513
               451.60448                      0.46609025
               452.15663                      0.46771746
               452.70878                      0.46831312
               453.26094                      0.46787539
               453.81309                       0.4664043
               454.36524                      0.46390178
                454.9174                      0.46037151
               455.46955                       0.4558188
                456.0217                        0.450251
               456.57386                      0.44367753
               457.12601                      0.43610935
               457.67816                       0.4275591
               458.23032                      0.41804159
               458.78247                       0.4075736
               459.33462                      0.39617342
               459.88678                      0.38386129
               460.43893                       0.3706594
               460.99108                      0.35659164
               461.54323                      0.34168386
               462.09539                      0.32596376
               462.64754                      0.30946059
               463.19969                      0.29220547
               463.75185                      0.27423155
                 464.304                      0.25557365
               464.85615                       0.2362681
               465.40831                      0.21635291
               465.96046                      0.19586779
               466.51261                      0.17485426
               467.06477                      0.15335535
               467.61692                      0.13141525
               468.16907                      0.10907975
               468.72122                     0.086396354
               469.27338                     0.063413646
               469.82553                     0.040181195
               470.37768                     0.016750028
               470.92984                   -0.0068276292
               471.48199                     -0.03049886
               472.03414                    -0.054209858
                472.5863                    -0.077905789
               473.13845                     -0.10153127
                473.6906                     -0.12503056
               474.24276                     -0.14834728
               474.79491                     -0.17142465
               475.34706                     -0.19420589
               475.89921                     -0.21663423
               476.45137                     -0.23865291
               477.00352                     -0.26020544
               477.55567                      -0.2812357
               478.10783                     -0.30168823
               478.65998                     -0.32150822
               479.21213                     -0.34064162
               479.76429                     -0.35903557
               480.31644                     -0.37663862
               480.86859                     -0.39340039
               481.42075                     -0.40927182
                481.9729                     -0.42420591
               482.52505                     -0.43815768
                483.0772                     -0.45108377
               483.62936                     -0.46294297
               484.18151                     -0.47369676
               484.73366                     -0.48330908
               485.28582                     -0.49174615
               485.83797                     -0.49897708
               486.39012                     -0.50497414
               486.94228                     -0.50971251
               487.49443                     -0.51317042
               488.04658                     -0.51532952
               488.59874                     -0.51617482
               489.15089                     -0.51569474
               489.70304                     -0.51388129
               490.25519                      -0.5107302
               490.80735                     -0.50624083
                491.3595                     -0.50041631
               491.91165                      -0.4932635
               492.46381                     -0.48479318
               493.01596                     -0.47502006
               493.56811                     -0.46396255
               494.12027                     -0.45164278
               494.67242                     -0.43808682
               495.22457                     -0.42332462
               495.77673                     -0.40738972
               496.32888                     -0.39031931
               496.88103                     -0.37215416
               497.43318                     -0.35293847
               497.98534                     -0.33271989
               498.53749                     -0.31154931
               499.08964                     -0.28948069
                499.6418                     -0.26657099
               500.19395                     -0.24288005
                500.7461                     -0.21847029
               501.29826                     -0.19340651
               501.85041                     -0.16775591
               502.40256                      -0.1415879
               502.95472                     -0.11497361
               503.50687                    -0.087985713
               504.05902                    -0.060698514
               504.61117                    -0.033187598
               505.16333                   -0.0055293069
               505.71548                     0.022199283
               506.26763                      0.04992036
               506.81979                     0.077555875
               507.37194                      0.10502807
               507.92409                      0.13225943
               508.47625                      0.15917266
                509.0284                      0.18569115
               509.58055                      0.21173961
               510.13271                      0.23724396
               510.68486                      0.26213143
               511.23701                      0.28633095
               511.78917                      0.30977353
               512.34132                       0.3323923
               512.89347                      0.35412272
               513.44562                      0.37490285
               513.99778                      0.39467367
               514.54993                      0.41337914
               515.10208                      0.43096613
               515.65424                      0.44738485
               516.20639                      0.46258942
               516.75854                      0.47653745
                517.3107                      0.48918988
               517.86285                      0.50051181
                 518.415                      0.51047257
               518.96716                      0.51904528
               519.51931                      0.52620717
               520.07146                      0.53193999
               520.62361                      0.53622964
               521.17577                      0.53906607
               521.72792                      0.54044378
               522.28007                      0.54036164
               522.83223                      0.53882275
               523.38438                      0.53583452
               523.93653                      0.53140851
               524.48869                      0.52556057
               525.04084                      0.51831077
               525.59299                      0.50968312
               526.14515                      0.49970554
                526.6973                      0.48840989
               527.24945                      0.47583168
                527.8016                      0.46200994
               528.35376                       0.4469874
               528.90591                      0.43081004
               529.45806                       0.4135266
               530.01022                        0.395189
               530.56237                      0.37585234
               531.11452                      0.35557405
               531.66668                       0.3344135
               532.21883                      0.31243248
               532.77098                      0.28969518
               533.32314                      0.26626746
               533.87529                      0.24221639
               534.42744                      0.21761037
               534.97959                      0.19251914
               535.53175                      0.16701333
                536.0839                      0.14116425
               536.63605                      0.11504349
               537.18821                     0.088722882
               537.74036                     0.062274379
               538.29251                     0.035769682
               538.84467                    0.0092799168
               539.39682                    -0.017124239
               539.94897                    -0.043372909
               540.50113                    -0.069397535
               541.05328                    -0.095130705
               541.60543                     -0.12050622
               542.15758                     -0.14545965
               542.70974                      -0.1699284
               543.26189                     -0.19385163
               543.81404                     -0.21717059
                544.3662                     -0.23982895
               544.91835                     -0.26177266
                545.4705                     -0.28294996
               546.02266                     -0.30331184
               546.57481                     -0.32281206
               547.12696                     -0.34140703
               547.67912                     -0.35905602
               548.23127                     -0.37572138
               548.78342                     -0.39136829
               549.33557                     -0.40596496
               549.88773                     -0.41948286
               550.43988                     -0.43189643
               550.99203                     -0.44318307
               551.54419                     -0.45332366
               552.09634                     -0.46230215
               552.64849                      -0.4701053
               553.20065                     -0.47672303
                553.7528                     -0.48214855
               554.30495                     -0.48637804
               554.85711                     -0.48941052
               555.40926                     -0.49124789
               555.96141                     -0.49189495
               556.51356                     -0.49135939
               557.06572                     -0.48965162
               557.61787                     -0.48678454
               558.17002                     -0.48277363
               558.72218                      -0.4776369
               559.27433                     -0.47139471
               559.82648                      -0.4640696
               560.37864                      -0.4556864
               560.93079                     -0.44627201
               561.48294                     -0.43585527
                562.0351                     -0.42446697
               562.58725                     -0.41213952
                563.1394                     -0.39890683
               563.69155                     -0.38480468
               564.24371                     -0.36987044
               564.79586                      -0.3541425
               565.34801                     -0.33766045
               565.90017                      -0.3204652
               566.45232                     -0.30259868
               567.00447                      -0.2841037
               567.55663                     -0.26502396
               568.10878                     -0.24540396
               568.66093                     -0.22528874
               569.21309                     -0.20472391
               569.76524                      -0.1837557
               570.31739                     -0.16243064
               570.86955                     -0.14079554
                571.4217                     -0.11889754
               571.97385                    -0.096783943
                 572.526                    -0.074501963
               573.07816                    -0.052098906
               573.63031                    -0.029622142
               574.18246                   -0.0071189034
               574.73462                     0.015363881
               575.28677                     0.037779652
               575.83892                     0.060082073
               576.39108                     0.082225026
               576.94323                      0.10416295
               577.49538                      0.12585088
               578.04754                      0.14724428
               578.59969                      0.16829932
               579.15184                      0.18897291
               579.70399                       0.2092225
               580.25615                      0.22900628
                580.8083                      0.24828356
               581.36045                      0.26701454
               581.91261                      0.28516012
               582.46476                      0.30268219
               583.01691                      0.31954391
               583.56907                      0.33570957
               584.12122                      0.35114443
               584.67337                      0.36581495
               585.22553                       0.3796891
               585.77768                      0.39273618
               586.32983                      0.40492672
               586.88198                      0.41623268
               587.43414                      0.42662765
               587.98629                       0.4360868
               588.53844                      0.44458689
                589.0906                       0.4521063
               589.64275                      0.45862515
                590.1949                      0.46412541
               590.74706                      0.46859086
               591.29921                      0.47200723
               591.85136                      0.47436225
               592.40352                      0.47564561
               592.95567                      0.47584896
               593.50782                      0.47496609
               594.05997                      0.47299305
               594.61213                      0.46992805
               595.16428                      0.46577152
               595.71643                      0.46052629
               596.26859                      0.45419742
               596.82074                      0.44679209
               597.37289                      0.43832009
               597.92505                      0.42879387
                598.4772                      0.41822802
               599.02935                      0.40663932
               599.58151                      0.39404724
               600.13366                      0.38047395
               600.68581                      0.36594379
               601.23796                       0.3504835
               601.79012                       0.3341224
               602.34227                      0.31689218
               602.89442                       0.2988268
               603.44658                      0.27996259
               603.99873                      0.26033836
               604.55088                      0.23999509
               605.10304                      0.21897579
               605.65519                      0.19732572
               606.20734                       0.1750923
                606.7595                      0.15232485
               607.31165                      0.12907456
                607.8638                      0.10539437
               608.41595                     0.081338952
               608.96811                     0.056964653
               609.52026                      0.03232933
               610.07241                    0.0074920268
               610.62457                    -0.017487043
               611.17672                    -0.042546483
               611.72887                     -0.06762398
               612.28103                    -0.092656511
               612.83318                      -0.1175804
               613.38533                     -0.14233153
               613.93749                     -0.16684551
               614.48964                      -0.1910579
               615.04179                     -0.21490438
               615.59394                     -0.23832085
                616.1461                      -0.2612435
               616.69825                     -0.28360933
                617.2504                     -0.30535624
               617.80256                     -0.32642311
               618.35471                     -0.34674989
               618.90686                     -0.36627811
               619.45902                     -0.38495094
               620.01117                     -0.40271318
               620.56332                     -0.41951168
               621.11548                     -0.43529555
               621.66763                     -0.45001619
               622.21978                     -0.46362741
               622.77193                     -0.47608588
               623.32409                     -0.48735122
               623.87624                     -0.49738591
               624.42839                     -0.50615546
               624.98055                     -0.51362888
                625.5327                     -0.51977879
               626.08485                     -0.52458124
               626.63701                     -0.52801583
               627.18916                     -0.53006597
               627.74131                     -0.53071909
               628.29347                     -0.52996656
               628.84562                      -0.5278036
               629.39777                     -0.52422959
               629.94993                     -0.51924812
               630.50208                     -0.51286681
               631.05423                     -0.50509732
               631.60638                      -0.4959556
               632.15854                     -0.48546173
               632.71069                     -0.47363971
               633.26284                     -0.46051766
                 633.815                     -0.44612772
               634.36715                     -0.43050584
                634.9193                     -0.41369184
               635.47146                      -0.3957293
               636.02361                      -0.3766652
               636.57576                     -0.35654994
               637.12792                     -0.33543748
               637.68007                     -0.31338486
               638.23222                     -0.29045194
               638.78437                     -0.26670142
               639.33653                     -0.24219871
               639.88868                     -0.21701163
               640.44083                     -0.19121007
               640.99299                     -0.16486589
               641.54514                     -0.13805276
               642.09729                     -0.11084599
               642.64945                    -0.083322097
                643.2016                    -0.055558485
               643.75375                    -0.027633422
               644.30591                   0.00037421653
               644.85806                     0.028385323
               645.41021                     0.056320694
               645.96236                     0.084101323
               646.51452                      0.11164886
               647.06667                      0.13888563
               647.61882                      0.16573477
               648.17098                      0.19212075
               648.72313                      0.21796955
               649.27528                      0.24320865
               649.82744                       0.2677676
               650.37959                      0.29157824
               650.93174                      0.31457456
                651.4839                      0.33669296
               652.03605                      0.35787277
                652.5882                      0.37805645
               653.14035                      0.39718946
               653.69251                      0.41522028
               654.24466                      0.43210095
               654.79681                      0.44778721
               655.34897                      0.46223832
               655.90112                      0.47541737
               656.45327                      0.48729151
               657.00543                      0.49783177
               657.55758                      0.50701297
               658.10973                      0.51481427
               658.66189                      0.52121907
               659.21404                      0.52621475
               659.76619                      0.52979289
               660.31834                      0.53194936
                660.8705                      0.53268414
               661.42265                      0.53200116
                661.9748                      0.52990861
               662.52696                      0.52641884
               663.07911                      0.52154803
               663.63126                      0.51531608
               664.18342                      0.50774674
               664.73557                      0.49886759
               665.28772                      0.48870969
               665.83988                      0.47730747
               666.39203                      0.46469863
               666.94418                      0.45092408
               667.49633                      0.43602771
               668.04849                      0.42005613
               668.60064                      0.40305862
               669.15279                      0.38508702
               669.70495                      0.36619535
                670.2571                      0.34643968
               670.80925                      0.32587808
               671.36141                      0.30457034
               671.91356                      0.28257764
               672.46571                      0.25996249
               673.01787                       0.2367885
               673.57002                      0.21312009
               674.12217                      0.18902252
               674.67432                      0.16456151
               675.22648                      0.13980295
               675.77863                      0.11481287
               676.33078                     0.089657248
               676.88294                     0.064401835
               677.43509                     0.039111805
               677.98724                     0.013851583
                678.5394                    -0.011315157
               679.09155                    -0.036325555
                679.6437                    -0.061117928
               680.19586                    -0.085632081
               680.74801                     -0.10980932
               681.30016                     -0.13359236
               681.85232                     -0.15692551
               682.40447                       -0.179755
               682.95662                     -0.20202909
               683.50877                     -0.22369808
               684.06093                      -0.2447144
               684.61308                     -0.26503261
               685.16523                     -0.28460938
               685.71739                     -0.30340395
               686.26954                     -0.32137815
               686.82169                     -0.33849595
               687.37385                     -0.35472374
                 687.926                     -0.37003076
               688.47815                     -0.38438873
               689.03031                      -0.3977716
               689.58246                     -0.41015602
               690.13461                     -0.42152141
               690.68676                     -0.43184972
               691.23892                     -0.44112521
               691.79107                     -0.44933456
               692.34322                     -0.45646715
               692.89538                     -0.46251497
               693.44753                     -0.46747218
               693.99968                     -0.47133523
               694.55184                     -0.47410307
               695.10399                     -0.47577701
               695.65614                     -0.47636032
                696.2083                     -0.47585849
               696.76045                     -0.47427937
                697.3126                     -0.47163284
               697.86475                     -0.46793045
               698.41691                     -0.46318572
               698.96906                     -0.45741441
               699.52121                     -0.45063402
               700.07337                     -0.44286356
               700.62552                     -0.43412375
               701.17767                     -0.42443706
               701.72983                     -0.41382754
               702.28198                     -0.40232075
               702.83413                     -0.38994359
               703.38629                     -0.37672444
               703.93844                     -0.36269312
               704.49059                     -0.34788055
               705.04274                     -0.33231896
                705.5949                     -0.31604188
               706.14705                     -0.29908377
                706.6992                     -0.28148011
               707.25136                     -0.26326773
               707.80351                     -0.24448439
               708.35566                     -0.22516852
               708.90782                     -0.20535946
               709.45997                     -0.18509769
               710.01212                     -0.16442445
               710.56428                     -0.14338146
               711.11643                     -0.12201115
               711.66858                      -0.1003569
               712.22073                    -0.078462603
               712.77289                    -0.056372502
               713.32504                    -0.034131452
               713.87719                    -0.011784959
               714.42935                      0.01062118
                714.9815                     0.033041039
               715.53365                     0.055428343
               716.08581                     0.077736326
               716.63796                     0.099918109
               717.19011                      0.12192699
               717.74227                      0.14371618
               718.29442                       0.1652387
               718.84657                      0.18644778
               719.39872                        0.207297
               719.95088                      0.22774016
               720.50303                      0.24773137
               721.05518                      0.26722518
               721.60734                      0.28617667
               722.15949                      0.30454163
               722.71164                      0.32227651
                723.2638                      0.33933859
               723.81595                      0.35568616
                724.3681                      0.37127856
               724.92026                      0.38607606
               725.47241                      0.40004017
               726.02456                      0.41313401
               726.57671                      0.42532206
               727.12887                      0.43657015
               727.68102                      0.44684587
               728.23317                       0.4561188
               728.78533                      0.46436028
               729.33748                      0.47154343
               729.88963                      0.47764353
               730.44179                      0.48263823
               730.99394                      0.48650753
               731.54609                      0.48923364
               732.09825                      0.49080105
                732.6504                      0.49119702
               733.20255                      0.49041164
                733.7547                      0.48843747
               734.30686                      0.48526989
               734.85901                       0.4809074
               735.41116                       0.4753512
               735.96332                      0.46860525
               736.51547                      0.46067677
               737.06762                      0.45157625
               737.61978                      0.44131707
               738.17193                       0.4299156
               738.72408                      0.41739139
               739.27624                      0.40376714
               739.82839                      0.38906873
               740.38054                      0.37332508
                740.9327                      0.35656813
               741.48485                      0.33883287
                 742.037                      0.32015729
               742.58915                      0.30058233
               743.14131                      0.28015183
               743.69346                      0.25891225
               744.24561                       0.2369126
               744.79777                      0.21420472
               745.34992                      0.19084309
               745.90207                      0.16688417
               746.45423                      0.14238654
               747.00638                      0.11741123
               747.55853                     0.092021207
               748.11069                     0.066280767
               748.66284                     0.040255931
               749.21499                     0.014014406
               749.76714                    -0.012375011
                750.3193                    -0.038842612
               750.87145                    -0.065317777
                751.4236                    -0.091729244
               751.97576                     -0.11800536
               752.52791                     -0.14407425
               753.08006                     -0.16986399
               753.63222                     -0.19530289
               754.18437                      -0.2203198
               754.73652                     -0.24484429
               755.28868                     -0.26880672
               755.84083                     -0.29213855
               756.39298                      -0.3147727
               756.94513                      -0.3366437
               757.49729                     -0.35768767
               758.04944                     -0.37784278
               758.60159                     -0.39704962
               759.15375                     -0.41525116
                759.7059                      -0.4323928
               760.25805                     -0.44842275
               760.81021                     -0.46329241
               761.36236                     -0.47695638
               761.91451                     -0.48937243
               762.46667                     -0.50050174
               763.01882                     -0.51030922
               763.57097                     -0.51876372
               764.12312                     -0.52583782
               764.67528                     -0.53150788
               765.22743                     -0.53575461
               765.77958                     -0.53856301
               766.33174                     -0.53992193
               766.88389                      -0.5398245
               767.43604                     -0.53826856
