        s / mm                Y (5)/real
               945.78149                   -0.0085728963
               946.33364                   -0.0091179169
                946.8858                   -0.0096352337
               947.43795                    -0.010124093
                947.9901                    -0.010583723
               948.54225                     -0.01101341
               949.09441                    -0.011412607
               949.64656                    -0.011780918
               950.19871                    -0.012117963
               950.75087                    -0.012423364
               951.30302                    -0.012696939
               951.85517                    -0.012938636
               952.40733                    -0.013148323
               952.95948                    -0.013325962
               953.51163                    -0.013471736
               954.06379                    -0.013585819
               954.61594                    -0.013668335
               955.16809                     -0.01371951
               955.72024                      -0.0137397
                956.2724                    -0.013729338
               956.82455                    -0.013688792
                957.3767                    -0.013618427
               957.92886                    -0.013518824
               958.48101                    -0.013390584
               959.03316                    -0.013234147
               959.58532                    -0.013050109
               960.13747                    -0.012839214
               960.68962                     -0.01260204
               961.24178                    -0.012339226
               961.79393                    -0.012051589
               962.34608                    -0.011739793
               962.89824                    -0.011404509
               963.45039                    -0.011046665
               964.00254                    -0.010667036
               964.55469                    -0.010266253
               965.10685                   -0.0098452617
                 965.659                   -0.0094050319
               966.21115                   -0.0089462519
               966.76331                   -0.0084697928
               967.31546                   -0.0079767196
               967.86761                   -0.0074678894
               968.41977                   -0.0069441815
               968.97192                   -0.0064066613
               969.52407                   -0.0058562888
               970.07623                    -0.005293975
               970.62838                   -0.0047208245
               971.18053                   -0.0041379933
               971.73268                   -0.0035464666
               972.28484                   -0.0029472247
               972.83699                   -0.0023415026
               973.38914                   -0.0017305451
                973.9413                   -0.0011153569
               974.49345                  -0.00049707684
                975.0456                   0.00012290843
               975.59776                   0.00074340078
               976.14991                    0.0013633088
               976.70206                    0.0019813034
               977.25422                      0.00259602
               977.80637                    0.0032062463
               978.35852                    0.0038107428
               978.91067                    0.0044081427
               979.46283                    0.0049970775
               980.01498                    0.0055763105
               980.56713                    0.0061445829
               981.11929                    0.0067004642
               981.67144                    0.0072426432
               982.22359                    0.0077699913
               982.77575                    0.0082811685
                983.3279                    0.0087747553
               983.88005                    0.0092496499
               984.43221                    0.0097047855
               984.98436                     0.010138835
               985.53651                     0.010550547
               986.08866                     0.010938974
               986.64082                     0.011303178
               987.19297                     0.011642007
               987.74512                     0.011954385
               988.29728                     0.012239593
               988.84943                     0.012496888
               989.40158                     0.012725318
               989.95374                     0.012924196
               990.50589                     0.013093021
               991.05804                      0.01323111
                991.6102                     0.013337973
               992.16235                     0.013413384
                992.7145                     0.013456923
               993.26665                     0.013468236
               993.81881                     0.013447332
               994.37096                     0.013394156
               994.92311                     0.013308597
               995.47527                     0.013190839
               996.02742                     0.013041137
               996.57957                     0.012859696
               997.13173                     0.012646919
               997.68388                     0.012403288
               998.23603                     0.012129261
               998.78819                     0.011825498
               999.34034                     0.011492778
               999.89249                     0.011131811
               1000.4446                     0.010743424
               1000.9968                     0.010328607
                1001.549                    0.0098883451
               1002.1011                    0.0094236881
               1002.6533                    0.0089357834
               1003.2054                    0.0084257826
               1003.7576                    0.0078949168
               1004.3097                    0.0073445184
               1004.8619                    0.0067759229
                1005.414                     0.006190494
               1005.9662                    0.0055896448
               1006.5183                    0.0049748215
               1007.0705                    0.0043475209
               1007.6226                     0.003709249
               1008.1748                    0.0030615267
               1008.7269                    0.0024059063
               1009.2791                    0.0017439055
               1009.8312                    0.0010770775
               1010.3834                   0.00040705008
               1010.9356                  -0.00026462367
               1011.4877                  -0.00093641947
               1012.0399                   -0.0016067436
                1012.592                   -0.0022740576
               1013.1442                   -0.0029368665
               1013.6963                   -0.0035936165
               1014.2485                   -0.0042427893
               1014.8006                   -0.0048829477
               1015.3528                    -0.005512656
               1015.9049                   -0.0061304586
               1016.4571                   -0.0067349329
               1017.0092                   -0.0073247578
               1017.5614                   -0.0078986586
               1018.1135                   -0.0084553005
               1018.6657                    -0.008993365
               1019.2178                   -0.0095116427
                 1019.77                    -0.010008997
               1020.3222                    -0.010484329
               1020.8743                    -0.010936513
               1021.4265                    -0.011364423
               1021.9786                    -0.011767108
               1022.5308                    -0.012143688
               1023.0829                    -0.012493148
               1023.6351                    -0.012814566
               1024.1872                    -0.013107248
               1024.7394                    -0.013370425
               1025.2915                    -0.013603289
               1025.8437                    -0.013805245
               1026.3958                    -0.013975729
                1026.948                    -0.014114093
               1027.5001                    -0.014219879
               1028.0523                    -0.014292744
               1028.6045                    -0.014332208
               1029.1566                    -0.014337911
               1029.7088                    -0.014309745
               1030.2609                    -0.014247515
               1030.8131                    -0.014150962
               1031.3652                    -0.014020113
               1031.9174                      -0.0138551
               1032.4695                    -0.013655907
               1033.0217                    -0.013422649
               1033.5738                    -0.013155677
                1034.126                    -0.012855317
               1034.6781                    -0.012521905
               1035.2303                    -0.012155935
               1035.7824                    -0.011757967
               1036.3346                    -0.011328629
               1036.8867                    -0.010868697
               1037.4389                    -0.010379003
               1037.9911                   -0.0098603706
               1038.5432                   -0.0093137431
               1039.0954                    -0.008740279
               1039.6475                    -0.008141171
               1040.1997                   -0.0075175481
               1040.7518                   -0.0068707138
                1041.304                   -0.0062021706
               1041.8561                   -0.0055133948
               1042.4083                   -0.0048059096
               1042.9604                   -0.0040813852
               1043.5126                   -0.0033415202
               1044.0647                   -0.0025880886
               1044.6169                   -0.0018230039
                1045.169                   -0.0010481786
               1045.7212                  -0.00026553698
               1046.2734                   0.00052284521
               1046.8255                    0.0013148228
               1047.3777                    0.0021082906
               1047.9298                    0.0029011131
                1048.482                    0.0036910821
               1049.0341                    0.0044759422
               1049.5863                    0.0052534071
               1050.1384                    0.0060212195
               1050.6906                    0.0067771583
               1051.2427                    0.0075189488
               1051.7949                    0.0082442721
                1052.347                    0.0089508878
               1052.8992                    0.0096366566
               1053.4513                     0.010299425
               1054.0035                     0.010937001
               1054.5556                     0.011547277
               1055.1078                     0.012128265
                 1055.66                     0.012678047
               1056.2121                     0.013194813
               1056.7643                     0.013676751
               1057.3164                     0.014122054
               1057.8686                     0.014529209
               1058.4207                     0.014896893
               1058.9729                     0.015223636
                1059.525                     0.015508118
               1060.0772                     0.015749356
               1060.6293                     0.015946398
               1061.1815                      0.01609837
               1061.7336                     0.016204644
               1062.2858                      0.01626468
               1062.8379                     0.016278047
               1063.3901                      0.01624457
               1063.9422                     0.016164268
               1064.4944                     0.016037225
               1065.0466                      0.01586361
               1065.5987                     0.015643881
               1066.1509                     0.015378748
                1066.703                     0.015068896
               1067.2552                     0.014715121
               1067.8073                      0.01431861
               1068.3595                     0.013880641
               1068.9116                     0.013402444
               1069.4638                     0.012885524
               1070.0159                     0.012331604
               1070.5681                     0.011742409
               1071.1202                     0.011119814
               1071.6724                     0.010465866
               1072.2245                    0.0097826644
               1072.7767                    0.0090724328
               1073.3289                    0.0083374836
                1073.881                    0.0075801387
               1074.4332                    0.0068028932
               1074.9853                    0.0060083413
               1075.5375                    0.0051989548
               1076.0896                    0.0043772882
               1076.6418                    0.0035460867
               1077.1939                    0.0027080079
               1077.7461                    0.0018656553
               1078.2982                    0.0010217145
               1078.8504                   0.00017878955
               1079.4025                  -0.00066053488
               1079.9547                   -0.0014935715
               1080.5068                   -0.0023177758
                1081.059                   -0.0031307899
               1081.6111                   -0.0039301844
               1082.1633                   -0.0047135078
               1082.7155                   -0.0054785234
               1083.2676                   -0.0062231502
               1083.8198                   -0.0069452828
               1084.3719                   -0.0076429024
               1084.9241                   -0.0083142087
               1085.4762                   -0.0089574574
               1086.0284                   -0.0095709677
               1086.5805                    -0.010153317
               1087.1327                    -0.010703179
               1087.6848                    -0.011219224
                1088.237                    -0.011700366
               1088.7891                    -0.012145734
               1089.3413                    -0.012554502
               1089.8934                    -0.012925936
               1090.4456                    -0.013259467
               1090.9978                    -0.013554722
               1091.5499                    -0.013811472
               1092.1021                    -0.014029527
               1092.6542                    -0.014208839
               1093.2064                    -0.014349559
               1093.7585                    -0.014451918
               1094.3107                    -0.014516255
               1094.8628                     -0.01454303
                1095.415                     -0.01453276
               1095.9671                    -0.014486119
               1096.5193                    -0.014403934
               1097.0714                     -0.01428702
               1097.6236                    -0.014136207
               1098.1757                    -0.013952469
               1098.7279                     -0.01373695
                 1099.28                    -0.013490855
               1099.8322                    -0.013215276
               1100.3844                    -0.012911299
               1100.9365                    -0.012580269
               1101.4887                    -0.012223568
               1102.0408                     -0.01184239
                1102.593                     -0.01143804
               1103.1451                    -0.011011961
               1103.6973                    -0.010565475
               1104.2494                    -0.010099888
               1104.8016                    -0.009616571
               1105.3537                   -0.0091168519
               1105.9059                   -0.0086020839
                1106.458                   -0.0080736154
               1107.0102                   -0.0075326682
               1107.5623                   -0.0069804892
               1108.1145                   -0.0064183923
               1108.6666                   -0.0058475956
               1109.2188                   -0.0052692525
                1109.771                   -0.0046844945
               1110.3231                   -0.0040944434
               1110.8753                   -0.0035002913
               1111.4274                   -0.0029031009
               1111.9796                   -0.0023037381
               1112.5317                   -0.0017032602
               1113.0839                   -0.0011028152
                1113.636                  -0.00050322627
               1114.1882                   9.4715643e-05
               1114.7403                   0.00068998371
               1115.2925                    0.0012816558
               1115.8446                    0.0018689831
               1116.3968                    0.0024511266
               1116.9489                    0.0030272061
               1117.5011                    0.0035964631
               1118.0533                    0.0041581545
               1118.6054                    0.0047114333
               1119.1576                    0.0052554937
               1119.7097                     0.005789637
               1120.2619                    0.0063130663
                1120.814                    0.0068249346
               1121.3662                    0.0073245514
               1121.9183                    0.0078111738
               1122.4705                    0.0082838997
               1123.0226                    0.0087419747
               1123.5748                    0.0091847166
               1124.1269                    0.0096112142
               1124.6791                      0.01002057
               1125.2312                     0.010412104
               1125.7834                     0.010785036
               1126.3355                     0.011138413
               1126.8877                     0.011471416
               1127.4399                     0.011783291
                1127.992                     0.012073174
               1128.5442                     0.012340209
               1129.0963                     0.012583568
               1129.6485                     0.012802434
               1130.2006                     0.012996086
               1130.7528                     0.013163741
               1131.3049                     0.013304519
               1131.8571                      0.01341772
               1132.4092                     0.013502734
               1132.9614                     0.013558847
               1133.5135                     0.013585423
               1134.0657                       0.0135819
               1134.6178                     0.013547704
                 1135.17                     0.013482378
               1135.7222                      0.01338554
               1136.2743                     0.013256812
               1136.8265                     0.013095929
               1137.3786                     0.012902716
               1137.9308                     0.012677038
               1138.4829                     0.012418846
               1139.0351                     0.012128195
               1139.5872                     0.011805288
               1140.1394                     0.011450393
               1140.6915                     0.011063768
               1141.2437                     0.010645871
               1141.7958                     0.010197372
                1142.348                    0.0097189076
               1142.9001                    0.0092111759
               1143.4523                    0.0086751286
               1144.0044                    0.0081118203
               1144.5566                    0.0075223121
               1145.1088                    0.0069077928
               1145.6609                    0.0062696024
               1146.2131                    0.0056091835
               1146.7652                    0.0049281054
               1147.3174                    0.0042280381
               1147.8695                    0.0035106779
               1148.4217                    0.0027777993
               1148.9738                    0.0020313589
                1149.526                    0.0012734106
               1150.0781                   0.00050597964
               1150.6303                  -0.00026882415
               1151.1824                   -0.0010487364
               1151.7346                   -0.0018315087
               1152.2867                   -0.0026148999
               1152.8389                   -0.0033965504
                1153.391                   -0.0041740846
               1153.9432                   -0.0049451063
               1154.4954                   -0.0057071653
               1155.0475                   -0.0064579488
               1155.5997                   -0.0071951281
               1156.1518                   -0.0079161879
                1156.704                   -0.0086188175
               1157.2561                   -0.0093008853
               1157.8083                   -0.0099600337
               1158.3604                     -0.01059397
               1158.9126                    -0.011200706
               1159.4647                    -0.011778218
               1160.0169                    -0.012324457
                1160.569                    -0.012837571
               1161.1212                    -0.013315852
               1161.6733                    -0.013757668
               1162.2255                     -0.01416147
               1162.7777                    -0.014525822
               1163.3298                    -0.014849485
                1163.882                     -0.01513133
               1164.4341                    -0.015370326
               1164.9863                    -0.015565681
               1165.5384                    -0.015716737
               1166.0906                    -0.015822877
               1166.6427                    -0.015883721
               1167.1949                    -0.015899129
                1167.747                    -0.015868982
               1168.2992                    -0.015793312
               1168.8513                    -0.015672485
               1169.4035                     -0.01550693
               1169.9556                    -0.015297047
               1170.5078                    -0.015043583
               1171.0599                     -0.01474756
               1171.6121                     -0.01440988
               1172.1643                    -0.014031573
               1172.7164                    -0.013614075
               1173.2686                     -0.01315884
               1173.8207                    -0.012667205
               1174.3729                    -0.012140802
                1174.925                    -0.011581554
               1175.4772                    -0.010991261
               1176.0293                    -0.010371707
               1176.5815                   -0.0097249945
               1177.1336                   -0.0090533025
               1177.6858                   -0.0083586737
               1178.2379                   -0.0076432854
               1178.7901                   -0.0069094758
               1179.3422                    -0.006159503
               1179.8944                   -0.0053956289
               1180.4466                   -0.0046202264
               1180.9987                   -0.0038356484
               1181.5509                   -0.0030442102
                1182.103                    -0.002248262
               1182.6552                   -0.0014501437
               1183.2073                  -0.00065211869
               1183.7595                   0.00014359312
               1184.3116                   0.00093473431
               1184.8638                    0.0017190832
               1185.4159                    0.0024945856
               1185.9681                    0.0032592188
               1186.5202                    0.0040108947
               1187.0724                    0.0047476843
               1187.6245                    0.0054678242
               1188.1767                    0.0061694894
               1188.7288                    0.0068509529
                1189.281                    0.0075107286
               1189.8332                    0.0081472587
               1190.3853                    0.0087589635
               1190.9375                    0.0093446295
               1191.4896                    0.0099031682
               1192.0418                     0.010433285
               1192.5939                     0.010933812
               1193.1461                     0.011403926
               1193.6982                     0.011842867
               1194.2504                      0.01224977
               1194.8025                     0.012623878
               1195.3547                     0.012964699
               1195.9068                     0.013271798
                1196.459                     0.013544663
               1197.0111                      0.01378296
               1197.5633                     0.013986569
               1198.1154                     0.014155302
               1198.6676                     0.014288996
               1199.2198                     0.014387746
               1199.7719                     0.014451679
               1200.3241                     0.014480821
               1200.8762                     0.014475364
               1201.4284                      0.01443572
               1201.9805                      0.01436225
               1202.5327                     0.014255233
               1203.0848                     0.014115151
                1203.637                     0.013942656
               1204.1891                     0.013738293
               1204.7413                     0.013502588
               1205.2934                     0.013236287
               1205.8456                     0.012940202
               1206.3977                     0.012615044
               1206.9499                     0.012261599
               1207.5021                     0.011880813
               1208.0542                     0.011473625
               1208.6064                     0.011040918
               1209.1585                     0.010583689
               1209.7107                     0.010103078
               1210.2628                    0.0096001529
                1210.815                    0.0090759178
               1211.3671                    0.0085315788
               1211.9193                    0.0079684351
               1212.4714                    0.0073876146
               1213.0236                    0.0067903313
               1213.5757                    0.0061780288
               1214.1279                    0.0055519814
                 1214.68                     0.004913386
               1215.2322                    0.0042637841
               1215.7843                    0.0036047144
               1216.3365                    0.0029374291
               1216.8887                     0.002263364
               1217.4408                    0.0015841711
                1217.993                   0.00090132253
               1218.5451                   0.00021627931
               1219.0973                   -0.0004693487
               1219.6494                   -0.0011540363
               1220.2016                   -0.0018362507
               1220.7537                   -0.0025143027
               1221.3059                   -0.0031866079
                1221.858                   -0.0038516954
               1222.4102                   -0.0045079472
               1222.9623                   -0.0051537347
               1223.5145                   -0.0057875522
               1224.0666                   -0.0064078286
               1224.6188                    -0.007012997
                1225.171                   -0.0076016242
               1225.7231                   -0.0081722122
               1226.2753                   -0.0087232442
               1226.8274                   -0.0092533917
               1227.3796                   -0.0097613368
               1227.9317                    -0.010245686
               1228.4839                    -0.010705167
                1229.036                    -0.011138603
               1229.5882                    -0.011544825
               1230.1403                    -0.011922767
               1230.6925                    -0.012271454
               1231.2446                    -0.012589906
               1231.7968                    -0.012877215
               1232.3489                    -0.013132653
               1232.9011                    -0.013355577
               1233.4532                    -0.013545307
               1234.0054                    -0.013701248
               1234.5576                    -0.013823057
               1235.1097                     -0.01391049
               1235.6619                    -0.013963202
                1236.214                    -0.013980957
               1236.7662                    -0.013963853
               1237.3183                    -0.013912021
               1237.8705                    -0.013825433
               1238.4226                    -0.013704343
               1238.9748                    -0.013549273
               1239.5269                    -0.013360578
               1240.0791                    -0.013138715
               1240.6312                    -0.012884466
               1241.1834                    -0.012598536
               1241.7355                    -0.012281615
               1242.2877                    -0.011934696
               1242.8398                    -0.011558846
                1243.392                    -0.011155062
               1243.9442                    -0.010724411
               1244.4963                    -0.010268115
               1245.0485                   -0.0097875283
               1245.6006                    -0.009283986
               1246.1528                   -0.0087587961
               1246.7049                   -0.0082134308
               1247.2571                   -0.0076494215
               1247.8092                   -0.0070682325
               1248.3614                   -0.0064714281
               1248.9135                   -0.0058606369
               1249.4657                   -0.0052374331
               1250.0178                   -0.0046034465
                 1250.57                   -0.0039603403
               1251.1221                   -0.0033097217
               1251.6743                    -0.002653235
               1252.2265                   -0.0019925733
               1252.7786                   -0.0013293577
               1253.3308                  -0.00066515231
               1253.8829                  -1.5831928e-06
               1254.4351                   0.00065971714
               1254.9872                    0.0013172604
               1255.5394                    0.0019695869
               1256.0915                    0.0026151425
               1256.6437                    0.0032524611
               1257.1958                    0.0038801825
                1257.748                    0.0044969132
               1258.3001                    0.0051013757
               1258.8523                       0.0056924
               1259.4044                    0.0062686654
               1259.9566                    0.0068289061
               1260.5087                    0.0073721777
               1261.0609                    0.0078975186
               1261.6131                    0.0084037814
               1262.1652                    0.0088899708
               1262.7174                    0.0093552621
               1263.2695                    0.0097988328
               1263.8217                     0.010219954
               1264.3738                     0.010617893
                1264.926                     0.010991847
               1265.4781                     0.011341231
               1266.0303                     0.011665611
               1266.5824                     0.011964393
               1267.1346                     0.012237002
               1267.6867                     0.012483068
               1268.2389                      0.01270225
                1268.791                     0.012894172
               1269.3432                     0.013058517
               1269.8953                     0.013195047
               1270.4475                     0.013303523
               1270.9997                     0.013383731
               1271.5518                     0.013435601
                1272.104                     0.013459056
               1272.6561                     0.013453902
               1273.2083                     0.013420089
               1273.7604                     0.013357746
               1274.3126                     0.013266881
               1274.8647                     0.013147455
               1275.4169                     0.012999624
                1275.969                     0.012823597
               1276.5212                     0.012619477
               1277.0733                     0.012387444
               1277.6255                     0.012127839
               1278.1776                     0.011840919
               1278.7298                     0.011526913
                1279.282                      0.01118629
               1279.8341                     0.010819531
               1280.3863                     0.010426954
               1280.9384                     0.010009081
               1281.4906                    0.0095666263
               1282.0427                    0.0091000981
               1282.5949                    0.0086100325
                1283.147                    0.0080972969
               1283.6992                    0.0075627461
               1284.2513                    0.0070070657
               1284.8035                    0.0064311102
               1285.3556                    0.0058359635
               1285.9078                    0.0052226661
               1286.4599                    0.0045921869
               1287.0121                    0.0039456581
               1287.5642                     0.003284418
               1288.1164                    0.0026097774
               1288.6686                    0.0019229632
               1289.2207                    0.0012253505
               1289.7729                   0.00051850605
                1290.325                  -0.00019598814
               1290.8772                  -0.00091653394
               1291.4293                   -0.0016414961
               1291.9815                   -0.0023692493
               1292.5336                    -0.003097989
               1293.0858                   -0.0038257325
               1293.6379                   -0.0045506765
               1294.1901                   -0.0052710825
               1294.7422                   -0.0059849233
               1295.2944                     -0.00669008
               1295.8465                   -0.0073845908
               1296.3987                   -0.0080665409
               1296.9509                   -0.0087339204
                1297.503                    -0.009384591
               1298.0552                    -0.010016467
               1298.6073                    -0.010627642
               1299.1595                    -0.011216144
               1299.7116                    -0.011779887
               1300.2638                    -0.012316934
               1300.8159                    -0.012825448
               1301.3681                    -0.013303545
               1301.9202                     -0.01374941
               1302.4724                    -0.014161359
               1303.0245                    -0.014537785
               1303.5767                    -0.014877094
               1304.1288                    -0.015177784
                1304.681                    -0.015438569
               1305.2331                    -0.015658237
               1305.7853                     -0.01583556
               1306.3375                    -0.015969559
               1306.8896                    -0.016059455
               1307.4418                    -0.016104422
               1307.9939                    -0.016103822
               1308.5461                    -0.016057363
               1309.0982                    -0.015964758
               1309.6504                    -0.015825714
               1310.2025                    -0.015640318
               1310.7547                    -0.015408909
               1311.3068                    -0.015131728
                1311.859                    -0.014809188
               1312.4111                    -0.014442111
               1312.9633                    -0.014031401
               1313.5154                    -0.013577951
               1314.0676                    -0.013082936
               1314.6197                    -0.012547748
               1315.1719                    -0.011973841
               1315.7241                    -0.011362835
               1316.2762                    -0.010716514
               1316.8284                    -0.010036789
               1317.3805                   -0.0093257359
               1317.9327                   -0.0085854871
               1318.4848                   -0.0078182799
                1319.037                   -0.0070265875
               1319.5891                   -0.0062129124
               1320.1413                   -0.0053797154
               1320.6934                   -0.0045296622
               1321.2456                   -0.0036655528
               1321.7977                   -0.0027901343
               1322.3499                   -0.0019062017
                1322.902                   -0.0010166058
               1323.4542                  -0.00012418247
               1324.0064                   0.00076815416
               1324.5585                    0.0016574753
               1325.1107                    0.0025409744
               1325.6628                    0.0034158444
                1326.215                     0.004279226
               1326.7671                    0.0051283578
               1327.3193                    0.0059605874
               1327.8714                    0.0067732993
               1328.4236                    0.0075639281
               1328.9757                    0.0083300156
               1329.5279                    0.0090692458
                 1330.08                    0.0097793678
               1330.6322                     0.010458184
               1331.1843                      0.01110372
               1331.7365                     0.011714199
               1332.2886                     0.012287858
               1332.8408                     0.012823062
                1333.393                     0.013318404
               1333.9451                     0.013772605
               1334.4973                     0.014184534
               1335.0494                     0.014553252
               1335.6016                     0.014877951
               1336.1537                     0.015157972
               1336.7059                     0.015392853
                1337.258                     0.015582298
               1337.8102                      0.01572614
               1338.3623                     0.015824371
               1338.9145                     0.015877219
               1339.4666                     0.015885037
               1340.0188                     0.015848186
               1340.5709                     0.015767263
               1341.1231                     0.015643158
               1341.6753                     0.015476744
               1342.2274                      0.01526894
               1342.7796                     0.015020963
               1343.3317                     0.014734133
               1343.8839                     0.014409725
                1344.436                     0.014049156
               1344.9882                     0.013654035
               1345.5403                     0.013226043
               1346.0925                     0.012766874
               1346.6446                      0.01227825
               1347.1968                     0.011761989
               1347.7489                     0.011220026
               1348.3011                      0.01065428
               1348.8532                     0.010066603
               1349.4054                     0.009458963
               1349.9575                    0.0088334536
               1350.5097                    0.0081920467
               1351.0619                     0.007536599
                1351.614                    0.0068690573
               1352.1662                    0.0061914529
               1352.7183                    0.0055057803
               1353.2705                    0.0048138811
               1353.8226                    0.0041174744
               1354.3748                    0.0034184243
               1354.9269                    0.0027186647
               1355.4791                    0.0020198249
               1356.0312                    0.0013234091
               1356.5834                   0.00063111241
               1357.1355                  -5.5442924e-05
               1357.6877                  -0.00073487392
               1358.2398                   -0.0014057857
                1358.792                   -0.0020667686
               1359.3441                   -0.0027166005
               1359.8963                   -0.0033541392
               1360.4485                   -0.0039781764
               1361.0006                   -0.0045876021
               1361.5528                    -0.005181497
               1362.1049                   -0.0057589556
               1362.6571                   -0.0063190183
               1363.2092                   -0.0068608503
               1363.7614                   -0.0073838113
               1364.3135                   -0.0078872224
               1364.8657                   -0.0083702958
               1365.4178                   -0.0088324615
                 1365.97                   -0.0092733333
               1366.5221                   -0.0096923247
               1367.0743                    -0.010088866
               1367.6264                    -0.010462677
               1368.1786                    -0.010813403
               1368.7308                    -0.011140557
               1369.2829                    -0.011443864
               1369.8351                    -0.011723077
               1370.3872                    -0.011977847
               1370.9394                     -0.01220797
               1371.4915                    -0.012413268
               1372.0437                    -0.012593443
               1372.5958                    -0.012748322
                1373.148                    -0.012877789
               1373.7001                    -0.012981564
               1374.2523                     -0.01305951
               1374.8044                     -0.01311166
               1375.3566                    -0.013137784
               1375.9087                    -0.013137648
               1376.4609                    -0.013111379
                1377.013                    -0.013058932
               1377.5652                     -0.01298001
               1378.1174                    -0.012874702
               1378.6695                    -0.012743182
               1379.2217                     -0.01258528
               1379.7738                    -0.012401012
                1380.326                    -0.012190653
               1380.8781                    -0.011954281
               1381.4303                    -0.011691934
