        s / mm                X (7)/real
               957.92886                     0.003717531
               958.48101                    0.0046160091
               959.03316                    0.0054753121
               959.58532                    0.0062916877
               960.13747                    0.0070616438
               960.68962                    0.0077820632
               961.24178                    0.0084502717
               961.79393                    0.0090640108
               962.34608                    0.0096213446
               962.89824                     0.010120648
               963.45039                     0.010560754
               964.00254                     0.010940962
               964.55469                     0.011260823
               965.10685                     0.011520165
                 965.659                      0.01171927
               966.21115                     0.011858781
               966.76331                     0.011939527
               967.31546                     0.011962623
               967.86761                     0.011929541
               968.41977                     0.011841967
               968.97192                     0.011701737
               969.52407                     0.011510943
               970.07623                     0.011271886
               970.62838                     0.010986944
               971.18053                      0.01065862
               971.73268                     0.010289593
               972.28484                    0.0098826055
               972.83699                    0.0094404251
               973.38914                    0.0089658323
                973.9413                    0.0084616407
               974.49345                    0.0079307659
                975.0456                    0.0073760617
               975.59776                    0.0068001995
               976.14991                    0.0062059425
               976.70206                    0.0055961138
               977.25422                     0.004973243
               977.80637                    0.0043397558
               978.35852                    0.0036982088
               978.91067                    0.0030510115
               979.46283                    0.0024003617
               980.01498                    0.0017484297
               980.56713                    0.0010973105
               981.11929                   0.00044897817
               981.67144                  -0.00019471218
               982.22359                  -0.00083203325
               982.77575                   -0.0014612665
                983.3279                   -0.0020807411
               983.88005                   -0.0026889619
               984.43221                    -0.003284475
               984.98436                   -0.0038658387
               985.53651                   -0.0044317479
               986.08866                   -0.0049809069
               986.64082                   -0.0055119785
               987.19297                   -0.0060237593
               987.74512                   -0.0065151181
               988.29728                   -0.0069848213
               988.84943                   -0.0074316042
               989.40158                    -0.007854304
               989.95374                    -0.008251818
               990.50589                   -0.0086229634
               991.05804                   -0.0089664783
                991.6102                    -0.009281175
               992.16235                   -0.0095659327
                992.7145                   -0.0098195368
               993.26665                    -0.010040709
               993.81881                    -0.010228275
               994.37096                     -0.01038113
               994.92311                    -0.010498064
               995.47527                     -0.01057785
               996.02742                    -0.010619456
               996.57957                    -0.010621904
               997.13173                    -0.010584111
               997.68388                    -0.010505141
               998.23603                     -0.01038424
               998.78819                    -0.010220637
               999.34034                    -0.010013704
               999.89249                   -0.0097630323
               1000.4446                   -0.0094682532
               1000.9968                   -0.0091291865
                1001.549                   -0.0087459337
               1002.1011                     -0.00831868
               1002.6533                   -0.0078478065
               1003.2054                   -0.0073340441
               1003.7576                   -0.0067782954
               1004.3097                   -0.0061816447
               1004.8619                   -0.0055455249
                1005.414                     -0.00487163
               1005.9662                   -0.0041618441
               1006.5183                   -0.0034183803
               1007.0705                   -0.0026438082
               1007.6226                   -0.0018408784
               1008.1748                   -0.0010125178
               1008.7269                  -0.00016206939
               1009.2791                   0.00070676001
               1009.8312                    0.0015902019
               1010.3834                    0.0024843171
               1010.9356                    0.0033847659
               1011.4877                    0.0042869968
               1012.0399                    0.0051863967
                1012.592                     0.006078182
               1013.1442                    0.0069573937
               1013.6963                    0.0078189582
               1014.2485                    0.0086577415
               1014.8006                    0.0094686035
               1015.3528                     0.010246358
               1015.9049                     0.010985829
               1016.4571                     0.011681965
               1017.0092                     0.012329779
               1017.5614                     0.012924379
               1018.1135                     0.013461137
               1018.6657                     0.013935617
               1019.2178                     0.014343542
                 1019.77                     0.014680992
               1020.3222                     0.014944424
               1020.8743                     0.015130598
               1021.4265                     0.015236663
               1021.9786                     0.015260208
               1022.5308                     0.015199256
               1023.0829                     0.015052322
               1023.6351                     0.014818423
               1024.1872                     0.014497104
               1024.7394                     0.014088492
               1025.2915                     0.013593264
               1025.8437                     0.013012558
               1026.3958                     0.012348114
                1026.948                     0.011602392
               1027.5001                     0.010778349
               1028.0523                     0.009879381
               1028.6045                    0.0089095905
               1029.1566                    0.0078736597
               1029.7088                    0.0067765959
               1030.2609                    0.0056239786
               1030.8131                    0.0044220138
               1031.3652                    0.0031772182
               1031.9174                    0.0018964509
               1032.4695                   0.00058700908
               1033.0217                  -0.00074349401
               1033.5738                   -0.0020871303
                1034.126                   -0.0034357561
               1034.6781                   -0.0047811775
               1035.2303                   -0.0061150268
               1035.7824                   -0.0074287506
               1036.3346                   -0.0087138513
               1036.8867                   -0.0099619649
               1037.4389                    -0.011164811
               1037.9911                    -0.012314193
               1038.5432                    -0.013402138
               1039.0954                    -0.014421122
               1039.6475                    -0.015363947
               1040.1997                    -0.016223565
               1040.7518                    -0.016993457
                1041.304                    -0.017667894
               1041.8561                    -0.018241573
               1042.4083                    -0.018709511
               1042.9604                    -0.019067488
               1043.5126                    -0.019312196
               1044.0647                    -0.019440946
               1044.6169                    -0.019451589
                1045.169                     -0.01934279
               1045.7212                    -0.019114131
               1046.2734                     -0.01876593
               1046.8255                    -0.018299225
               1047.3777                    -0.017715904
               1047.9298                    -0.017018658
                1048.482                    -0.016210924
               1049.0341                     -0.01529691
               1049.5863                    -0.014281586
               1050.1384                    -0.013170673
               1050.6906                    -0.011970561
               1051.2427                    -0.010688203
               1051.7949                   -0.0093312166
                1052.347                   -0.0079078583
               1052.8992                   -0.0064268018
               1053.4513                   -0.0048971396
               1054.0035                   -0.0033284356
               1054.5556                   -0.0017305527
               1055.1078                  -0.00011362429
                 1055.66                    0.0015119495
               1056.2121                    0.0031357746
               1056.7643                    0.0047474815
               1057.3164                    0.0063364737
               1057.8686                    0.0078921829
               1058.4207                    0.0094044934
               1058.9729                      0.01086354
                1059.525                     0.012259485
               1060.0772                     0.013582877
               1060.6293                     0.014824917
               1061.1815                     0.015977291
               1061.7336                     0.017032094
               1062.2858                     0.017982013
               1062.8379                      0.01882054
               1063.3901                     0.019541939
               1063.9422                     0.020141087
               1064.4944                     0.020613626
               1065.0466                     0.020956178
               1065.5987                     0.021166195
               1066.1509                     0.021241901
                1066.703                     0.021182491
               1067.2552                     0.020988129
               1067.8073                     0.020659772
               1068.3595                     0.020199254
               1068.9116                     0.019609406
               1069.4638                     0.018893925
               1070.0159                      0.01805728
               1070.5681                     0.017104787
               1071.1202                      0.01604259
               1071.6724                     0.014877521
               1072.2245                     0.013617122
               1072.7767                     0.012269651
               1073.3289                     0.010843888
                1073.881                     0.009349126
               1074.4332                    0.0077952049
               1074.9853                    0.0061923215
               1075.5375                     0.004550985
               1076.0896                    0.0028820482
               1076.6418                    0.0011964979
               1077.1939                  -0.00049461411
               1077.7461                   -0.0021801172
               1078.2982                   -0.0038489047
               1078.8504                   -0.0054900295
               1079.4025                   -0.0070926848
               1079.9547                   -0.0086463416
               1080.5068                    -0.010140817
                1081.059                    -0.011566328
               1081.6111                    -0.012913614
               1082.1633                    -0.014173884
               1082.7155                      -0.0153389
               1083.2676                     -0.01640122
               1083.8198                    -0.017354079
               1084.3719                    -0.018191321
               1084.9241                    -0.018907646
               1085.4762                     -0.01949867
               1086.0284                    -0.019960825
               1086.5805                    -0.020291388
               1087.1327                    -0.020488488
               1087.6848                    -0.020551211
                1088.237                    -0.020479623
               1088.7891                    -0.020274614
               1089.3413                    -0.019937902
               1089.8934                    -0.019472218
               1090.4456                    -0.018881214
               1090.9978                    -0.018169228
               1091.5499                    -0.017341355
               1092.1021                    -0.016403654
               1092.6542                    -0.015362905
               1093.2064                    -0.014226361
               1093.7585                    -0.013001988
               1094.3107                    -0.011698447
               1094.8628                    -0.010324769
                1095.415                   -0.0088904255
               1095.9671                   -0.0074053948
               1096.5193                   -0.0058798407
               1097.0714                   -0.0043240937
               1097.6236                   -0.0027488139
               1098.1757                   -0.0011647317
               1098.7279                   0.00041755435
                 1099.28                    0.0019874167
               1099.8322                    0.0035342663
               1100.3844                    0.0050478559
               1100.9365                    0.0065182643
               1101.4887                    0.0079357647
               1102.0408                     0.009291016
                1102.593                     0.010575281
               1103.1451                     0.011780377
               1103.6973                     0.012898605
               1104.2494                     0.013922872
               1104.8016                     0.014846855
               1105.3537                     0.015664981
               1105.9059                      0.01637235
                1106.458                     0.016964832
               1107.0102                     0.017439188
               1107.5623                     0.017793052
               1108.1145                     0.018024843
               1108.6666                      0.01813373
               1109.2188                     0.018119807
                1109.771                     0.017984169
               1110.3231                     0.017728616
               1110.8753                     0.017355606
               1111.4274                     0.016868574
               1111.9796                     0.016271835
               1112.5317                     0.015570276
               1113.0839                     0.014769407
                1113.636                     0.013875478
               1114.1882                     0.012895412
               1114.7403                     0.011836659
               1115.2925                     0.010707051
               1115.8446                    0.0095148484
               1116.3968                    0.0082688224
               1116.9489                    0.0069780772
               1117.5011                    0.0056518286
               1118.0533                    0.0042994584
               1118.6054                    0.0029305964
               1119.1576                      0.00155488
               1119.7097                   0.00018177585
               1120.2619                   -0.0011792357
                1120.814                   -0.0025187356
               1121.3662                   -0.0038276998
               1121.9183                   -0.0050973863
               1122.4705                   -0.0063192254
               1123.0226                   -0.0074851593
               1123.5748                    -0.008587713
               1124.1269                   -0.0096197826
               1124.6791                    -0.010574778
               1125.2312                    -0.011446823
               1125.7834                    -0.012230656
               1126.3355                    -0.012921608
               1126.8877                    -0.013515778
               1127.4399                    -0.014010013
                1127.992                    -0.014401802
               1128.5442                      -0.0146894
               1129.0963                    -0.014871907
               1129.6485                     -0.01494913
               1130.2006                    -0.014921574
               1130.7528                    -0.014790506
               1131.3049                     -0.01455792
               1131.8571                    -0.014226554
               1132.4092                    -0.013799818
               1132.9614                    -0.013281692
               1133.5135                    -0.012676802
               1134.0657                    -0.011990423
               1134.6178                    -0.011228291
                 1135.17                    -0.010396551
               1135.7222                   -0.0095018572
               1136.2743                   -0.0085513327
               1136.8265                   -0.0075523325
               1137.3786                   -0.0065123902
               1137.9308                   -0.0054393729
               1138.4829                   -0.0043413669
               1139.0351                   -0.0032264197
               1139.5872                   -0.0021025852
               1140.1394                  -0.00097798393
               1140.6915                   0.00013935135
               1141.2437                     0.001241571
               1141.7958                    0.0023210241
                1142.348                    0.0033703027
               1142.9001                    0.0043822684
               1143.4523                    0.0053501406
               1144.0044                    0.0062676228
               1144.5566                     0.007128848
               1145.1088                    0.0079283027
               1145.6609                    0.0086610172
               1146.2131                    0.0093226816
               1146.7652                    0.0099094889
               1147.3174                     0.010418176
               1147.8695                     0.010846178
               1148.4217                     0.011191496
               1148.9738                     0.011452695
                1149.526                     0.011629084
               1150.0781                      0.01172059
               1150.6303                     0.011727648
               1151.1824                     0.011651392
               1151.7346                     0.011493618
               1152.2867                     0.011256545
               1152.8389                     0.010942887
                1153.391                     0.010556075
               1153.9432                      0.01010007
               1154.4954                    0.0095790738
               1155.0475                    0.0089976663
               1155.5997                    0.0083609767
               1156.1518                    0.0076744797
                1156.704                    0.0069438626
               1157.2561                    0.0061750255
               1157.8083                    0.0053740349
               1158.3604                    0.0045471738
               1158.9126                    0.0037008598
               1159.4647                    0.0028414321
               1160.0169                     0.001975238
                1160.569                    0.0011086963
               1161.1212                   0.00024806263
               1161.6733                  -0.00060063582
               1162.2255                   -0.0014315012
               1162.7777                    -0.002238827
               1163.3298                    -0.003017211
                1163.882                   -0.0037615856
               1164.4341                   -0.0044671804
               1164.9863                   -0.0051295605
               1165.5384                    -0.005744774
               1166.0906                   -0.0063093211
               1166.6427                   -0.0068200275
               1167.1949                   -0.0072741549
                1167.747                   -0.0076695474
               1168.2992                   -0.0080045497
               1168.8513                   -0.0082778877
               1169.4035                   -0.0084887457
               1169.9556                   -0.0086368794
               1170.5078                   -0.0087225072
               1171.0599                   -0.0087462323
               1171.6121                   -0.0087091788
               1172.1643                   -0.0086129251
               1172.7164                   -0.0084593382
               1173.2686                   -0.0082507254
               1173.8207                    -0.007989845
               1174.3729                   -0.0076796532
                1174.925                   -0.0073234079
               1175.4772                   -0.0069247863
               1176.0293                   -0.0064875899
               1176.5815                   -0.0060157142
               1177.1336                   -0.0055133557
               1177.6858                   -0.0049848568
               1178.2379                   -0.0044345645
               1178.7901                   -0.0038668886
               1179.3422                   -0.0032862408
               1179.8944                    -0.002697034
               1180.4466                   -0.0021036749
               1180.9987                   -0.0015103939
               1181.5509                  -0.00092127518
                1182.103                  -0.00034033434
               1182.6552                   0.00022860567
               1183.2073                   0.00078195472
               1183.7595                    0.0013163741
               1184.3116                    0.0018287949
               1184.8638                    0.0023163075
               1185.4159                    0.0027762919
               1185.9681                    0.0032066019
               1186.5202                    0.0036053393
               1187.0724                    0.0039707681
               1187.6245                    0.0043015528
               1188.1767                    0.0045967198
               1188.7288                    0.0048555337
                1189.281                    0.0050776367
               1189.8332                    0.0052630083
               1190.3853                    0.0054117758
               1190.9375                     0.005524366
               1191.4896                    0.0056016172
               1192.0418                    0.0056445129
               1192.5939                    0.0056541468
               1193.1461                    0.0056319598
               1193.6982                     0.005579619
               1194.2504                     0.005498803
               1194.8025                    0.0053913452
               1195.3547                    0.0052592947
               1195.9068                    0.0051047249
                1196.459                    0.0049297164
               1197.0111                    0.0047364424
               1197.5633                    0.0045270883
               1198.1154                    0.0043037953
               1198.6676                     0.004068693
               1199.2198                     0.003823858
               1199.7719                    0.0035712643
               1200.3241                    0.0033127988
               1200.8762                     0.003050248
               1201.4284                    0.0027852738
               1201.9805                    0.0025194265
               1202.5327                    0.0022540838
               1203.0848                     0.001990423
                1203.637                     0.001729536
               1204.1891                    0.0014723737
               1204.7413                    0.0012196191
               1205.2934                    0.0009718449
               1205.8456                   0.00072953516
               1206.3977                   0.00049289431
               1206.9499                   0.00026200662
               1207.5021                   3.6973729e-05
               1208.0542                  -0.00018233212
               1208.6064                  -0.00039625403
               1209.1585                   -0.0006050965
               1209.7107                  -0.00080920394
               1210.2628                   -0.0010090901
                1210.815                   -0.0012053122
               1211.3671                   -0.0013983871
               1211.9193                   -0.0015888388
               1212.4714                    -0.001777207
               1213.0236                   -0.0019640096
               1213.5757                   -0.0021497178
               1214.1279                   -0.0023347285
                 1214.68                   -0.0025193251
               1215.2322                   -0.0027037085
               1215.7843                   -0.0028880296
               1216.3365                   -0.0030722778
               1216.8887                   -0.0032562372
               1217.4408                   -0.0034396122
                1217.993                   -0.0036220052
               1218.5451                   -0.0038027941
               1219.0973                   -0.0039812109
               1219.6494                   -0.0041564013
               1220.2016                   -0.0043272949
               1220.7537                   -0.0044926169
               1221.3059                   -0.0046510353
                1221.858                   -0.0048011068
               1222.4102                   -0.0049411983
               1222.9623                   -0.0050696156
               1223.5145                    -0.005184618
               1224.0666                   -0.0052843077
               1224.6188                   -0.0053667312
                1225.171                   -0.0054299929
               1225.7231                   -0.0054721574
               1226.2753                   -0.0054912418
               1226.8274                   -0.0054853629
               1227.3796                   -0.0054527593
               1227.9317                   -0.0053917107
               1228.4839                   -0.0053005596
                1229.036                   -0.0051778396
               1229.5882                   -0.0050223127
               1230.1403                     -0.00483287
               1230.6925                   -0.0046085734
               1231.2446                   -0.0043488149
               1231.7968                   -0.0040532486
               1232.3489                   -0.0037217372
               1232.9011                   -0.0033544912
               1233.4532                   -0.0029520167
               1234.0054                    -0.002515065
               1234.5576                   -0.0020448111
               1235.1097                   -0.0015427878
               1235.6619                   -0.0010107496
                1236.214                  -0.00045083477
               1236.7662                   0.00013443581
               1237.3183                    0.0007423007
               1237.8705                    0.0013696611
               1238.4226                    0.0020130782
               1238.9748                    0.0026688944
               1239.5269                    0.0033331709
               1240.0791                      0.00400167
               1240.6312                    0.0046699943
               1241.1834                    0.0053336191
               1241.7355                    0.0059878067
               1242.2877                    0.0066276611
               1242.8398                    0.0072482903
                1243.392                    0.0078447655
               1243.9442                    0.0084120687
               1244.4963                    0.0089452801
               1245.0485                    0.0094395797
               1245.6006                    0.0098901626
               1246.1528                     0.010292491
               1246.7049                     0.010642306
               1247.2571                     0.010935391
               1247.8092                     0.011167846
               1248.3614                     0.011336317
               1248.9135                     0.011437666
               1249.4657                     0.011469022
               1250.0178                     0.011428135
                 1250.57                     0.011313225
               1251.1221                      0.01112285
               1251.6743                     0.010856158
               1252.2265                     0.010512879
               1252.7786                     0.010093193
               1253.3308                    0.0095979078
               1253.8829                    0.0090284552
               1254.4351                    0.0083866768
               1254.9872                    0.0076750119
               1255.5394                    0.0068966578
               1256.0915                    0.0060552769
               1256.6437                    0.0051549075
               1257.1958                    0.0042002019
                1257.748                    0.0031964314
               1258.3001                    0.0021493034
               1258.8523                     0.001064871
               1259.4044                  -5.0435262e-05
               1259.9566                   -0.0011897334
               1260.5087                    -0.002345778
               1261.0609                   -0.0035111468
               1261.6131                   -0.0046782263
               1262.1652                   -0.0058391319
               1262.7174                   -0.0069858348
               1263.2695                   -0.0081103511
               1263.8217                   -0.0092047326
               1264.3738                     -0.01026098
                1264.926                    -0.011271172
               1265.4781                    -0.012227655
               1266.0303                    -0.013123039
               1266.5824                    -0.013950156
               1267.1346                    -0.014702185
               1267.6867                    -0.015372751
               1268.2389                    -0.015955917
                1268.791                    -0.016446222
               1269.3432                    -0.016838796
               1269.8953                    -0.017129401
               1270.4475                    -0.017314369
               1270.9997                    -0.017390722
               1271.5518                    -0.017356242
                1272.104                    -0.017209342
               1272.6561                    -0.016949215
               1273.2083                    -0.016575993
               1273.7604                    -0.016090457
               1274.3126                    -0.015494026
               1274.8647                    -0.014789096
               1275.4169                    -0.013978887
                1275.969                    -0.013067233
               1276.5212                    -0.012058762
               1277.0733                    -0.010958898
               1277.6255                   -0.0097736934
               1278.1776                   -0.0085098961
               1278.7298                   -0.0071748713
                1279.282                   -0.0057765043
               1279.8341                   -0.0043233078
               1280.3863                    -0.002824311
               1280.9384                   -0.0012888142
               1281.4906                   0.00027351198
               1282.0427                     0.001852557
               1282.5949                    0.0034380489
                1283.147                    0.0050196644
               1283.6992                    0.0065868942
               1284.2513                    0.0081291653
               1284.8035                    0.0096360619
               1285.3556                     0.011097295
               1285.9078                     0.012502707
               1286.4599                     0.013842457
               1287.0121                     0.015107091
               1287.5642                     0.016287548
               1288.1164                     0.017375225
               1288.6686                     0.018362079
               1289.2207                     0.019240708
               1289.7729                     0.020004353
                1290.325                      0.02064692
               1290.8772                     0.021163156
               1291.4293                     0.021548662
               1291.9815                      0.02179978
               1292.5336                     0.021913716
               1293.0858                     0.021888688
               1293.6379                     0.021723785
               1294.1901                     0.021418963
               1294.7422                     0.020975206
               1295.2944                     0.020394439
               1295.8465                     0.019679453
               1296.3987                      0.01883399
               1296.9509                     0.017862732
                1297.503                     0.016771217
               1298.0552                     0.015565788
               1298.6073                     0.014253575
               1299.1595                     0.012842524
               1299.7116                     0.011341315
               1300.2638                     0.009759198
               1300.8159                    0.0081060028
               1301.3681                    0.0063921691
               1301.9202                    0.0046285898
               1302.4724                    0.0028264514
               1303.0245                   0.00099727111
               1303.5767                  -0.00084710346
               1304.1288                   -0.0026947138
                1304.681                    -0.004533618
               1305.2331                   -0.0063518072
               1305.7853                   -0.0081373104
               1306.3375                   -0.0098784259
               1306.8896                    -0.011563715
               1307.4418                    -0.013181983
               1307.9939                     -0.01472246
               1308.5461                    -0.016174933
               1309.0982                     -0.01752975
               1309.6504                    -0.018777785
               1310.2025                    -0.019910586
               1310.7547                    -0.020920582
               1311.3068                    -0.021800953
                1311.859                    -0.022545588
               1312.4111                    -0.023149398
               1312.9633                    -0.023608295
               1313.5154                    -0.023918962
               1314.0676                     -0.02407909
               1314.6197                    -0.024087483
               1315.1719                    -0.023943856
               1315.7241                    -0.023648944
               1316.2762                    -0.023204559
               1316.8284                    -0.022613382
               1317.3805                    -0.021879052
               1317.9327                    -0.021006299
               1318.4848                     -0.02000074
                1319.037                    -0.018868778
               1319.5891                    -0.017617664
               1320.1413                    -0.016255482
               1320.6934                     -0.01479109
               1321.2456                    -0.013233975
               1321.7977                    -0.011594126
               1322.3499                   -0.0098821382
                1322.902                   -0.0081092211
               1323.4542                   -0.0062868654
               1324.0064                   -0.0044266976
               1324.5585                   -0.0025407349
               1325.1107                  -0.00064134593
               1325.6628                    0.0012592593
                1326.215                    0.0031490588
               1326.7671                    0.0050158401
               1327.3193                    0.0068475147
               1327.8714                    0.0086325247
               1328.4236                     0.010359526
               1328.9757                     0.012017419
               1329.5279                     0.013595833
                 1330.08                      0.01508497
               1330.6322                     0.016475405
               1331.1843                     0.017758482
               1331.7365                     0.018926422
               1332.2886                     0.019972102
               1332.8408                     0.020889203
                1333.393                     0.021672382
               1333.9451                     0.022317148
               1334.4973                     0.022819868
               1335.0494                     0.023177941
               1335.6016                     0.023389761
               1336.1537                     0.023454619
               1336.7059                     0.023372764
                1337.258                     0.023145436
               1337.8102                     0.022774818
               1338.3623                     0.022264054
               1338.9145                     0.021617172
               1339.4666                     0.020839021
               1340.0188                     0.019935365
               1340.5709                     0.018912775
               1341.1231                     0.017778414
               1341.6753                     0.016540204
               1342.2274                     0.015206842
               1342.7796                     0.013787474
               1343.3317                     0.012291683
               1343.8839                     0.010729576
                1344.436                    0.0091116293
               1344.9882                    0.0074485993
               1345.5403                     0.005751429
               1346.0925                    0.0040312058
               1346.6446                    0.0022991514
               1347.1968                   0.00056639964
               1347.7489                   -0.0011560383
               1348.3011                    -0.002857165
               1348.8532                   -0.0045262805
               1349.4054                   -0.0061530752
               1349.9575                   -0.0077274605
               1350.5097                   -0.0092398727
               1351.0619                    -0.010681381
                1351.614                    -0.012043357
               1352.1662                    -0.013317745
               1352.7183                    -0.014497431
               1353.2705                    -0.015575912
               1353.8226                    -0.016547229
               1354.3748                    -0.017406325
               1354.9269                    -0.018148962
               1355.4791                    -0.018771625
               1356.0312                    -0.019271759
               1356.5834                    -0.019647623
               1357.1355                    -0.019898117
               1357.6877                    -0.020023123
               1358.2398                    -0.020023538
                1358.792                    -0.019900845
               1359.3441                    -0.019657232
               1359.8963                    -0.019295887
               1360.4485                    -0.018820694
               1361.0006                     -0.01823611
               1361.5528                    -0.017547379
               1362.1049                    -0.016760365
               1362.6571                     -0.01588136
               1363.2092                    -0.014917262
               1363.7614                    -0.013875537
               1364.3135                    -0.012763934
               1364.8657                    -0.011590528
               1365.4178                     -0.01036376
                 1365.97                   -0.0090922306
               1366.5221                   -0.0077847095
               1367.0743                    -0.006450198
               1367.6264                   -0.0050975786
               1368.1786                   -0.0037355617
               1368.7308                    -0.002373039
               1369.2829                   -0.0010188288
               1369.8351                   0.00031875795
               1370.3872                    0.0016316551
               1370.9394                    0.0029119008
               1371.4915                    0.0041519915
               1372.0437                    0.0053449162
               1372.5958                    0.0064840063
                1373.148                     0.007563092
               1373.7001                    0.0085766073
               1374.2523                     0.009519509
               1374.8044                     0.010387293
               1375.3566                     0.011176071
               1375.9087                     0.011882575
               1376.4609                     0.012504165
                1377.013                     0.013038843
               1377.5652                     0.013485235
               1378.1174                     0.013842531
               1378.6695                     0.014110537
               1379.2217                     0.014289765
               1379.7738                     0.014381302
                1380.326                     0.014386652
               1380.8781                     0.014307899
               1381.4303                     0.014147786
               1381.9824                     0.013909422
               1382.5346                      0.01359624
               1383.0867                     0.013212237
               1383.6389                     0.012761819
                1384.191                     0.012249531
               1384.7432                     0.011680236
               1385.2953                     0.011059127
               1385.8475                     0.010391517
               1386.3997                    0.0096828803
               1386.9518                    0.0089388146
                1387.504                    0.0081648791
               1388.0561                    0.0073666998
               1388.6083                    0.0065499376
               1389.1604                    0.0057200566
               1389.7126                    0.0048824387
               1390.2647                    0.0040424385
               1390.8169                    0.0032051152
                1391.369                    0.0023752582
               1391.9212                    0.0015575415
               1392.4733                   0.00075634689
               1393.0255                  -2.4321736e-05
               1393.5776                  -0.00078069533
