        s / mm                Z (6)/real
               381.48104                      0.52545687
               382.03319                      0.52924252
               382.58534                       0.5316024
                383.1375                      0.53252772
               383.68965                      0.53201387
                384.2418                      0.53006035
               384.79396                      0.52667101
               385.34611                      0.52185401
               385.89826                      0.51562163
               386.45041                      0.50799035
               387.00257                      0.49898105
               387.55472                      0.48861863
               388.10687                      0.47693172
               388.65903                      0.46395301
               389.21118                      0.44971937
               389.76333                      0.43427119
               390.31549                      0.41765219
               390.86764                      0.39990984
               391.41979                      0.38109494
               391.97195                      0.36126123
                392.5241                      0.34046551
               393.07625                       0.3187675
                393.6284                      0.29622939
               394.18056                      0.27291573
               394.73271                      0.24889322
               395.28486                      0.22423051
               395.83702                      0.19899828
               396.38917                      0.17326856
               396.94132                      0.14711438
               397.49348                      0.12061013
               398.04563                     0.093831112
               398.59778                     0.066852816
               399.14994                     0.039751053
               399.70209                     0.012602118
               400.25424                    -0.014517789
                400.8064                    -0.041533348
               401.35855                    -0.068370081
                401.9107                    -0.094953769
               402.46285                     -0.12121108
               403.01501                     -0.14707075
               403.56716                     -0.17246311
               404.11931                     -0.19731948
               404.67147                     -0.22157334
               405.22362                     -0.24516094
               405.77577                     -0.26802046
               406.32793                     -0.29009215
               406.88008                     -0.31131954
               407.43223                     -0.33164919
               407.98439                     -0.35102997
               408.53654                     -0.36941385
               409.08869                     -0.38675657
               409.64084                      -0.4030172
                 410.193                      -0.4181577
               410.74515                     -0.43214367
                411.2973                     -0.44494465
               411.84946                      -0.4565337
               412.40161                      -0.4668872
               412.95376                     -0.47598529
               413.50592                     -0.48381217
               414.05807                     -0.49035575
               414.61022                     -0.49560734
               415.16238                     -0.49956183
               415.71453                     -0.50221803
               416.26668                     -0.50357831
               416.81883                     -0.50364848
               417.37099                      -0.5024379
               417.92314                     -0.49995936
               418.47529                     -0.49622873
               419.02745                     -0.49126507
                419.5796                     -0.48509072
               420.13175                     -0.47773106
               420.68391                     -0.46921419
               421.23606                     -0.45957082
               421.78821                     -0.44883432
               422.34037                     -0.43704053
               422.89252                     -0.42422753
               423.44467                     -0.41043575
               423.99682                     -0.39570751
               424.54898                     -0.38008674
               425.10113                      -0.3636192
               425.65328                     -0.34635245
               426.20544                     -0.32833516
               426.75759                     -0.30961715
               427.30974                      -0.2902494
                427.8619                     -0.27028386
               428.41405                     -0.24977312
                428.9662                     -0.22877048
               429.51836                     -0.20732964
               430.07051                     -0.18550454
               430.62266                     -0.16334946
               431.17481                     -0.14091867
               431.72697                     -0.11826621
               432.27912                    -0.095445987
               432.83127                    -0.072511657
               433.38343                     -0.04951636
               433.93558                    -0.026512698
               434.48773                   -0.0035526004
               435.03989                     0.019312881
               435.59204                     0.042033482
               436.14419                     0.064559741
               436.69635                     0.086843265
                437.2485                      0.10883683
               437.80065                       0.1304944
                438.3528                      0.15177112
               438.90496                      0.17262332
               439.45711                       0.1930088
               440.00926                      0.21288686
               440.56142                      0.23221807
               441.11357                      0.25096428
               441.66572                      0.26908899
               442.21788                       0.2865574
               442.77003                       0.3033363
               443.32218                       0.3193939
               443.87434                      0.33469986
               444.42649                       0.3492256
               444.97864                      0.36294439
               445.53079                      0.37583097
               446.08295                      0.38786162
                446.6351                      0.39901458
               447.18725                      0.40926962
               447.73941                      0.41860793
               448.29156                      0.42701274
               448.84371                      0.43446919
               449.39587                       0.4409636
               449.94802                      0.44648391
               450.50017                       0.4510204
               451.05233                      0.45456492
               451.60448                      0.45711053
               452.15663                      0.45865223
               452.70878                      0.45918707
               453.26094                      0.45871362
               453.81309                      0.45723202
               454.36524                      0.45474425
                454.9174                      0.45125414
               455.46955                      0.44676729
                456.0217                      0.44129092
               456.57386                      0.43483386
               457.12601                      0.42740686
               457.67816                      0.41902268
               458.23032                      0.40969556
               458.78247                      0.39944142
               459.33462                      0.38827819
               459.88678                      0.37622554
               460.43893                      0.36330468
               460.99108                      0.34953879
               461.54323                      0.33495295
               462.09539                      0.31957375
               462.64754                      0.30342943
               463.19969                       0.2865501
               463.75185                      0.26896777
                 464.304                      0.25071612
               464.85615                      0.23183016
               465.40831                      0.21234656
               465.96046                        0.192304
               466.51261                      0.17174269
               467.06477                      0.15070399
               467.61692                       0.1292309
               468.16907                      0.10736805
               468.72122                     0.085161244
               469.27338                     0.062657588
               469.82553                     0.039905668
               470.37768                     0.016955077
               470.92984                   -0.0061436529
               471.48199                    -0.029338833
               472.03414                    -0.052577827
                472.5863                    -0.075807274
               473.13845                    -0.098973103
                473.6906                     -0.12202066
               474.24276                     -0.14489483
               474.79491                      -0.1675401
               475.34706                     -0.18990078
               475.89921                     -0.21192116
               476.45137                     -0.23354561
               477.00352                     -0.25471857
               477.55567                     -0.27538477
               478.10783                     -0.29548966
               478.65998                     -0.31497934
               479.21213                     -0.33380064
               479.76429                     -0.35190137
               480.31644                     -0.36923047
               480.86859                      -0.3857382
               481.42075                     -0.40137632
                481.9729                     -0.41609828
               482.52505                     -0.42985927
                483.0772                     -0.44261643
               483.62936                     -0.45432887
               484.18151                     -0.46495808
               484.73366                     -0.47446822
               485.28582                     -0.48282593
               485.83797                     -0.49000029
               486.39012                     -0.49596331
               486.94228                     -0.50069018
               487.49443                     -0.50415916
               488.04658                     -0.50635171
               488.59874                      -0.5072526
               489.15089                     -0.50685003
               489.70304                      -0.5051356
               490.25519                     -0.50210463
               490.80735                     -0.49775621
                491.3595                     -0.49209305
               491.91165                     -0.48512147
               492.46381                     -0.47685165
               493.01596                     -0.46729776
               493.56811                     -0.45647764
               494.12027                     -0.44441281
               494.67242                     -0.43112871
               495.22457                     -0.41665454
               495.77673                     -0.40102307
               496.32888                     -0.38427072
               496.88103                     -0.36643747
               497.43318                     -0.34756686
               497.98534                     -0.32770567
               498.53749                     -0.30690373
               499.08964                     -0.28521427
                499.6418                     -0.26269359
               500.19395                     -0.23940039
                500.7461                     -0.21539594
               501.29826                     -0.19074454
               501.85041                     -0.16551255
               502.40256                     -0.13976795
               502.95472                     -0.11358086
               503.50687                    -0.087023413
               504.05902                    -0.060168969
               504.61117                    -0.033091807
               505.16333                   -0.0058672721
               505.71548                     0.021428272
               506.26763                     0.048718016
               506.81979                     0.075925223
               507.37194                      0.10297307
               507.92409                      0.12978462
               508.47625                      0.15628362
                509.0284                      0.18239482
               509.58055                      0.20804372
               510.13271                      0.23315695
               510.68486                      0.25766289
               511.23701                      0.28149145
               511.78917                      0.30457423
               512.34132                      0.32684541
               512.89347                      0.34824161
               513.44562                      0.36870148
               513.99778                      0.38816653
               514.54993                      0.40658169
               515.10208                      0.42389481
               515.65424                      0.44005682
               516.20639                      0.45502231
               516.75854                      0.46874947
                517.3107                      0.48120002
               517.86285                      0.49233959
                 518.415                      0.50213803
               518.96716                      0.51056918
               519.51931                      0.51761068
               520.07146                      0.52324419
               520.62361                      0.52745598
               521.17577                      0.53023688
               521.72792                      0.53158149
               522.28007                      0.53148842
               522.83223                      0.52996106
               523.38438                      0.52700712
               523.93653                      0.52263793
               524.48869                      0.51686913
               525.04084                       0.5097209
               525.59299                      0.50121719
               526.14515                      0.49138541
                526.6973                      0.48025694
               527.24945                      0.46786713
                527.8016                      0.45425473
               528.35376                      0.43946169
               528.90591                      0.42353329
               529.45806                      0.40651797
               530.01022                      0.38846704
               530.56237                       0.3694344
               531.11452                      0.34947661
               531.66668                      0.32865266
               532.21883                      0.30702344
               532.77098                      0.28465175
               533.32314                      0.26160248
               533.87529                      0.23794194
               534.42744                      0.21373737
               534.97959                      0.18905726
               535.53175                      0.16397125
                536.0839                       0.1385493
               536.63605                      0.11286174
               537.18821                     0.086979363
               537.74036                     0.060972967
               538.29251                     0.034912816
               538.84467                    0.0088688658
               539.39682                    -0.017089401
               539.94897                    -0.042893538
               540.50113                    -0.068476176
               541.05328                    -0.093770923
               541.60543                     -0.11871281
               542.15758                     -0.14323869
               542.70974                     -0.16728716
               543.26189                     -0.19079847
               543.81404                     -0.21371486
                544.3662                     -0.23598104
               544.91835                      -0.2575441
                545.4705                      -0.2783532
               546.02266                     -0.29836008
               546.57481                     -0.31751947
               547.12696                     -0.33578875
               547.67912                      -0.3531278
               548.23127                     -0.36949945
               548.78342                     -0.38486971
               549.33557                     -0.39920756
               549.88773                     -0.41248473
               550.43988                     -0.42467607
               550.99203                     -0.43575968
               551.54419                     -0.44571657
               552.09634                     -0.45453073
               552.64849                     -0.46218941
               553.20065                      -0.4686829
                553.7528                     -0.47400422
               554.30495                     -0.47814947
               554.85711                     -0.48111776
               555.40926                     -0.48291102
               555.96141                     -0.48353403
               556.51356                     -0.48299426
               557.06572                     -0.48130168
               557.61787                       -0.478469
               558.17002                     -0.47451161
               558.72218                     -0.46944709
               559.27433                     -0.46329534
               559.82648                     -0.45607869
               560.37864                     -0.44782148
               560.93079                     -0.43855001
               561.48294                     -0.42829268
                562.0351                     -0.41707988
               562.58725                     -0.40494345
                563.1394                     -0.39191679
               563.69155                     -0.37803511
               564.24371                     -0.36333515
               564.79586                      -0.3478548
               565.34801                     -0.33163309
               565.90017                     -0.31471017
               566.45232                     -0.29712739
               567.00447                     -0.27892724
               567.55663                     -0.26015268
               568.10878                     -0.24084731
               568.66093                     -0.22105572
               569.21309                     -0.20082313
               569.76524                     -0.18019493
               570.31739                     -0.15921696
               570.86955                     -0.13793553
                571.4217                     -0.11639719
               571.97385                    -0.094648445
                 572.526                     -0.07273595
               573.07816                    -0.050706617
               573.63031                    -0.028607103
               574.18246                   -0.0064835841
               574.73462                     0.015617565
               575.28677                     0.037649967
               575.83892                     0.059568069
               576.39108                     0.081326806
               576.94323                       0.1028811
               577.49538                      0.12418639
               578.04754                       0.1451991
               578.59969                      0.16587629
               579.15184                      0.18617523
               579.70399                      0.20605397
               580.25615                      0.22547176
                580.8083                      0.24438871
               581.36045                      0.26276555
               581.91261                      0.28056389
               582.46476                      0.29774642
               583.01691                      0.31427715
               583.56907                      0.33012117
               584.12122                      0.34524447
               584.67337                      0.35961433
               585.22553                      0.37319946
               585.77768                      0.38596975
               586.32983                      0.39789662
               586.88198                      0.40895315
               587.43414                      0.41911355
               587.98629                      0.42835345
               588.53844                      0.43665046
                589.0906                      0.44398378
               589.64275                      0.45033416
                590.1949                      0.45568442
               590.74706                      0.46001906
               591.29921                      0.46332418
               591.85136                        0.465588
               592.40352                        0.466801
               592.95567                      0.46695542
               593.50782                      0.46604537
               594.05997                      0.46406728
               594.61213                      0.46101994
               595.16428                      0.45690408
               595.71643                      0.45172245
               596.26859                      0.44548034
               596.82074                      0.43818546
               597.37289                      0.42984759
               597.92505                      0.42047875
                598.4772                      0.41009356
               599.02935                      0.39870899
               599.58151                      0.38634421
               600.13366                      0.37302073
               600.68581                      0.35876258
               601.23796                       0.3435962
               601.79012                      0.32755028
               602.34227                      0.31065579
               602.89442                      0.29294601
               603.44658                      0.27445652
               603.99873                      0.25522519
               604.55088                      0.23529196
               605.10304                      0.21469885
               605.65519                      0.19349011
               606.20734                      0.17171194
                606.7595                      0.14941228
               607.31165                        0.126641
                607.8638                      0.10344986
               608.41595                     0.079892085
               608.96811                     0.056022387
               609.52026                     0.031897099
               610.07241                    0.0075738388
               610.62457                    -0.016888786
               611.17672                    -0.041431127
               611.72887                    -0.065992512
               612.28103                    -0.090511447
               612.83318                     -0.11492587
               613.38533                     -0.13917342
               613.93749                     -0.16319151
               614.48964                     -0.18691723
               615.04179                     -0.21028774
               615.59394                     -0.23324061
                616.1461                     -0.25571378
               616.69825                     -0.27764558
                617.2504                      -0.2989753
               617.80256                      -0.3196434
               618.35471                     -0.33959126
               618.90686                     -0.35876142
               619.45902                     -0.37709822
               620.01117                     -0.39454796
               620.56332                     -0.41105846
               621.11548                      -0.4265794
               621.66763                     -0.44106321
               622.21978                     -0.45446484
               622.77193                     -0.46674136
               623.32409                     -0.47785264
               623.87624                     -0.48776184
               624.42839                     -0.49643506
               624.98055                     -0.50384142
                625.5327                     -0.50995347
               626.08485                      -0.5147473
               626.63701                     -0.51820252
               627.18916                     -0.52030236
               627.74131                     -0.52103391
               628.29347                     -0.52038812
               628.84562                     -0.51835975
               629.39777                     -0.51494743
               629.94993                     -0.51015396
               630.50208                     -0.50398631
               631.05423                     -0.49645539
               631.60638                     -0.48757604
               632.15854                     -0.47736718
               632.71069                     -0.46585175
               633.26284                     -0.45305669
                 633.815                     -0.43901286
               634.36715                     -0.42375505
                634.9193                     -0.40732169
               635.47146                     -0.38975486
               636.02361                     -0.37110014
               636.57576                     -0.35140657
               637.12792                     -0.33072656
               637.68007                      -0.3091157
               638.23222                     -0.28663249
               638.78437                     -0.26333811
               639.33653                     -0.23929635
               639.88868                      -0.2145735
               640.44083                      -0.1892382
               640.99299                     -0.16336105
               641.54514                     -0.13701418
               642.09729                     -0.11027132
               642.64945                    -0.083207841
                643.2016                    -0.055900077
               643.75375                     -0.02842489
               644.30591                  -0.00085991114
               644.85806                     0.026716628
               645.41021                     0.054226588
               645.96236                     0.081592195
               646.51452                      0.10873595
               647.06667                      0.13558084
               647.61882                      0.16205089
               648.17098                      0.18807143
               648.72313                      0.21356909
               649.27528                       0.2384719
               649.82744                      0.26270988
               650.37959                      0.28621535
               650.93174                      0.30892278
                651.4839                      0.33076897
               652.03605                      0.35169358
                652.5882                      0.37163924
               653.14035                      0.39055146
               653.69251                      0.40837892
               654.24466                      0.42507392
               654.79681                      0.44059224
               655.34897                      0.45489305
               655.90112                      0.46793937
               656.45327                      0.47969831
               657.00543                      0.49014069
               657.55758                       0.4992413
               658.10973                      0.50697927
               658.66189                      0.51333769
               659.21404                      0.51830358
               659.76619                      0.52186843
               660.31834                      0.52402802
                660.8705                      0.52478191
               661.42265                      0.52413373
                661.9748                       0.5220914
               662.52696                      0.51866705
               663.07911                      0.51387663
               663.63126                      0.50773962
               664.18342                       0.5002794
               664.73557                      0.49152344
               665.28772                      0.48150251
               665.83988                      0.47025052
               666.39203                      0.45780488
               666.94418                      0.44420634
               667.49633                      0.42949845
               668.04849                      0.41372751
               668.60064                      0.39694248
               669.15279                      0.37919472
               669.70495                      0.36053796
                670.2571                      0.34102812
               670.80925                      0.32072283
               671.36141                      0.29968143
               671.91356                      0.27796486
               672.46571                      0.25563523
               673.01787                      0.23275559
               673.57002                      0.20939012
               674.12217                      0.18560381
               674.67432                      0.16146183
               675.22648                      0.13702939
               675.77863                      0.11237214
               676.33078                     0.087555785
               676.88294                     0.062645435
               677.43509                     0.037705591
               677.98724                     0.012800244
                678.5394                     -0.01200741
               679.09155                    -0.036655243
                679.6437                    -0.061082335
               680.19586                    -0.085229169
               680.74801                     -0.10903758
               681.30016                     -0.13245083
               681.85232                     -0.15541413
               682.40447                     -0.17787464
               682.95662                     -0.19978133
               683.50877                     -0.22108524
               684.06093                     -0.24173955
               684.61308                      -0.2616995
               685.16523                     -0.28092281
               685.71739                      -0.2993699
               686.26954                     -0.31700319
               686.82169                      -0.3337872
               687.37385                      -0.3496895
                 687.926                     -0.36468036
               688.47815                     -0.37873212
               689.03031                     -0.39181969
               689.58246                     -0.40392077
               690.13461                     -0.41501551
               690.68676                     -0.42508645
               691.23892                     -0.43411876
               691.79107                      -0.4421002
               692.34322                     -0.44902091
               692.89538                     -0.45487337
               693.44753                     -0.45965247
               693.99968                     -0.46335547
               694.55184                      -0.4659819
               695.10399                     -0.46753352
               695.65614                     -0.46801432
                696.2083                      -0.4674304
               696.76045                     -0.46578992
                697.3126                     -0.46310289
               697.86475                     -0.45938134
               698.41691                     -0.45463936
               698.96906                     -0.44889266
               699.52121                     -0.44215871
               700.07337                     -0.43445691
               700.62552                     -0.42580802
               701.17767                     -0.41623404
               701.72983                     -0.40575903
               702.28198                     -0.39440875
               702.83413                     -0.38220966
               703.38629                     -0.36918948
               703.93844                     -0.35537769
               704.49059                     -0.34080508
               705.04274                     -0.32550329
                705.5949                     -0.30950491
               706.14705                     -0.29284384
                706.6992                     -0.27555515
               707.25136                     -0.25767464
               707.80351                     -0.23923897
               708.35566                     -0.22028601
               708.90782                     -0.20085434
               709.45997                     -0.18098312
               710.01212                      -0.1607124
               710.56428                     -0.14008296
               711.11643                     -0.11913626
               711.66858                    -0.097914491
               712.22073                    -0.076460213
               712.77289                    -0.054816442
               713.32504                    -0.033027006
               713.87719                    -0.011136083
               714.42935                     0.010812028
                714.9815                     0.032772548
               715.53365                     0.054700245
               716.08581                     0.076549725
               716.63796                     0.098275597
               717.19011                       0.1198324
               717.74227                      0.14117437
               718.29442                      0.16225577
               718.84657                      0.18303125
               719.39872                      0.20345553
               719.95088                      0.22348342
               720.50303                      0.24307023
               721.05518                      0.26217166
               721.60734                      0.28074375
               722.15949                       0.2987433
               722.71164                      0.31612779
                723.2638                      0.33285541
               723.81595                      0.34888536
                724.3681                      0.36417764
               724.92026                       0.3786932
               725.47241                      0.39239457
               726.02456                      0.40524556
               726.57671                      0.41721101
               727.12887                      0.42825733
               727.68102                      0.43835262
               728.23317                       0.4474667
               728.78533                      0.45557138
               729.33748                      0.46264046
               729.88963                      0.46864928
               730.44179                      0.47357534
               730.99394                      0.47739884
               731.54609                      0.48010226
               732.09825                      0.48167009
                732.6504                      0.48208949
               733.20255                      0.48135054
                733.7547                      0.47944567
               734.30686                      0.47636982
               734.85901                       0.4721212
               735.41116                      0.46670101
               735.96332                      0.46011289
               736.51547                       0.4523634
               737.06762                       0.4434625
               737.61978                      0.43342324
               738.17193                      0.42226156
               738.72408                      0.40999631
               739.27624                      0.39664956
               739.82839                      0.38224658
               740.38054                      0.36681548
                740.9327                      0.35038742
               741.48485                      0.33299688
                 742.037                      0.31468107
               742.58915                      0.29547975
               743.14131                      0.27543583
               743.69346                      0.25459517
               744.24561                      0.23300591
               744.79777                       0.2107188
               745.34992                      0.18778728
               745.90207                      0.16426685
               746.45423                      0.14021507
               747.00638                      0.11569185
               747.55853                     0.090759103
               748.11069                     0.065480218
               748.66284                     0.039920014
               749.21499                     0.014144836
               749.76714                    -0.011777534
                750.3193                    -0.037778294
               750.87145                     -0.06378809
                751.4236                    -0.089737052
               751.97576                      -0.1155546
               752.52791                     -0.14116975
               753.08006                     -0.16651184
               753.63222                     -0.19151068
               754.18437                      -0.2160962
               754.73652                     -0.24019878
               755.28868                     -0.26375005
               755.84083                     -0.28668279
               756.39298                     -0.30893082
               756.94513                     -0.33042966
               757.49729                     -0.35111678
               758.04944                      -0.3709314
               758.60159                     -0.38981488
               759.15375                     -0.40771108
                759.7059                     -0.42456645
               760.25805                     -0.44033024
               760.81021                     -0.45495461
               761.36236                     -0.46839468
               761.91451                     -0.48060906
               762.46667                     -0.49155982
               763.01882                     -0.50121243
               763.57097                     -0.50953603
               764.12312                      -0.5165038
               764.67528                     -0.52209277
               765.22743                     -0.52628377
               765.77958                     -0.52906188
               766.33174                     -0.53041651
               766.88389                     -0.53034093
               767.43604                     -0.52883264
                767.9882                     -0.52589379
               768.54035                     -0.52153059
                769.0925                     -0.51575323
               769.64466                     -0.50857639
               770.19681                      -0.5000191
               770.74896                     -0.49010411
               771.30111                     -0.47885825
               771.85327                     -0.46631269
               772.40542                     -0.45250243
               772.95757                     -0.43746602
               773.50973                     -0.42124565
               774.06188                     -0.40388709
               774.61403                     -0.38543958
               775.16619                     -0.36595552
               775.71834                     -0.34549021
               776.27049                     -0.32410183
               776.82265                     -0.30185141
                777.3748                     -0.27880236
               777.92695                     -0.25502014
                778.4791                     -0.23057247
               779.03126                     -0.20552902
               779.58341                     -0.17996083
               780.13556                     -0.15394015
               780.68772                     -0.12754066
               781.23987                     -0.10083714
               781.79202                    -0.073904675
               782.34418                    -0.046818594
               782.89633                     -0.01965476
               783.44848                    0.0075108343
               784.00064                     0.034602733
               784.55279                     0.061546168
               785.10494                     0.088267013
               785.65709                      0.11469202
               786.20925                      0.14074911
                786.7614                      0.16636755
               787.31355                      0.19147838
               787.86571                      0.21601454
               788.41786                      0.23991101
               788.97001                      0.26310468
               789.52217                      0.28553472
               790.07432                      0.30714308
               790.62647                      0.32787473
               791.17863                      0.34767719
               791.73078                       0.3665006
               792.28293                      0.38429847
               792.83509                      0.40102774
               793.38724                      0.41664848
               793.93939                       0.4311241
               794.49154                      0.44442157
                795.0437                      0.45651136
               795.59585                      0.46736749
                 796.148                      0.47696769
               796.70016                      0.48529343
               797.25231                      0.49232984
               797.80446                      0.49806551
               798.35662                       0.5024927
               798.90877                       0.5056077
               799.46092                      0.50741033
               800.01308                      0.50790369
               800.56523                      0.50709439
               801.11738                      0.50499288
               801.66953                       0.5016131
               802.22169                      0.49697192
               802.77384                      0.49108918
               803.32599                      0.48398845
               803.87815                      0.47569645
                804.4303                      0.46624217
               804.98245                      0.45565742
               805.53461                      0.44397721
               806.08676                      0.43123893
               806.63891                      0.41748203
               807.19107                      0.40274831
               807.74322                      0.38708177
               808.29537                       0.3705283
               808.84752                      0.35313563
               809.39968                      0.33495313
               809.95183                      0.31603162
               810.50398                      0.29642321
               811.05614                      0.27618112
               811.60829                       0.2553596
               812.16044                      0.23401387
                812.7126                      0.21219983
               813.26475                      0.18997368
                813.8169                      0.16739206
               814.36906                      0.14451198
               814.92121                      0.12139048
               815.47336                     0.098084466
               816.02551                     0.074650665
               816.57767                      0.05114548
               817.12982                     0.027624793
