        s / mm                Z/real
               187.48851                      0.15460995
               187.76934                      0.14378378
               188.05017                      0.13288341
                 188.331                      0.12191496
               188.61183                      0.11088451
               188.89266                     0.099797576
                189.1735                      0.08866031
               189.45433                     0.077479331
               189.73516                     0.066260134
               190.01599                      0.05500844
               190.29682                     0.043731049
               190.57765                      0.03243376
               190.85849                     0.021121969
               191.13932                     0.009802394
               191.42015                   -0.0015185917
               191.70098                    -0.012835801
               191.98181                    -0.024143299
               192.26264                    -0.035434269
               192.54348                     -0.04670274
               192.82431                    -0.057943511
               193.10514                     -0.06915042
               193.38597                    -0.080316669
                193.6668                     -0.09143706
               193.94763                     -0.10250623
               194.22847                     -0.11351704
                194.5093                     -0.12446392
               194.79013                     -0.13534201
               195.07096                      -0.1461448
               195.35179                     -0.15686622
               195.63262                      -0.1675009
               195.91346                     -0.17804331
               196.19429                     -0.18848756
               196.47512                      -0.1988279
               196.75595                     -0.20905915
               197.03678                     -0.21917534
               197.31761                     -0.22917073
               197.59845                     -0.23904084
               197.87928                     -0.24877996
               198.16011                     -0.25838183
               198.44094                     -0.26784186
               198.72177                     -0.27715517
               199.00261                     -0.28631593
               199.28344                     -0.29531917
               199.56427                     -0.30416007
                199.8451                     -0.31283324
               200.12593                     -0.32133386
               200.40676                     -0.32965756
                200.6876                     -0.33779906
               200.96843                     -0.34575316
               201.24926                     -0.35351614
               201.53009                     -0.36108345
               201.81092                     -0.36844933
               202.09175                     -0.37561023
               202.37259                     -0.38256269
               202.65342                     -0.38930099
               202.93425                     -0.39582097
               203.21508                     -0.40211979
               203.49591                       -0.408193
               203.77674                     -0.41403602
               204.05758                     -0.41964547
               204.33841                     -0.42501812
               204.61924                     -0.43015002
               204.90007                     -0.43503742
                205.1809                     -0.43967731
               205.46173                     -0.44406652
               205.74257                     -0.44820161
                206.0234                      -0.4520795
               206.30423                     -0.45569768
               206.58506                     -0.45905319
               206.86589                     -0.46214305
               207.14672                     -0.46496515
               207.42756                     -0.46751684
               207.70839                     -0.46979562
               207.98922                     -0.47180004
               208.27005                     -0.47352758
               208.55088                     -0.47497595
               208.83171                     -0.47614422
               209.11255                     -0.47703061
               209.39338                     -0.47763321
               209.67421                     -0.47795101
               209.95504                     -0.47798301
               210.23587                     -0.47772806
                210.5167                     -0.47718511
               210.79754                      -0.4763537
               211.07837                      -0.4752335
                211.3592                      -0.4738236
               211.64003                     -0.47212406
               211.92086                     -0.47013524
               212.20169                     -0.46785644
               212.48253                     -0.46528812
               212.76336                      -0.4624314
               213.04419                     -0.45928649
               213.32502                     -0.45585404
               213.60585                     -0.45213501
               213.88669                     -0.44813072
               214.16752                     -0.44384266
               214.44835                     -0.43927181
               214.72918                     -0.43442006
               215.01001                     -0.42928978
               215.29084                      -0.4238823
               215.57168                     -0.41819979
               215.85251                     -0.41224539
               216.13334                     -0.40602129
               216.41417                     -0.39952973
                 216.695                     -0.39277424
               216.97583                     -0.38575823
               217.25667                     -0.37848432
                217.5375                     -0.37095594
               217.81833                     -0.36317749
               218.09916                     -0.35515242
               218.37999                     -0.34688426
               218.66082                     -0.33837795
               218.94166                     -0.32963795
               219.22249                      -0.3206681
               219.50332                     -0.31147323
               219.78415                     -0.30205901
               220.06498                      -0.2924302
               220.34581                     -0.28259121
               220.62665                     -0.27254841
               220.90748                     -0.26230765
               221.18831                     -0.25187342
               221.46914                     -0.24125236
               221.74997                     -0.23045119
                222.0308                     -0.21947506
               222.31164                     -0.20833057
               222.59247                     -0.19702482
                222.8733                     -0.18556388
               223.15413                      -0.1739547
               223.43496                     -0.16220462
               223.71579                     -0.15032042
               223.99663                     -0.13830934
               224.27746                     -0.12617859
               224.55829                     -0.11393581
               224.83912                     -0.10158893
               225.11995                    -0.089145172
               225.40078                     -0.07661236
               225.68162                    -0.063998781
               225.96245                    -0.051312259
               226.24328                    -0.038560852
               226.52411                    -0.025752963
               226.80494                    -0.012896904
               227.08578                  -7.1470796e-07
               227.36661                     0.012926991
               227.64744                     0.025877235
               227.92827                     0.038842037
                228.2091                     0.051812751
               228.48993                     0.064780097
               228.77077                     0.077735878
                229.0516                     0.090671342
               229.33243                      0.10357731
               229.61326                      0.11644513
               229.89409                      0.12926606
               230.17492                      0.14203123
               230.45576                      0.15473158
               230.73659                       0.1673584
               231.01742                      0.17990312
               231.29825                      0.19235632
               231.57908                       0.2047093
               231.85991                      0.21695385
               232.14075                      0.22908074
               232.42158                      0.24108106
               232.70241                      0.25294678
               232.98324                      0.26466901
               233.26407                      0.27623886
                233.5449                      0.28764835
               233.82574                      0.29888896
               234.10657                      0.30995233
                234.3874                      0.32083044
               234.66823                      0.33151479
               234.94906                      0.34199763
               235.22989                      0.35227142
               235.51073                      0.36232781
               235.79156                      0.37215916
               236.07239                      0.38175844
               236.35322                      0.39111816
               236.63405                      0.40023093
               236.91488                      0.40908958
               237.19572                      0.41768718
               237.47655                      0.42601749
               237.75738                      0.43407373
               238.03821                      0.44184895
               238.31904                       0.4493375
               238.59987                      0.45653352
               238.88071                      0.46343069
               239.16154                      0.47002343
               239.44237                      0.47630658
                239.7232                      0.48227509
               240.00403                      0.48792354
               240.28486                      0.49324706
                240.5657                      0.49824174
               240.84653                      0.50290285
               241.12736                      0.50722604
               241.40819                      0.51120821
               241.68902                      0.51484538
               241.96986                      0.51813367
               242.25069                      0.52107077
               242.53152                      0.52365384
               242.81235                      0.52587963
               243.09318                      0.52774618
               243.37401                      0.52925167
               243.65485                      0.53039383
               243.93568                      0.53117136
               244.21651                      0.53158339
               244.49734                      0.53162832
               244.77817                      0.53130532
                 245.059                       0.5306148
               245.33984                      0.52955629
               245.62067                      0.52812915
                245.9015                      0.52633441
               246.18233                      0.52417325
               246.46316                      0.52164576
               246.74399                      0.51875307
               247.02483                      0.51549768
               247.30566                      0.51188103
               247.58649                      0.50790435
               247.86732                      0.50357059
               248.14815                      0.49888304
               248.42898                      0.49384382
               248.70982                      0.48845577
               248.99065                      0.48272317
               249.27148                       0.4766496
               249.55231                      0.47023833
               249.83314                      0.46349412
               250.11397                      0.45642184
               250.39481                      0.44902574
               250.67564                      0.44131068
               250.95647                      0.43328238
                251.2373                      0.42494629
               251.51813                      0.41630772
               251.79896                      0.40737305
                252.0798                      0.39814876
               252.36063                      0.38864079
               252.64146                       0.3788559
               252.92229                      0.36880123
               253.20312                      0.35848377
               253.48395                      0.34791093
               253.76479                      0.33709005
               254.04562                      0.32602887
               254.32645                      0.31473549
               254.60728                      0.30321778
               254.88811                      0.29148422
               255.16895                      0.27954348
               255.44978                      0.26740352
               255.73061                      0.25507323
               256.01144                      0.24256234
               256.29227                      0.22987907
                256.5731                      0.21703241
               256.85394                      0.20403279
               257.13477                      0.19088909
                257.4156                      0.17761022
               257.69643                      0.16420667
               257.97726                      0.15068816
               258.25809                      0.13706401
               258.53893                      0.12334465
               258.81976                      0.10954014
               259.10059                     0.095659947
               259.38142                     0.081714647
               259.66225                     0.067714731
               259.94308                     0.053669743
               260.22392                     0.039590055
               260.50475                     0.025486378
               260.78558                     0.011368794
               261.06641                   -0.0027525935
               261.34724                    -0.016867403
               261.62807                    -0.030965178
               261.90891                    -0.045035873
               262.18974                    -0.059069445
               262.47057                    -0.073055193
                262.7514                    -0.086982936
               263.03223                     -0.10084318
               263.31306                     -0.11462565
                263.5939                     -0.12832008
               263.87473                     -0.14191684
               264.15556                     -0.15540614
               264.43639                     -0.16877827
               264.71722                     -0.18202339
               264.99805                     -0.19513208
               265.27889                     -0.20809544
               265.55972                     -0.22090356
               265.84055                     -0.23354721
               266.12138                     -0.24601843
               266.40221                     -0.25830761
               266.68304                      -0.2704056
               266.96388                     -0.28230496
               267.24471                     -0.29399682
               267.52554                     -0.30547248
               267.80637                      -0.3167248
                268.0872                     -0.32774573
               268.36803                     -0.33852731
               268.64887                     -0.34906224
                268.9297                     -0.35934325
               269.21053                     -0.36936361
               269.49136                     -0.37911639
               269.77219                     -0.38859473
               270.05303                     -0.39779244
               270.33386                     -0.40670348
               270.61469                     -0.41532206
               270.89552                     -0.42364214
               271.17635                     -0.43165835
               271.45718                     -0.43936582
               271.73802                      -0.4467593
               272.01885                     -0.45383425
               272.29968                     -0.46058629
               272.58051                      -0.4670111
               272.86134                     -0.47310499
               273.14217                     -0.47886398
               273.42301                     -0.48428476
               273.70384                     -0.48936458
               273.98467                     -0.49410012
                274.2655                     -0.49848878
               274.54633                     -0.50252866
               274.82716                      -0.5062175
                 275.108                     -0.50955338
               275.38883                     -0.51253465
               275.66966                     -0.51516033
               275.95049                      -0.5174298
               276.23132                     -0.51934155
               276.51215                     -0.52089547
               276.79299                     -0.52209202
               277.07382                     -0.52293017
               277.35465                      -0.5234107
               277.63548                     -0.52353494
               277.91631                     -0.52330284
               278.19714                     -0.52271588
               278.47798                     -0.52177581
               278.75881                     -0.52048373
               279.03964                     -0.51884171
               279.32047                     -0.51685213
                279.6013                     -0.51451742
               279.88213                     -0.51183971
               280.16297                     -0.50882213
                280.4438                     -0.50546852
               280.72463                     -0.50178125
               281.00546                     -0.49776384
               281.28629                     -0.49342127
               281.56712                     -0.48875665
               281.84796                     -0.48377376
               282.12879                     -0.47847827
               282.40962                     -0.47287441
               282.69045                     -0.46696619
               282.97128                     -0.46075964
               283.25211                     -0.45426008
               283.53295                     -0.44747194
               283.81378                     -0.44040144
               284.09461                     -0.43305491
               284.37544                     -0.42543742
               284.65627                     -0.41755504
               284.93711                     -0.40941478
               285.21794                     -0.40102276
               285.49877                     -0.39238499
                285.7796                     -0.38350869
               286.06043                     -0.37440102
               286.34126                     -0.36506829
                286.6221                     -0.35551746
               286.90293                     -0.34575648
               287.18376                     -0.33579249
               287.46459                     -0.32563196
               287.74542                     -0.31528308
               288.02625                     -0.30475415
               288.30709                     -0.29405174
               288.58792                     -0.28318358
               288.86875                     -0.27215834
               289.14958                     -0.26098338
               289.43041                     -0.24966639
               289.71124                     -0.23821575
               289.99208                     -0.22663958
               290.27291                     -0.21494569
               290.55374                     -0.20314194
               290.83457                     -0.19123699
                291.1154                     -0.17923901
               291.39623                     -0.16715543
               291.67707                     -0.15499507
                291.9579                     -0.14276632
               292.23873                     -0.13047649
               292.51956                     -0.11813422
               292.80039                     -0.10574809
               293.08122                    -0.093325579
               293.36206                    -0.080874796
               293.64289                    -0.068404281
               293.92372                    -0.055921932
               294.20455                    -0.043435458
               294.48538                     -0.03095297
               294.76621                    -0.018482499
               295.04705                   -0.0060317666
               295.32788                    0.0063915094
               295.60871                     0.018779641
               295.88954                     0.031124659
               296.17037                       0.0434191
                296.4512                     0.055656047
               296.73204                     0.067827345
               297.01287                     0.079925626
                297.2937                     0.091944693
               297.57453                      0.10387633
               297.85536                       0.1157133
                298.1362                      0.12745012
               298.41703                      0.13907892
               298.69786                      0.15059247
               298.97869                      0.16198533
               299.25952                      0.17325061
               299.54035                      0.18438144
               299.82119                      0.19537188
               300.10202                      0.20621597
               300.38285                      0.21690783
               300.66368                      0.22744092
               300.94451                       0.2378097
               301.22534                      0.24800935
               301.50618                      0.25803339
               301.78701                      0.26787643
               302.06784                      0.27753422
               302.34867                      0.28700112
                302.6295                      0.29627186
               302.91033                      0.30534202
               303.19117                      0.31420723
                 303.472                      0.32286264
               303.75283                       0.3313035
               304.03366                      0.33952645
               304.31449                      0.34752728
               304.59532                      0.35530118
               304.87616                      0.36284525
               305.15699                      0.37015607
               305.43782                       0.3772293
               305.71865                      0.38406225
               305.99948                      0.39065204
               306.28031                      0.39699494
               306.56115                      0.40308817
               306.84198                      0.40892955
               307.12281                      0.41451656
               307.40364                      0.41984613
               307.68447                      0.42491617
                307.9653                      0.42972544
               308.24614                      0.43427102
               308.52697                      0.43855107
                308.8078                      0.44256516
               309.08863                      0.44631068
               309.36946                      0.44978598
               309.65029                      0.45299105
               309.93113                      0.45592442
               310.21196                      0.45858447
               310.49279                      0.46097095
               310.77362                      0.46308383
               311.05445                      0.46492191
               311.33528                      0.46648456
               311.61612                      0.46777245
               311.89695                      0.46878521
               312.17778                       0.4695226
               312.45861                      0.46998529
               312.73944                      0.47017336
               313.02028                       0.4700875
               313.30111                      0.46972833
               313.58194                      0.46909617
               313.86277                      0.46819262
                314.1436                      0.46701847
               314.42443                      0.46557443
               314.70527                      0.46386254
                314.9861                      0.46188367
               315.26693                       0.4596393
               315.54776                      0.45713169
               315.82859                      0.45436209
               316.10942                       0.4513326
               316.39026                      0.44804518
               316.67109                      0.44450172
               316.95192                      0.44070526
               317.23275                      0.43665752
               317.51358                      0.43236081
               317.79441                      0.42781868
               318.07525                      0.42303288
               318.35608                      0.41800625
               318.63691                       0.4127427
               318.91774                       0.4072444
               319.19857                      0.40151444
                319.4794                      0.39555662
               319.76024                      0.38937397
               320.04107                      0.38296991
                320.3219                      0.37634806
               320.60273                      0.36951207
               320.88356                      0.36246562
               321.16439                      0.35521249
               321.44523                      0.34775697
               321.72606                       0.3401027
               322.00689                      0.33225365
               322.28772                       0.3242147
               322.56855                      0.31598964
               322.84938                      0.30758249
               323.13022                       0.2989984
               323.41105                      0.29024193
               323.69188                      0.28131722
               323.97271                      0.27222885
               324.25354                       0.2629822
               324.53437                      0.25358207
               324.81521                      0.24403263
               325.09604                      0.23433964
               325.37687                       0.2245084
                325.6577                      0.21454306
               325.93853                      0.20444941
               326.21937                      0.19423317
                326.5002                      0.18389905
               326.78103                      0.17345246
               327.06186                      0.16289927
               327.34269                      0.15224491
               327.62352                       0.1414947
               327.90436                       0.1306546
               328.18519                      0.11973049
               328.46602                      0.10872755
               328.74685                     0.097651921
               329.02768                     0.086509956
               329.30851                     0.075306688
               329.58935                     0.064048289
               329.87018                       0.0527416
               330.15101                     0.041391787
               330.43184                      0.03000483
               330.71267                     0.018587702
                330.9935                    0.0071462614
               331.27434                   -0.0043138682
               331.55517                    -0.015786098
                 331.836                    -0.027263425
               332.11683                    -0.038740522
               332.39766                     -0.05021141
               332.67849                    -0.061668258
               332.95933                    -0.073105598
               333.24016                    -0.084517799
               333.52099                    -0.095897148
               333.80182                     -0.10723743
               334.08265                     -0.11853299
               334.36348                     -0.12977728
               334.64432                     -0.14096322
               334.92515                     -0.15208437
               335.20598                     -0.16313532
               335.48681                      -0.1741092
               335.76764                      -0.1849988
               336.04847                     -0.19579851
               336.32931                     -0.20650211
               336.61014                     -0.21710265
               336.89097                     -0.22759397
                337.1718                        -0.23797
               337.45263                     -0.24822438
               337.73346                     -0.25835046
                338.0143                     -0.26834216
               338.29513                     -0.27819393
               338.57596                      -0.2878989
               338.85679                      -0.2974508
               339.13762                     -0.30684442
               339.41845                     -0.31607308
               339.69929                     -0.32513084
               339.98012                     -0.33401246
               340.26095                     -0.34271141
               340.54178                     -0.35122199
               340.82261                     -0.35953907
               341.10345                     -0.36765668
               341.38428                     -0.37556913
               341.66511                      -0.3832711
               341.94594                     -0.39075737
               342.22677                     -0.39802264
                342.5076                     -0.40506168
               342.78844                     -0.41186957
               343.06927                     -0.41844113
                343.3501                     -0.42477138
               343.63093                     -0.43085599
               343.91176                     -0.43669035
               344.19259                      -0.4422695
               344.47343                     -0.44758903
               344.75426                      -0.4526454
               345.03509                     -0.45743431
               345.31592                     -0.46195092
               345.59675                     -0.46619205
               345.87758                     -0.47015447
               346.15842                     -0.47383376
               346.43925                      -0.4772267
               346.72008                     -0.48033066
               347.00091                     -0.48314191
               347.28174                     -0.48565744
               347.56257                     -0.48787525
               347.84341                     -0.48979245
               348.12424                     -0.49140609
               348.40507                     -0.49271432
                348.6859                     -0.49371546
               348.96673                     -0.49440733
               349.24756                     -0.49478808
                349.5284                     -0.49485634
               349.80923                     -0.49461092
               350.09006                     -0.49405073
               350.37089                     -0.49317469
               350.65172                     -0.49198238
               350.93255                     -0.49047324
               351.21339                     -0.48864648
               351.49422                     -0.48650263
               351.77505                     -0.48404196
               352.05588                     -0.48126406
               352.33671                     -0.47816972
               352.61754                     -0.47476027
               352.89838                     -0.47103636
               353.17921                     -0.46699875
               353.46004                     -0.46264931
               353.74087                     -0.45798998
                354.0217                     -0.45302202
               354.30253                     -0.44774737
               354.58337                     -0.44216907
                354.8642                     -0.43628948
               355.14503                     -0.43011065
               355.42586                     -0.42363617
               355.70669                      -0.4168694
               355.98753                     -0.40981297
               356.26836                     -0.40247107
               356.54919                     -0.39484784
               356.83002                     -0.38694661
               357.11085                      -0.3787717
               357.39168                     -0.37032825
               357.67252                     -0.36162069
               357.95335                     -0.35265346
               358.23418                     -0.34343225
               358.51501                      -0.3339625
               358.79584                     -0.32424902
               359.07667                     -0.31429779
               359.35751                     -0.30411545
               359.63834                     -0.29370765
               359.91917                     -0.28307999
                   360.2                     -0.27223986
               360.48083                     -0.26119429
               360.76166                     -0.24994914
                361.0425                     -0.23851177
               361.32333                     -0.22688985
               361.60416                      -0.2150903
               361.88499                     -0.20312077
               362.16582                     -0.19098913
               362.44665                     -0.17870314
               362.72749                     -0.16627073
               363.00832                     -0.15370012
               363.28915                     -0.14099969
               363.56998                     -0.12817762
               363.85081                     -0.11524256
               364.13164                     -0.10220352
               364.41248                    -0.089068792
               364.69331                    -0.075847142
               364.97414                    -0.062548169
               365.25497                    -0.049180637
                365.5358                    -0.035753508
               365.81663                    -0.022276423
               366.09747                   -0.0087583718
                366.3783                    0.0047912909
               366.65913                     0.018362811
               366.93996                     0.031946802
               367.22079                     0.045533724
               367.50162                     0.059114357
               367.78246                     0.072678827
               368.06329                     0.086216906
               368.34412                     0.099720005
               368.62495                      0.11317837
               368.90578                      0.12658113
               369.18662                      0.13991966
               369.46745                       0.1531848
               369.74828                      0.16636579
               370.02911                      0.17945345
               370.30994                      0.19243894
               370.59077                      0.20531211
               370.87161                      0.21806316
               371.15244                      0.23068349
               371.43327                      0.24316408
                371.7141                      0.25549466
               371.99493                      0.26766629
               372.27576                      0.27967108
                372.5566                      0.29149916
               372.83743                      0.30314124
               373.11826                       0.3145898
               373.39909                      0.32583587
               373.67992                       0.3368703
               373.96075                       0.3476855
               374.24159                      0.35827341
               374.52242                      0.36862547
               374.80325                      0.37873408
               375.08408                      0.38859193
               375.36491                      0.39819104
               375.64574                      0.40752395
               375.92658                      0.41658415
               376.20741                      0.42536439
               376.48824                      0.43385746
               376.76907                      0.44205751
                377.0499                      0.44995826
               377.33073                      0.45755278
               377.61157                      0.46483567
                377.8924                      0.47180178
               378.17323                      0.47844499
               378.45406                      0.48476001
               378.73489                      0.49074245
               379.01572                      0.49638741
               379.29656                      0.50169005
               379.57739                      0.50664659
               379.85822                      0.51125326
               380.13905                      0.51550597
               380.41988                      0.51940139
               380.70071                       0.5229364
               380.98155                      0.52610836
               381.26238                      0.52891457
               381.54321                      0.53135215
               381.82404                      0.53341973
               382.10487                      0.53511593
                382.3857                      0.53643825
               382.66654                      0.53738561
               382.94737                      0.53795817
                383.2282                       0.5381546
               383.50903                      0.53797388
               383.78986                      0.53741713
                384.0707                      0.53648462
               384.35153                       0.5351757
               384.63236                      0.53349189
               384.91319                      0.53143505
               385.19402                      0.52900554
               385.47485                      0.52620486
               385.75569                      0.52303619
               386.03652                      0.51950122
               386.31735                      0.51560163
               386.59818                      0.51134122
               386.87901                      0.50672326
               387.15984                      0.50175044
               387.44068                      0.49642652
               387.72151                      0.49075575
               388.00234                      0.48474216
               388.28317                      0.47838983
                 388.564                      0.47170397
               388.84483                      0.46468981
               389.12567                      0.45735134
                389.4065                      0.44969452
               389.68733                      0.44172623
               389.96816                      0.43345107
               390.24899                        0.424875
               390.52982                      0.41600561
               390.81066                      0.40684876
               391.09149                      0.39741087
               391.37232                       0.3876999
               391.65315                       0.3777229
               391.93398                      0.36748655
               392.21481                      0.35699884
               392.49565                      0.34626837
               392.77648                      0.33530241
               393.05731                      0.32410845
               393.33814                        0.312696
               393.61897                      0.30107369
                393.8998                      0.28924881
               394.18064                      0.27723059
               394.46147                      0.26502889
                394.7423                      0.25265216
               395.02313                      0.24010908
               395.30396                      0.22740922
               395.58479                      0.21456256
               395.86563                      0.20157801
               396.14646                      0.18846462
               396.42729                       0.1752331
               396.70812                      0.16189294
               396.98895                      0.14845296
               397.26979                      0.13492398
               397.55062                      0.12131616
               397.83145                       0.1076383
               398.11228                     0.093900861
               398.39311                     0.080114501
               398.67394                     0.066288334
               398.95478                     0.052432341
               399.23561                     0.038557372
               399.51644                     0.024673012
               399.79727                     0.010788711
                400.0781                   -0.0030849557
               400.35893                     -0.01693797
               400.63977                    -0.030760997
                400.9206                     -0.04454383
               401.20143                    -0.058276538
               401.48226                    -0.071949811
               401.76309                    -0.085553819
               402.04392                    -0.099078824
               402.32476                     -0.11251551
               402.60559                     -0.12585464
               402.88642                     -0.13908664
               403.16725                      -0.1522022
               403.44808                     -0.16519287
               403.72891                     -0.17804951
               404.00975                     -0.19076271
               404.29058                     -0.20332427
               404.57141                     -0.21572593
               404.85224                     -0.22795869
               405.13307                     -0.24001456
                405.4139                     -0.25188585
               405.69474                      -0.2635641
               405.97557                     -0.27504183
                406.2564                     -0.28631156
               406.53723                     -0.29736549
               406.81806                     -0.30819708
               407.09889                     -0.31879911
               407.37973                     -0.32916421
               407.66056                     -0.33928646
               407.94139                     -0.34915942
               408.22222                      -0.3587764
               408.50305                     -0.36813193
               408.78388                     -0.37722022
               409.06472                     -0.38603518
