        s / mm                X (2)/real
               65.326716                    0.0023161931
               65.607548                    0.0021735362
               65.888379                    0.0020295295
               66.169211                    0.0018843514
               66.450043                    0.0017379152
               66.730875                     0.001590297
               67.011706                    0.0014417223
               67.292538                    0.0012922576
                67.57337                    0.0011418897
               67.854201                   0.00099071341
               68.135033                   0.00083890938
               68.415865                   0.00068654552
               68.696696                    0.0005336235
               68.977528                   0.00038028692
                69.25836                   0.00022665839
               69.539192                   7.2779913e-05
               69.820023                  -8.1245076e-05
               70.100855                  -0.00023534991
               70.381687                  -0.00038943817
               70.662518                   -0.0005433482
                70.94335                  -0.00069707077
               71.224182                  -0.00085056428
               71.505013                   -0.0010036194
               71.785845                   -0.0011561741
               72.066677                   -0.0013082227
               72.347509                   -0.0014595833
                72.62834                   -0.0016101658
               72.909172                   -0.0017599826
               73.190004                   -0.0019088832
               73.470835                    -0.002056737
               73.751667                   -0.0022035288
               74.032499                   -0.0023491402
                74.31333                   -0.0024934575
               74.594162                   -0.0026364557
               74.874994                   -0.0027780112
               75.155826                   -0.0029179985
               75.436657                   -0.0030564125
               75.717489                   -0.0031931787
               75.998321                   -0.0033281285
               76.279152                   -0.0034611877
               76.559984                   -0.0035923468
               76.840816                   -0.0037215122
               77.121647                   -0.0038485559
               77.402479                   -0.0039733971
               77.683311                   -0.0040959852
               77.964143                   -0.0042162844
               78.244974                   -0.0043341819
               78.525806                   -0.0044495282
               78.806638                   -0.0045623292
               79.087469                    -0.004672572
               79.368301                   -0.0047800742
               79.649133                   -0.0048847697
               79.929964                   -0.0049866656
               80.210796                    -0.005085632
               80.491628                   -0.0051816311
                80.77246                   -0.0052746604
               81.053291                   -0.0053645229
               81.334123                   -0.0054511667
               81.614955                   -0.0055347015
               81.895786                   -0.0056149693
               82.176618                    -0.005691788
                82.45745                   -0.0057652577
               82.738281                   -0.0058353791
               83.019113                    -0.005901959
               83.299945                   -0.0059649505
               83.580777                   -0.0060243623
               83.861608                   -0.0060801294
                84.14244                   -0.0061322725
               84.423272                   -0.0061807354
               84.704103                   -0.0062253447
               84.984935                   -0.0062661583
               85.265767                   -0.0063032488
               85.546598                   -0.0063364175
                85.82743                   -0.0063656268
               86.108262                   -0.0063910146
               86.389094                   -0.0064124559
               86.669925                    -0.006429851
               86.950757                   -0.0064433253
               87.231589                   -0.0064527983
                87.51242                   -0.0064581401
               87.793252                   -0.0064594977
               88.074084                   -0.0064568986
               88.354915                   -0.0064501664
               88.635747                    -0.006439316
               88.916579                   -0.0064244585
               89.197411                   -0.0064055507
               89.478242                   -0.0063825263
               89.759074                    -0.006355416
               90.039906                   -0.0063242685
               90.320737                   -0.0062891025
               90.601569                   -0.0062498948
               90.882401                   -0.0062066063
               91.163232                   -0.0061593042
               91.444064                   -0.0061080914
               91.724896                   -0.0060528963
               92.005728                   -0.0059936681
               92.286559                    -0.005930569
               92.567391                   -0.0058636459
               92.848223                   -0.0057928062
               93.129054                   -0.0057181294
               93.409886                    -0.005639704
               93.690718                   -0.0055575322
               93.971549                   -0.0054716873
               94.252381                   -0.0053821876
               94.533213                   -0.0052890362
               94.814045                   -0.0051923435
               95.094876                    -0.005092184
               95.375708                   -0.0049885847
                95.65654                   -0.0048815699
               95.937371                   -0.0047712167
               96.218203                   -0.0046576526
               96.499035                   -0.0045408742
               96.779866                   -0.0044209211
               97.060698                   -0.0042979689
                97.34153                    -0.004172021
               97.622362                    -0.004043102
               97.903193                   -0.0039114141
               98.184025                   -0.0037769833
               98.464857                    -0.003639806
               98.745688                   -0.0035000702
                99.02652                   -0.0033578698
               99.307352                   -0.0032132179
               99.588183                   -0.0030662272
               99.869015                   -0.0029170104
               100.14985                   -0.0027656489
               100.43068                   -0.0026122333
               100.71151                   -0.0024568773
               100.99234                   -0.0022996779
               101.27317                   -0.0021406926
               101.55401                   -0.0019800524
               101.83484                   -0.0018178992
               102.11567                   -0.0016542882
                102.3965                   -0.0014893124
               102.67733                   -0.0013231061
               102.95816                   -0.0011557923
                 103.239                  -0.00098746935
               103.51983                  -0.00081820763
               103.80066                  -0.00064815924
               104.08149                  -0.00047746484
               104.36232                  -0.00030616164
               104.64315                  -0.00013439645
               104.92399                   3.7662621e-05
               105.20482                    0.0002099918
               105.48565                   0.00038245484
               105.76648                   0.00055485647
               106.04731                   0.00072716418
               106.32814                   0.00089926293
               106.60898                    0.0010709683
               106.88981                    0.0012422216
               107.17064                    0.0014128925
               107.45147                    0.0015828217
                107.7323                    0.0017519588
               108.01313                    0.0019201857
               108.29397                    0.0020873353
                108.5748                     0.002253308
               108.85563                    0.0024180209
               109.13646                    0.0025813417
               109.41729                    0.0027431076
               109.69812                    0.0029032479
               109.97896                    0.0030616991
               110.25979                    0.0032182839
               110.54062                    0.0033728975
               110.82145                    0.0035254733
               111.10228                     0.003675847
               111.38311                    0.0038239317
               111.66395                    0.0039696467
               111.94478                    0.0041128393
               112.22561                    0.0042534772
               112.50644                    0.0043914385
               112.78727                     0.004526503
                113.0681                    0.0046587227
               113.34894                    0.0047880579
               113.62977                    0.0049142022
                113.9106                    0.0050371243
               114.19143                    0.0051568836
               114.47226                    0.0052732964
                114.7531                    0.0053862404
               115.03393                    0.0054956605
               115.31476                    0.0056014571
               115.59559                    0.0057035909
               115.87642                    0.0058019906
               116.15725                    0.0058965424
               116.43809                    0.0059871959
               116.71892                      0.00607389
               116.99975                    0.0061565432
               117.28058                    0.0062351082
               117.56141                    0.0063095192
               117.84224                    0.0063797067
               118.12308                    0.0064456346
               118.40391                    0.0065072371
               118.68474                      0.00656446
               118.96557                    0.0066172997
                119.2464                     0.006665692
               119.52723                    0.0067095642
               119.80807                    0.0067489289
                120.0889                    0.0067837537
               120.36973                    0.0068139648
               120.65056                    0.0068395629
               120.93139                    0.0068605272
               121.21222                    0.0068768191
               121.49306                    0.0068884758
               121.77389                    0.0068954592
               122.05472                    0.0068976918
               122.33555                    0.0068952523
               122.61638                    0.0068881634
               122.89721                    0.0068763228
               123.17805                    0.0068597779
               123.45888                    0.0068385956
               123.73971                    0.0068127153
               124.02054                    0.0067821658
               124.30137                    0.0067470153
                124.5822                    0.0067072332
               124.86304                    0.0066628227
               125.14387                    0.0066138584
                125.4247                    0.0065604015
               125.70553                     0.006502461
               125.98636                    0.0064400274
               126.26719                    0.0063731653
               126.54803                    0.0063019559
               126.82886                    0.0062264231
               127.10969                    0.0061466354
               127.39052                    0.0060626462
               127.67135                    0.0059744406
               127.95219                    0.0058821418
               128.23302                     0.005785898
               128.51385                    0.0056856672
               128.79468                    0.0055814839
               129.07551                    0.0054735323
               129.35634                    0.0053618756
               129.63718                    0.0052465003
               129.91801                    0.0051275053
               130.19884                    0.0050050484
               130.47967                    0.0048792079
                130.7605                    0.0047500248
               131.04133                    0.0046176036
               131.32217                    0.0044820647
                 131.603                    0.0043434773
               131.88383                    0.0042019107
               132.16466                    0.0040575189
               132.44549                    0.0039104461
               132.72632                    0.0037607112
               133.00716                    0.0036083865
               133.28799                    0.0034536896
               133.56882                    0.0032967322
               133.84965                    0.0031375126
               134.13048                    0.0029761904
               134.41131                    0.0028129718
               134.69215                    0.0026478778
               134.97298                    0.0024809899
               135.25381                    0.0023125399
               135.53464                    0.0021426177
               135.81547                    0.0019712612
                136.0963                    0.0017986664
               136.37714                    0.0016249724
               136.65797                    0.0014502305
                136.9388                    0.0012746088
               137.21963                    0.0010982385
               137.50046                   0.00092119178
               137.78129                   0.00074367607
               138.06213                   0.00056580618
               138.34296                   0.00038759483
               138.62379                   0.00020926039
               138.90462                   3.0981404e-05
               139.18545                  -0.00014724014
               139.46628                  -0.00032524876
               139.74712                  -0.00050283838
               140.02795                  -0.00067996083
               140.30878                  -0.00085649962
               140.58961                    -0.001032257
               140.87044                   -0.0012071717
               141.15127                   -0.0013811749
               141.43211                   -0.0015540591
               141.71294                   -0.0017256727
               141.99377                   -0.0018959715
                142.2746                    -0.002064873
               142.55543                   -0.0022322006
               142.83627                   -0.0023978061
                143.1171                   -0.0025616518
               143.39793                   -0.0027236246
               143.67876                   -0.0028835312
               143.95959                   -0.0030413188
               144.24042                   -0.0031969468
               144.52126                   -0.0033502329
               144.80209                   -0.0035010419
               145.08292                   -0.0036493404
               145.36375                   -0.0037950428
               145.64458                   -0.0039380153
               145.92541                   -0.0040781525
               146.20625                   -0.0042153804
               146.48708                   -0.0043496335
               146.76791                   -0.0044807998
               147.04874                   -0.0046087739
               147.32957                   -0.0047335227
                147.6104                    -0.004854964
               147.89124                   -0.0049729649
               148.17207                   -0.0050874763
                148.4529                   -0.0051984656
               148.73373                   -0.0053058386
               149.01456                   -0.0054095239
               149.29539                   -0.0055094665
               149.57623                   -0.0056055816
               149.85706                   -0.0056978347
               150.13789                   -0.0057862045
               150.41872                   -0.0058705927
               150.69955                    -0.005950927
               150.98038                   -0.0060272111
               151.26122                   -0.0060994255
               151.54205                   -0.0061674866
               151.82288                   -0.0062313204
               152.10371                   -0.0062909398
               152.38454                   -0.0063463621
               152.66537                   -0.0063975117
               152.94621                   -0.0064443162
               153.22704                   -0.0064867997
               153.50787                   -0.0065249918
                153.7887                    -0.006558829
               154.06953                   -0.0065882578
               154.35036                   -0.0066133247
                154.6312                   -0.0066340379
               154.91203                   -0.0066503493
               155.19286                    -0.006662282
               155.47369                   -0.0066698353
               155.75452                   -0.0066729774
               156.03536                   -0.0066717786
               156.31619                   -0.0066662619
               156.59702                   -0.0066563594
               156.87785                   -0.0066421172
               157.15868                   -0.0066236077
               157.43951                   -0.0066008126
               157.72035                   -0.0065737546
               158.00118                   -0.0065424804
               158.28201                   -0.0065069892
               158.56284                   -0.0064673369
               158.84367                   -0.0064236152
                159.1245                   -0.0063758046
               159.40534                   -0.0063238719
               159.68617                   -0.0062679395
                 159.967                   -0.0062081269
               160.24783                   -0.0061444071
               160.52866                   -0.0060767824
               160.80949                   -0.0060053665
               161.09033                   -0.0059302499
               161.37116                   -0.0058514416
               161.65199                   -0.0057689672
               161.93282                   -0.0056829461
               162.21365                   -0.0055934684
               162.49448                   -0.0055005402
               162.77532                   -0.0054042318
               163.05615                   -0.0053046395
               163.33698                   -0.0052018085
               163.61781                   -0.0050958384
               163.89864                   -0.0049868371
               164.17947                   -0.0048748385
               164.46031                   -0.0047598987
               164.74114                   -0.0046421213
               165.02197                   -0.0045216071
                165.3028                   -0.0043984376
               165.58363                   -0.0042726763
               165.86446                   -0.0041444048
                166.1453                    -0.004013737
               166.42613                   -0.0038807761
               166.70696                   -0.0037455783
               166.98779                   -0.0036081951
               167.26862                   -0.0034687629
               167.54945                   -0.0033274349
               167.83029                   -0.0031842418
               168.11112                   -0.0030392201
               168.39195                   -0.0028925428
               168.67278                    -0.002744339
               168.95361                   -0.0025946328
               169.23444                   -0.0024435058
               169.51528                   -0.0022911019
               169.79611                   -0.0021375337
               170.07694                   -0.0019828854
               170.35777                   -0.0018272315
                170.6386                   -0.0016706567
               170.91944                    -0.001513297
               171.20027                   -0.0013552804
                171.4811                   -0.0011966498
               171.76193                   -0.0010374838
               172.04276                   -0.0008779456
               172.32359                  -0.00071812722
               172.60443                  -0.00055807949
               172.88526                  -0.00039791788
               173.16609                  -0.00023775606
               173.44692                  -7.7694009e-05
               173.72775                   8.2165145e-05
               174.00858                   0.00024175555
               174.28942                   0.00040098237
               174.57025                   0.00055970043
               174.85108                   0.00071784269
               175.13191                   0.00087536657
               175.41274                    0.0010320985
               175.69357                    0.0011879212
               175.97441                    0.0013428809
               176.25524                    0.0014968424
               176.53607                    0.0016495519
                176.8169                    0.0018010552
               177.09773                    0.0019513941
               177.37856                    0.0021002884
                177.6594                    0.0022476033
               177.94023                     0.002393424
               178.22106                    0.0025376363
               178.50189                    0.0026800805
               178.78272                    0.0028207206
               179.06355                    0.0029594626
               179.34439                    0.0030962401
               179.62522                    0.0032310158
               179.90605                    0.0033636293
               180.18688                    0.0034940051
               180.46771                     0.003622176
               180.74854                    0.0037480186
               181.02938                    0.0038714072
               181.31021                    0.0039923484
               181.59104                    0.0041107445
               181.87187                    0.0042264848
                182.1527                     0.004339599
               182.43353                    0.0044500035
               182.71437                     0.004557546
                182.9952                    0.0046622479
               183.27603                     0.004764097
               183.55686                    0.0048629406
               183.83769                    0.0049587423
               184.11852                    0.0050515265
               184.39936                    0.0051411826
               184.68019                    0.0052276336
               184.96102                    0.0053109132
               185.24185                    0.0053909606
               185.52268                    0.0054676451
               185.80352                    0.0055409763
               186.08435                    0.0056110158
               186.36518                    0.0056776504
               186.64601                      0.00574075
               186.92684                    0.0058003799
               187.20767                    0.0058565749
               187.48851                     0.005909215
               187.76934                    0.0059582453
               188.05017                    0.0060037007
                 188.331                    0.0060455582
               188.61183                    0.0060837611
               188.89266                    0.0061183219
                189.1735                    0.0061492521
               189.45433                    0.0061764648
               189.73516                    0.0061999438
               190.01599                    0.0062197767
               190.29682                    0.0062359021
               190.57765                     0.006248237
               190.85849                    0.0062568836
               191.13932                    0.0062618532
               191.42015                    0.0062630215
               191.70098                    0.0062604291
               191.98181                    0.0062541705
               192.26264                    0.0062441958
               192.54348                    0.0062304765
               192.82431                    0.0062130537
               193.10514                    0.0061919424
               193.38597                    0.0061671569
                193.6668                    0.0061386957
               193.94763                    0.0061065509
               194.22847                    0.0060707851
                194.5093                    0.0060314447
               194.79013                    0.0059884996
               195.07096                    0.0059419542
               195.35179                    0.0058918558
               195.63262                    0.0058382525
               195.91346                    0.0057812046
               196.19429                    0.0057207021
               196.47512                    0.0056567229
               196.75595                    0.0055893659
               197.03678                     0.005518694
               197.31761                     0.005444695
               197.59845                    0.0053674361
               197.87928                    0.0052869648
               198.16011                     0.005203267
               198.44094                    0.0051164241
               198.72177                     0.005026543
               199.00261                    0.0049336159
               199.28344                    0.0048376368
               199.56427                    0.0047387195
                199.8451                    0.0046369708
               200.12593                    0.0045323935
               200.40676                    0.0044250038
                200.6876                    0.0043148839
               200.96843                    0.0042021236
               201.24926                    0.0040867965
               201.53009                    0.0039689276
               201.81092                    0.0038485545
               202.09175                    0.0037257938
               202.37259                    0.0036007234
               202.65342                    0.0034733824
               202.93425                    0.0033438489
               203.21508                    0.0032121774
               203.49591                    0.0030784438
               203.77674                    0.0029427644
               204.05758                     0.002805182
               204.33841                    0.0026657418
               204.61924                    0.0025245697
               204.90007                    0.0023817567
                205.1809                    0.0022373376
               205.46173                    0.0020913866
               205.74257                    0.0019440364
                206.0234                    0.0017953708
               206.30423                    0.0016454024
               206.58506                    0.0014942477
               206.86589                    0.0013420781
               207.14672                    0.0011889078
               207.42756                    0.0010347505
               207.70839                   0.00087979306
               207.98922                    0.0007241737
               208.27005                   0.00056787174
               208.55088                   0.00041096424
               208.83171                   0.00025366226
               209.11255                   9.6028708e-05
               209.39338                  -6.1949936e-05
               209.67421                  -0.00022011656
               209.95504                  -0.00037830863
               210.23587                   -0.0005365042
                210.5167                  -0.00069463333
               210.79754                  -0.00085254892
               211.07837                   -0.0010101596
                211.3592                   -0.0011673862
               211.64003                   -0.0013241354
               211.92086                   -0.0014803078
               212.20169                    -0.001635778
               212.48253                   -0.0017904886
               212.76336                   -0.0019443725
               213.04419                   -0.0020972634
               213.32502                   -0.0022490764
               213.60585                   -0.0023997625
               213.88669                    -0.002549198
               214.16752                   -0.0026972999
               214.44835                   -0.0028439577
               214.72918                   -0.0029890451
               215.01001                   -0.0031325458
               215.29084                   -0.0032743614
               215.57168                   -0.0034143212
               215.85251                   -0.0035523912
               216.13334                   -0.0036884954
               216.41417                   -0.0038224758
                 216.695                   -0.0039542898
               216.97583                   -0.0040838995
               217.25667                   -0.0042111803
                217.5375                   -0.0043360045
               217.81833                   -0.0044582651
               218.09916                   -0.0045779199
               218.37999                   -0.0046949574
               218.66082                   -0.0048092774
               218.94166                   -0.0049207043
               219.22249                   -0.0050291521
               219.50332                   -0.0051346648
               219.78415                   -0.0052371551
               220.06498                   -0.0053364313
               220.34581                   -0.0054324927
               220.62665                   -0.0055253282
               220.90748                   -0.0056147746
               221.18831                   -0.0057007882
               221.46914                   -0.0057833568
               221.74997                   -0.0058623629
                222.0308                   -0.0059377583
               222.31164                    -0.006009511
               222.59247                   -0.0060775254
                222.8733                   -0.0061417678
               223.15413                    -0.006202209
               223.43496                   -0.0062587483
               223.71579                   -0.0063113495
               223.99663                   -0.0063600367
               224.27746                   -0.0064047292
               224.55829                   -0.0064453147
               224.83912                   -0.0064818093
               225.11995                   -0.0065142315
               225.40078                   -0.0065425075
               225.68162                    -0.006566586
               225.96245                   -0.0065864458
               226.24328                   -0.0066020806
               226.52411                   -0.0066134867
               226.80494                   -0.0066205886
               227.08578                   -0.0066233852
               227.36661                   -0.0066219626
               227.64744                   -0.0066162309
               227.92827                   -0.0066060923
                228.2091                   -0.0065916596
               228.48993                   -0.0065729636
               228.77077                   -0.0065499037
                229.0516                   -0.0065225041
               229.33243                   -0.0064908352
               229.61326                   -0.0064548856
               229.89409                   -0.0064146338
               230.17492                   -0.0063700894
               230.45576                   -0.0063213136
               230.73659                   -0.0062683446
               231.01742                   -0.0062111403
               231.29825                   -0.0061497526
               231.57908                   -0.0060842777
               231.85991                   -0.0060146647
               232.14075                   -0.0059409342
               232.42158                   -0.0058632377
               232.70241                   -0.0057815767
               232.98324                   -0.0056959277
               233.26407                   -0.0056063995
                233.5449                   -0.0055130404
               233.82574                    -0.005415877
               234.10657                   -0.0053150193
                234.3874                   -0.0052105091
               234.66823                    -0.005102337
               234.94906                   -0.0049906201
               235.22989                   -0.0048755111
               235.51073                   -0.0047570001
               235.79156                   -0.0046350802
               236.07239                   -0.0045099393
               236.35322                   -0.0043816912
               236.63405                   -0.0042502888
               236.91488                   -0.0041158573
               237.19572                   -0.0039785861
               237.47655                   -0.0038384683
               237.75738                   -0.0036955468
               238.03821                   -0.0035499995
               238.31904                   -0.0034019191
               238.59987                   -0.0032513658
               238.88071                   -0.0030984519
               239.16154                   -0.0029432717
               239.44237                   -0.0027859291
                239.7232                   -0.0026265476
               240.00403                   -0.0024652149
               240.28486                   -0.0023020228
                240.5657                    -0.002137106
               240.84653                   -0.0019705894
               241.12736                   -0.0018025569
               241.40819                    -0.001633106
               241.68902                   -0.0014623774
               241.96986                   -0.0012904947
               242.25069                   -0.0011175668
               242.53152                  -0.00094370094
               242.81235                  -0.00076898542
               243.09318                  -0.00059358765
               243.37401                  -0.00041767889
               243.65485                  -0.00024127525
               243.93568                  -6.4482218e-05
               244.21651                   0.00011245963
               244.49734                   0.00028947728
               244.77817                   0.00046651555
                 245.059                   0.00064337393
               245.33984                    0.0008199246
               245.62067                   0.00099609874
                245.9015                     0.001171762
               246.18233                    0.0013467671
               246.46316                    0.0015209911
               246.74399                    0.0016943311
               247.02483                    0.0018666596
               247.30566                    0.0020378429
               247.58649                    0.0022077913
               247.86732                    0.0023763695
               248.14815                     0.002543425
               248.42898                     0.002708888
               248.70982                    0.0028726477
               248.99065                    0.0030345323
               249.27148                    0.0031944541
               249.55231                    0.0033523342
               249.83314                    0.0035080151
               250.11397                    0.0036613773
               250.39481                    0.0038123674
               250.67564                     0.003960887
               250.95647                    0.0041067531
                251.2373                    0.0042498352
               251.51813                    0.0043901388
               251.79896                     0.004527582
                252.0798                    0.0046619454
               252.36063                    0.0047931566
               252.64146                     0.004921234
               252.92229                    0.0050460192
               253.20312                    0.0051673382
               253.48395                    0.0052851942
               253.76479                    0.0053995312
               254.04562                    0.0055101765
               254.32645                    0.0056170927
               254.60728                     0.005720269
               254.88811                    0.0058195564
               255.16895                    0.0059148532
               255.44978                    0.0060061438
               255.73061                    0.0060933744
               256.01144                    0.0061764714
               256.29227                     0.006255358
                256.5731                    0.0063299621
               256.85394                    0.0064002617
               257.13477                    0.0064662182
                257.4156                    0.0065277532
               257.69643                    0.0065848356
               257.97726                    0.0066374296
               258.25809                    0.0066854786
               258.53893                    0.0067289803
               258.81976                    0.0067678919
               259.10059                    0.0068021527
               259.38142                    0.0068317856
               259.66225                    0.0068567631
               259.94308                    0.0068770239
               260.22392                    0.0068926032
               260.50475                    0.0069034941
               260.78558                    0.0069096373
               261.06641                     0.006911066
               261.34724                    0.0069077935
               261.62807                     0.006899788
               261.90891                    0.0068870827
               262.18974                    0.0068696816
               262.47057                    0.0068475838
                262.7514                    0.0068208507
               263.03223                    0.0067894693
               263.31306                    0.0067534214
                263.5939                     0.006712803
               263.87473                    0.0066676661
               264.15556                    0.0066179712
               264.43639                     0.006563752
               264.71722                    0.0065051224
               264.99805                     0.006442107
               265.27889                    0.0063746925
               265.55972                    0.0063029766
               265.84055                    0.0062270243
               266.12138                    0.0061468602
               266.40221                    0.0060625953
               266.68304                    0.0059742476
               266.96388                    0.0058818154
               267.24471                    0.0057854997
               267.52554                    0.0056853922
               267.80637                    0.0055813994
                268.0872                    0.0054736445
               268.36803                    0.0053623478
               268.64887                    0.0052475029
                268.9297                    0.0051290987
               269.21053                    0.0050073087
               269.49136                    0.0048822871
               269.77219                    0.0047540613
               270.05303                    0.0046226756
               270.33386                    0.0044882783
               270.61469                    0.0043510022
               270.89552                    0.0042108939
               271.17635                      0.00406803
               271.45718                    0.0039225674
               271.73802                    0.0037746346
               272.01885                    0.0036242778
               272.29968                    0.0034715935
               272.58051                    0.0033167527
               272.86134                    0.0031598434
               273.14217                     0.003000953
               273.42301                    0.0028402336
               273.70384                    0.0026777557
               273.98467                    0.0025136353
                274.2655                    0.0023480726
               274.54633                    0.0021811204
               274.82716                    0.0020128345
                 275.108                    0.0018434316
               275.38883                    0.0016730482
               275.66966                    0.0015017103
               275.95049                    0.0013295325
               276.23132                    0.0011567133
               276.51215                   0.00098339863
               276.79299                   0.00080962498
               277.07382                   0.00063547744
               277.35465                   0.00046117336
               277.63548                   0.00028683619
               277.91631                   0.00011249412
               278.19714                  -6.1699359e-05
               278.47798                  -0.00023556502
               278.75881                  -0.00040901263
               279.03964                  -0.00058196692
               279.32047                  -0.00075433285
                279.6013                  -0.00092592876
               279.88213                   -0.0010965909
               280.16297                   -0.0012663117
                280.4438                   -0.0014349841
               280.72463                    -0.001602386
               281.00546                   -0.0017684829
               281.28629                    -0.001933236
               281.56712                   -0.0020964171
               281.84796                   -0.0022579027
               282.12879                   -0.0024176835
               282.40962                   -0.0025756384
               282.69045                   -0.0027316312
               282.97128                   -0.0028855906
               283.25211                   -0.0030374097
               283.53295                   -0.0031869747
               283.81378                   -0.0033342033
               284.09461                   -0.0034789976
               284.37544                   -0.0036212665
               284.65627                   -0.0037609602
               284.93711                   -0.0038979916
               285.21794                   -0.0040321997
               285.49877                   -0.0041635149
                285.7796                   -0.0042919574
               286.06043                   -0.0044174097
               286.34126                   -0.0045397056
                286.6221                   -0.0046588309
               286.90293                   -0.0047747809
